s1,s2,Re(r_ibc3.11),Im(r_ibc3.11),Abs(r_ibc3.11),Arg(r_ibc3.11),Re(r_ibc3.21),Im(r_ibc3.21),Abs(r_ibc3.21),Arg(r_ibc3.21),Re(r_ibc3.12),Im(r_ibc3.12),Abs(r_ibc3.12),Arg(r_ibc3.12),Re(r_ibc3.22),Im(r_ibc3.22),Abs(r_ibc3.22),Arg(r_ibc3.22)
+7.39285714E-01,+0.00000000E+00,+7.62470801E-01,-3.69359617E-01,+8.47223848E-01,-4.51109834E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.56270307E-01,-2.76484949E-01,+9.95438008E-01,-2.81453294E-01
+7.55357143E-01,+0.00000000E+00,+7.51922023E-01,-3.68895524E-01,+8.37538439E-01,-4.56102135E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.58434984E-01,-2.69296546E-01,+9.95549219E-01,-2.73912859E-01
+7.71428571E-01,+0.00000000E+00,+7.40420746E-01,-3.68605260E-01,+8.27098977E-01,-4.61911834E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.60652756E-01,-2.61723412E-01,+9.95667043E-01,-2.65987722E-01
+7.87500000E-01,+0.00000000E+00,+7.27813826E-01,-3.68527327E-01,+8.15797375E-01,-4.68713378E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.62924435E-01,-2.53729180E-01,+9.95792129E-01,-2.57642268E-01
+8.03571429E-01,+0.00000000E+00,+7.13908480E-01,-3.68709388E-01,+8.03499801E-01,-4.76733392E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.65250961E-01,-2.45270620E-01,+9.95925246E-01,-2.48834090E-01
+8.19642857E-01,+0.00000000E+00,+6.98457771E-01,-3.69211162E-01,+7.90038063E-01,-4.86272109E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.67633435E-01,-2.36295654E-01,+9.96067317E-01,-2.39512014E-01
+8.35714286E-01,+0.00000000E+00,+6.81138959E-01,-3.70108484E-01,+7.75197118E-01,-4.97736496E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.70073167E-01,-2.26740561E-01,+9.96219469E-01,-2.29613324E-01
+8.51785714E-01,+0.00000000E+00,+6.61520095E-01,-3.71499117E-01,+7.58696534E-01,-5.11693373E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.72571749E-01,-2.16525919E-01,+9.96383099E-01,-2.19059725E-01
+8.67857143E-01,+0.00000000E+00,+6.39006446E-01,-3.73511236E-01,+7.40162064E-01,-5.28958433E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.75131160E-01,-2.05550522E-01,+9.96559981E-01,-2.07751284E-01
+8.83928571E-01,+0.00000000E+00,+6.12750397E-01,-3.76316043E-01,+7.19080533E-01,-5.50753529E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.77753933E-01,-1.93681838E-01,+9.96752431E-01,-1.95556932E-01
+9.00000000E-01,+0.00000000E+00,+5.81490947E-01,-3.80146771E-01,+6.94725333E-01,-5.79003372E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.80443428E-01,-1.80740284E-01,+9.96963573E-01,-1.82298802E-01
+9.16071429E-01,+0.00000000E+00,+5.43246069E-01,-3.85327123E-01,+6.66027990E-01,-6.16943632E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.83204308E-01,-1.66471546E-01,+9.97197818E-01,-1.67724628E-01
+9.32142857E-01,+0.00000000E+00,+4.94663921E-01,-3.92310562E-01,+6.31347742E-01,-6.70510266E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.86043462E-01,-1.50493432E-01,+9.97461770E-01,-1.51454752E-01
+9.48214286E-01,+0.00000000E+00,+4.29462280E-01,-4.01711575E-01,+5.88056154E-01,-7.52023196E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.88971978E-01,-1.32180945E-01,+9.97766193E-01,-1.32867463E-01
