s,n,Re(f_ibc0.tm),Im(f_ibc0.tm),Abs(f_ibc0.tm),Arg(f_ibc0.tm),Re(f_ibc0.te),Im(f_ibc0.te),Abs(f_ibc0.te),Arg(f_ibc0.te)
+9.00000000E-02,+4.00000000E+00,-4.14415884E-08,-1.64219948E-06,+1.64272229E-06,-1.59602639E+00,-2.65749003E-07,-3.40025845E-06,+3.41062752E-06,-1.64879331E+00
+1.00000000E-01,+4.00000000E+00,-4.16992327E-08,-1.63914594E-06,+1.63967626E-06,-1.59623045E+00,-2.64306835E-07,-3.38390075E-06,+3.39420718E-06,-1.64874522E+00
+1.10000000E-01,+4.00000000E+00,-4.19785084E-08,-1.63572914E-06,+1.63626771E-06,-1.59645418E+00,-2.62718570E-07,-3.36586679E-06,+3.37610431E-06,-1.64869216E+00
+1.20000000E-01,+4.00000000E+00,-4.22778150E-08,-1.63193705E-06,+1.63248459E-06,-1.59669706E+00,-2.60985908E-07,-3.34617035E-06,+3.35633277E-06,-1.64863415E+00
+1.30000000E-01,+4.00000000E+00,-4.25954217E-08,-1.62775673E-06,+1.62831396E-06,-1.59695853E+00,-2.59110713E-07,-3.32482652E-06,+3.33490776E-06,-1.64857123E+00
+1.40000000E-01,+4.00000000E+00,-4.29294729E-08,-1.62317442E-06,+1.62374201E-06,-1.59723801E+00,-2.57095002E-07,-3.30185180E-06,+3.31184589E-06,-1.64850342E+00
+1.50000000E-01,+4.00000000E+00,-4.32779948E-08,-1.61817556E-06,+1.61875419E-06,-1.59753488E+00,-2.54940946E-07,-3.27726403E-06,+3.28716510E-06,-1.64843077E+00
+1.60000000E-01,+4.00000000E+00,-4.36389021E-08,-1.61274492E-06,+1.61333522E-06,-1.59784850E+00,-2.52650875E-07,-3.25108242E-06,+3.26088475E-06,-1.64835330E+00
+1.70000000E-01,+4.00000000E+00,-4.40100048E-08,-1.60686666E-06,+1.60746923E-06,-1.59817819E+00,-2.50227265E-07,-3.22332761E-06,+3.23302560E-06,-1.64827105E+00
+1.80000000E-01,+4.00000000E+00,-4.43890167E-08,-1.60052439E-06,+1.60113982E-06,-1.59852327E+00,-2.47672747E-07,-3.19402161E-06,+3.20360981E-06,-1.64818407E+00
+1.90000000E-01,+4.00000000E+00,-4.47735626E-08,-1.59370131E-06,+1.59433012E-06,-1.59888301E+00,-2.44990099E-07,-3.16318786E-06,+3.17266096E-06,-1.64809240E+00
+2.00000000E-01,+4.00000000E+00,-4.51611870E-08,-1.58638025E-06,+1.58702294E-06,-1.59925671E+00,-2.42182246E-07,-3.13085123E-06,+3.14020408E-06,-1.64799608E+00
+2.10000000E-01,+4.00000000E+00,-4.55493632E-08,-1.57854378E-06,+1.57920082E-06,-1.59964363E+00,-2.39252257E-07,-3.09703802E-06,+3.10626563E-06,-1.64789516E+00
+2.20000000E-01,+4.00000000E+00,-4.59355019E-08,-1.57017436E-06,+1.57084614E-06,-1.60004302E+00,-2.36203344E-07,-3.06177600E-06,+3.07087354E-06,-1.64778969E+00
+2.30000000E-01,+4.00000000E+00,-4.63169611E-08,-1.56125436E-06,+1.56194124E-06,-1.60045413E+00,-2.33038859E-07,-3.02509439E-06,+3.03405722E-06,-1.64767972E+00
+2.40000000E-01,+4.00000000E+00,-4.66910559E-08,-1.55176622E-06,+1.55246851E-06,-1.60087623E+00,-2.29762292E-07,-2.98702389E-06,+2.99584753E-06,-1.64756530E+00
+2.50000000E-01,+4.00000000E+00,-4.70550682E-08,-1.54169258E-06,+1.54241052E-06,-1.60130855E+00,-2.26377268E-07,-2.94759667E-06,+2.95627685E-06,-1.64744649E+00
+2.60000000E-01,+4.00000000E+00,-4.74062574E-08,-1.53101633E-06,+1.53175010E-06,-1.60175035E+00,-2.22887543E-07,-2.90684644E-06,+2.91537906E-06,-1.64732334E+00
+2.70000000E-01,+4.00000000E+00,-4.77418709E-08,-1.51972077E-06,+1.52047049E-06,-1.60220090E+00,-2.19297004E-07,-2.86480836E-06,+2.87318954E-06,-1.64719591E+00
+2.80000000E-01,+4.00000000E+00,-4.80591551E-08,-1.50778972E-06,+1.50855544E-06,-1.60265945E+00,-2.15609664E-07,-2.82151916E-06,+2.82974520E-06,-1.64706427E+00
+2.90000000E-01,+4.00000000E+00,-4.83553661E-08,-1.49520762E-06,+1.49598933E-06,-1.60312529E+00,-2.11829657E-07,-2.77701705E-06,+2.78508447E-06,-1.64692846E+00
+3.00000000E-01,+4.00000000E+00,-4.86277811E-08,-1.48195968E-06,+1.48275728E-06,-1.60359772E+00,-2.07961239E-07,-2.73134180E-06,+2.73924732E-06,-1.64678856E+00
+3.10000000E-01,+4.00000000E+00,-4.88737096E-08,-1.46803198E-06,+1.46884531E-06,-1.60407603E+00,-2.04008780E-07,-2.68453470E-06,+2.69227527E-06,-1.64664463E+00
+3.20000000E-01,+4.00000000E+00,-4.90905050E-08,-1.45341160E-06,+1.45424041E-06,-1.60455954E+00,-1.99976765E-07,-2.63663858E-06,+2.64421136E-06,-1.64649674E+00
+3.30000000E-01,+4.00000000E+00,-4.92755762E-08,-1.43808674E-06,+1.43893070E-06,-1.60504760E+00,-1.95869785E-07,-2.58769782E-06,+2.59510019E-06,-1.64634495E+00
+3.40000000E-01,+4.00000000E+00,-4.94263988E-08,-1.42204683E-06,+1.42290553E-06,-1.60553956E+00,-1.91692535E-07,-2.53775833E-06,+2.54498790E-06,-1.64618932E+00
+3.50000000E-01,+4.00000000E+00,-4.95405269E-08,-1.40528269E-06,+1.40615564E-06,-1.60603480E+00,-1.87449812E-07,-2.48686758E-06,+2.49392217E-06,-1.64602993E+00
+3.60000000E-01,+4.00000000E+00,-4.96156051E-08,-1.38778660E-06,+1.38867323E-06,-1.60653272E+00,-1.83146508E-07,-2.43507454E-06,+2.44195223E-06,-1.64586686E+00
+3.70000000E-01,+4.00000000E+00,-4.96493791E-08,-1.36955246E-06,+1.37045211E-06,-1.60703272E+00,-1.78787603E-07,-2.38242974E-06,+2.38912881E-06,-1.64570016E+00
+3.80000000E-01,+4.00000000E+00,-4.96397081E-08,-1.35057589E-06,+1.35148783E-06,-1.60753426E+00,-1.74378167E-07,-2.32898522E-06,+2.33550421E-06,-1.64552991E+00
+3.90000000E-01,+4.00000000E+00,-4.95845754E-08,-1.33085436E-06,+1.33177774E-06,-1.60803680E+00,-1.69923348E-07,-2.27479451E-06,+2.28113217E-06,-1.64535618E+00
+4.00000000E-01,+4.00000000E+00,-4.94821001E-08,-1.31038726E-06,+1.31132118E-06,-1.60853983E+00,-1.65428371E-07,-2.21991264E-06,+2.22606799E-06,-1.64517906E+00
+4.10000000E-01,+4.00000000E+00,-4.93305477E-08,-1.28917607E-06,+1.29011955E-06,-1.60904284E+00,-1.60898531E-07,-2.16439613E-06,+2.17036839E-06,-1.64499860E+00
+4.20000000E-01,+4.00000000E+00,-4.91283410E-08,-1.26722443E-06,+1.26817639E-06,-1.60954538E+00,-1.56339185E-07,-2.10830291E-06,+2.11409156E-06,-1.64481490E+00
+4.30000000E-01,+4.00000000E+00,-4.88740704E-08,-1.24453824E-06,+1.24549753E-06,-1.61004700E+00,-1.51755751E-07,-2.05169236E-06,+2.05729710E-06,-1.64462801E+00
+4.40000000E-01,+4.00000000E+00,-4.85665041E-08,-1.22112577E-06,+1.22209118E-06,-1.61054729E+00,-1.47153697E-07,-1.99462523E-06,+2.00004601E-06,-1.64443803E+00
+4.50000000E-01,+4.00000000E+00,-4.82045979E-08,-1.19699774E-06,+1.19796798E-06,-1.61104583E+00,-1.42538538E-07,-1.93716364E-06,+1.94240063E-06,-1.64424501E+00
+4.60000000E-01,+4.00000000E+00,-4.77875044E-08,-1.17216743E-06,+1.17314114E-06,-1.61154226E+00,-1.37915827E-07,-1.87937101E-06,+1.88442462E-06,-1.64404906E+00
+4.70000000E-01,+4.00000000E+00,-4.73145820E-08,-1.14665072E-06,+1.14762648E-06,-1.61203622E+00,-1.33291147E-07,-1.82131203E-06,+1.82618291E-06,-1.64385022E+00
+4.80000000E-01,+4.00000000E+00,-4.67854032E-08,-1.12046619E-06,+1.12144253E-06,-1.61252739E+00,-1.28670108E-07,-1.76305259E-06,+1.76774162E-06,-1.64364860E+00
+4.90000000E-01,+4.00000000E+00,-4.61997622E-08,-1.09363517E-06,+1.09461057E-06,-1.61301544E+00,-1.24058335E-07,-1.70465978E-06,+1.70916805E-06,-1.64344426E+00
+5.00000000E-01,+4.00000000E+00,-4.55576825E-08,-1.06618181E-06,+1.06715470E-06,-1.61350010E+00,-1.19461462E-07,-1.64620174E-06,+1.65053058E-06,-1.64323728E+00
+5.10000000E-01,+4.00000000E+00,-4.48594230E-08,-1.03813310E-06,+1.03910187E-06,-1.61398109E+00,-1.14885125E-07,-1.58774765E-06,+1.59189862E-06,-1.64302774E+00
+5.20000000E-01,+4.00000000E+00,-4.41054842E-08,-1.00951894E-06,+1.01048196E-06,-1.61445817E+00,-1.10334951E-07,-1.52936766E-06,+1.53334250E-06,-1.64281572E+00
+5.30000000E-01,+4.00000000E+00,-4.32966127E-08,-9.80372136E-07,+9.81327734E-07,-1.61493109E+00,-1.05816550E-07,-1.47113275E-06,+1.47493346E-06,-1.64260128E+00
+5.40000000E-01,+4.00000000E+00,-4.24338061E-08,-9.50728432E-07,+9.51674934E-07,-1.61539967E+00,-1.01335507E-07,-1.41311471E-06,+1.41674348E-06,-1.64238453E+00
+5.50000000E-01,+4.00000000E+00,-4.15183159E-08,-9.20626503E-07,+9.21562222E-07,-1.61586368E+00,-9.68973710E-08,-1.35538599E-06,+1.35884520E-06,-1.64216551E+00
+5.60000000E-01,+4.00000000E+00,-4.05516497E-08,-8.90107948E-07,+8.91031198E-07,-1.61632297E+00,-9.25076472E-08,-1.29801960E-06,+1.30131185E-06,-1.64194433E+00
+5.70000000E-01,+4.00000000E+00,-3.95355732E-08,-8.59217267E-07,+8.60126371E-07,-1.61677737E+00,-8.81717846E-08,-1.24108902E-06,+1.24421712E-06,-1.64172105E+00
+5.80000000E-01,+4.00000000E+00,-3.84721099E-08,-8.28001819E-07,+8.28895117E-07,-1.61722673E+00,-8.38951664E-08,-1.18466807E-06,+1.18763498E-06,-1.64149574E+00
+5.90000000E-01,+4.00000000E+00,-3.73635408E-08,-7.96511771E-07,+7.97387632E-07,-1.61767093E+00,-7.96830993E-08,-1.12883074E-06,+1.13163963E-06,-1.64126849E+00
+6.00000000E-01,+4.00000000E+00,-3.62124017E-08,-7.64800027E-07,+7.65656855E-07,-1.61810984E+00,-7.55408019E-08,-1.07365110E-06,+1.07630530E-06,-1.64103937E+00
+6.10000000E-01,+4.00000000E+00,-3.50214809E-08,-7.32922141E-07,+7.33758386E-07,-1.61854337E+00,-7.14733931E-08,-1.01920310E-06,+1.02170612E-06,-1.64080845E+00
+6.20000000E-01,+4.00000000E+00,-3.37938137E-08,-7.00936214E-07,+7.01750382E-07,-1.61897142E+00,-6.74858800E-08,-9.65560422E-07,+9.67915943E-07,-1.64057581E+00
+6.30000000E-01,+4.00000000E+00,-3.25326771E-08,-6.68902767E-07,+6.69693427E-07,-1.61939392E+00,-6.35831451E-08,-9.12796332E-07,+9.15008175E-07,-1.64034153E+00
+6.40000000E-01,+4.00000000E+00,-3.12415817E-08,-6.36884601E-07,+6.37650399E-07,-1.61981079E+00,-5.97699336E-08,-8.60983446E-07,+8.63055583E-07,-1.64010567E+00
+6.50000000E-01,+4.00000000E+00,-2.99242633E-08,-6.04946632E-07,+6.05686296E-07,-1.62022200E+00,-5.60508400E-08,-8.10193561E-07,+8.12130103E-07,-1.63986831E+00
+6.60000000E-01,+4.00000000E+00,-2.85846720E-08,-5.73155705E-07,+5.73868056E-07,-1.62062748E+00,-5.24302941E-08,-7.60497432E-07,+7.62302617E-07,-1.63962951E+00
+6.70000000E-01,+4.00000000E+00,-2.72269598E-08,-5.41580389E-07,+5.42264349E-07,-1.62102720E+00,-4.89125465E-08,-7.11964550E-07,+7.13642738E-07,-1.63938936E+00
+6.80000000E-01,+4.00000000E+00,-2.58554667E-08,-5.10290739E-07,+5.10945343E-07,-1.62142114E+00,-4.55016540E-08,-6.64662900E-07,+6.66218561E-07,-1.63914793E+00
+6.90000000E-01,+4.00000000E+00,-2.44747048E-08,-4.79358046E-07,+4.79982445E-07,-1.62180928E+00,-4.22014644E-08,-6.18658712E-07,+6.20096417E-07,-1.63890527E+00
+7.00000000E-01,+4.00000000E+00,-2.30893405E-08,-4.48854552E-07,+4.49448024E-07,-1.62219161E+00,-3.90156002E-08,-5.74016193E-07,+5.75340600E-07,-1.63866146E+00
+7.10000000E-01,+4.00000000E+00,-2.17041741E-08,-4.18853138E-07,+4.19415096E-07,-1.62256812E+00,-3.59474427E-08,-5.30797238E-07,+5.32013089E-07,-1.63841657E+00
+7.20000000E-01,+4.00000000E+00,-2.03241188E-08,-3.89426992E-07,+3.89956988E-07,-1.62293882E+00,-3.30001148E-08,-4.89061139E-07,+4.90173240E-07,-1.63817066E+00
+7.30000000E-01,+4.00000000E+00,-1.89541757E-08,-3.60649239E-07,+3.61146970E-07,-1.62330373E+00,-3.01764636E-08,-4.48864263E-07,+4.49877479E-07,-1.63792380E+00
+7.40000000E-01,+4.00000000E+00,-1.75994079E-08,-3.32592542E-07,+3.33057860E-07,-1.62366284E+00,-2.74790426E-08,-4.10259726E-07,+4.11178964E-07,-1.63767606E+00
+7.50000000E-01,+4.00000000E+00,-1.62649115E-08,-3.05328681E-07,+3.05761591E-07,-1.62401620E+00,-2.49100927E-08,-3.73297036E-07,+3.74127238E-07,-1.63742749E+00
+7.60000000E-01,+4.00000000E+00,-1.49557845E-08,-2.78928081E-07,+2.79328749E-07,-1.62436381E+00,-2.24715234E-08,-3.38021731E-07,+3.38767856E-07,-1.63717817E+00
+7.70000000E-01,+4.00000000E+00,-1.36770929E-08,-2.53459327E-07,+2.53828079E-07,-1.62470573E+00,-2.01648927E-08,-3.04474987E-07,+3.05142001E-07,-1.63692816E+00
+7.80000000E-01,+4.00000000E+00,-1.24338346E-08,-2.28988626E-07,+2.29325949E-07,-1.62504197E+00,-1.79913868E-08,-2.72693213E-07,+2.73286075E-07,-1.63667750E+00
+7.90000000E-01,+4.00000000E+00,-1.12308999E-08,-2.05579239E-07,+2.05885786E-07,-1.62537259E+00,-1.59517988E-08,-2.42707625E-07,+2.43231271E-07,-1.63642628E+00
+8.00000000E-01,+4.00000000E+00,-1.00730297E-08,-1.83290882E-07,+1.83567462E-07,-1.62569762E+00,-1.40465075E-08,-2.14543796E-07,+2.15003127E-07,-1.63617453E+00
+8.10000000E-01,+4.00000000E+00,-8.96477052E-09,-1.62179071E-07,+1.62426655E-07,-1.62601712E+00,-1.22754541E-08,-1.88221185E-07,+1.88621052E-07,-1.63592233E+00
+8.20000000E-01,+4.00000000E+00,-7.91042662E-09,-1.42294444E-07,+1.42514152E-07,-1.62633112E+00,-1.06381198E-08,-1.63752649E-07,+1.64097836E-07,-1.63566973E+00
+8.30000000E-01,+4.00000000E+00,-6.91400884E-09,-1.23682027E-07,+1.23875128E-07,-1.62663969E+00,-9.13350182E-09,-1.41143925E-07,+1.41439133E-07,-1.63541678E+00
+8.40000000E-01,+4.00000000E+00,-5.97918025E-09,-1.06380466E-07,+1.06548365E-07,-1.62694287E+00,-7.76008843E-09,-1.20393089E-07,+1.20642923E-07,-1.63516355E+00
+8.50000000E-01,+4.00000000E+00,-5.10919837E-09,-9.04212023E-08,+9.05654335E-08,-1.62724074E+00,-6.51583404E-09,-1.01489995E-07,+1.01698944E-07,-1.63491007E+00
+8.60000000E-01,+4.00000000E+00,-4.30685399E-09,-7.58276153E-08,+7.59498271E-08,-1.62753333E+00,-5.39813290E-09,-8.44156857E-08,+8.45881069E-08,-1.63465641E+00
+8.70000000E-01,+4.00000000E+00,-3.57440640E-09,-6.26141042E-08,+6.27160460E-08,-1.62782072E+00,-4.40379227E-09,-6.91417734E-08,+6.92818751E-08,-1.63440262E+00
+8.80000000E-01,+4.00000000E+00,-2.91351479E-09,-5.07851264E-08,+5.08686311E-08,-1.62810296E+00,-3.52900467E-09,-5.56298005E-08,+5.57416234E-08,-1.63414874E+00
+8.90000000E-01,+4.00000000E+00,-2.32516597E-09,-4.03341819E-08,+4.04011463E-08,-1.62838013E+00,-2.76931942E-09,-4.38305673E-08,+4.39179662E-08,-1.63389483E+00
+9.00000000E-01,+4.00000000E+00,-1.80959809E-09,-3.12427449E-08,+3.12951075E-08,-1.62865227E+00,-2.11961315E-09,-3.36834322E-08,+3.37500573E-08,-1.63364093E+00
+9.10000000E-01,+4.00000000E+00,-1.36622019E-09,-2.34791398E-08,+2.35188555E-08,-1.62891947E+00,-1.57405966E-09,-2.51155830E-08,+2.51648598E-08,-1.63338709E+00
+9.20000000E-01,+4.00000000E+00,-9.93527750E-10,-1.69973606E-08,+1.70263727E-08,-1.62918178E+00,-1.12609867E-09,-1.80412758E-08,+1.80763860E-08,-1.63313336E+00
+9.30000000E-01,+4.00000000E+00,-6.89013700E-10,-1.17358315E-08,+1.17560402E-08,-1.62943927E+00,-7.68403820E-10,-1.23610444E-08,+1.23849046E-08,-1.63287978E+00
+9.40000000E-01,+4.00000000E+00,-4.49075136E-10,-7.61610657E-09,+7.62933469E-09,-1.62969201E+00,-4.92849661E-10,-7.96087530E-09,+7.97611662E-09,-1.63262639E+00
+9.50000000E-01,+4.00000000E+00,-2.68915362E-10,-4.54150782E-09,+4.54946247E-09,-1.62994006E+00,-2.90477668E-10,-4.71135060E-09,+4.72029679E-09,-1.63237324E+00
+9.60000000E-01,+4.00000000E+00,-1.42441231E-10,-2.39569810E-09,+2.39992894E-09,-1.63018350E+00,-1.51461324E-10,-2.46675542E-09,+2.47140099E-09,-1.63212037E+00
+9.70000000E-01,+4.00000000E+00,-6.21556254E-11,-1.04118816E-09,+1.04304175E-09,-1.63042239E+00,-6.50701615E-11,-1.06415037E-09,+1.06613795E-09,-1.63186781E+00
+9.80000000E-01,+4.00000000E+00,-1.90449288E-11,-3.17775265E-10,+3.18345454E-10,-1.63065679E+00,-1.96327913E-11,-3.22407248E-10,+3.23004458E-10,-1.63161561E+00
+9.90000000E-01,+4.00000000E+00,-2.46135796E-12,-4.09115654E-11,+4.09855397E-11,-1.63088678E+00,-2.49887129E-12,-4.12071788E-11,+4.12828771E-11,-1.63136381E+00
+1.00000000E+00,+4.00000000E+00,-1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+3.14159265E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00
+0.00000000E+00,+5.00000000E+00,-1.65418053E-10,-8.56031482E-09,+8.56191292E-09,-1.59011775E+00,-9.29687247E-10,-1.53752344E-08,+1.54033162E-08,-1.63118934E+00
+1.00000000E-02,+5.00000000E+00,-1.65444093E-10,-8.55842932E-09,+8.56002828E-09,-1.59012505E+00,-9.29333465E-10,-1.53699641E-08,+1.53980342E-08,-1.63118706E+00
+2.00000000E-02,+5.00000000E+00,-1.65521894E-10,-8.55277169E-09,+8.55437321E-09,-1.59014692E+00,-9.28272701E-10,-1.53541603E-08,+1.53821951E-08,-1.63118023E+00
+3.00000000E-02,+5.00000000E+00,-1.65650497E-10,-8.54333849E-09,+8.54494428E-09,-1.59018333E+00,-9.26506704E-10,-1.53278434E-08,+1.53558197E-08,-1.63116886E+00
+4.00000000E-02,+5.00000000E+00,-1.65828310E-10,-8.53012408E-09,+8.53173580E-09,-1.59023419E+00,-9.24038386E-10,-1.52910481E-08,+1.53189425E-08,-1.63115295E+00
+5.00000000E-02,+5.00000000E+00,-1.66053118E-10,-8.51312069E-09,+8.51474001E-09,-1.59029941E+00,-9.20871818E-10,-1.52438225E-08,+1.52716119E-08,-1.63113251E+00
+6.00000000E-02,+5.00000000E+00,-1.66322092E-10,-8.49231857E-09,+8.49394712E-09,-1.59037883E+00,-9.17012218E-10,-1.51862285E-08,+1.52138900E-08,-1.63110755E+00
+7.00000000E-02,+5.00000000E+00,-1.66631805E-10,-8.46770617E-09,+8.46934555E-09,-1.59047229E+00,-9.12465952E-10,-1.51183418E-08,+1.51458526E-08,-1.63107810E+00
+8.00000000E-02,+5.00000000E+00,-1.66978252E-10,-8.43927036E-09,+8.44092211E-09,-1.59057961E+00,-9.07240515E-10,-1.50402515E-08,+1.50675894E-08,-1.63104416E+00
+9.00000000E-02,+5.00000000E+00,-1.67356870E-10,-8.40699667E-09,+8.40866228E-09,-1.59070055E+00,-9.01344522E-10,-1.49520606E-08,+1.49792036E-08,-1.63100576E+00
+1.00000000E-01,+5.00000000E+00,-1.67762564E-10,-8.37086957E-09,+8.37255049E-09,-1.59083488E+00,-8.94787695E-10,-1.48538855E-08,+1.48808118E-08,-1.63096292E+00
+1.10000000E-01,+5.00000000E+00,-1.68189733E-10,-8.33087282E-09,+8.33257041E-09,-1.59098231E+00,-8.87580844E-10,-1.47458560E-08,+1.47725444E-08,-1.63091567E+00
+1.20000000E-01,+5.00000000E+00,-1.68632303E-10,-8.28698978E-09,+8.28870536E-09,-1.59114256E+00,-8.79735850E-10,-1.46281154E-08,+1.46545452E-08,-1.63086405E+00
+1.30000000E-01,+5.00000000E+00,-1.69083758E-10,-8.23920385E-09,+8.24093862E-09,-1.59131530E+00,-8.71265647E-10,-1.45008202E-08,+1.45269711E-08,-1.63080807E+00
+1.40000000E-01,+5.00000000E+00,-1.69537177E-10,-8.18749881E-09,+8.18925392E-09,-1.59150020E+00,-8.62184197E-10,-1.43641402E-08,+1.43899926E-08,-1.63074777E+00
+1.50000000E-01,+5.00000000E+00,-1.69985274E-10,-8.13185934E-09,+8.13363580E-09,-1.59169690E+00,-8.52506469E-10,-1.42182583E-08,+1.42437929E-08,-1.63068320E+00
+1.60000000E-01,+5.00000000E+00,-1.70420435E-10,-8.07227141E-09,+8.07407015E-09,-1.59190502E+00,-8.42248412E-10,-1.40633701E-08,+1.40885685E-08,-1.63061439E+00
+1.70000000E-01,+5.00000000E+00,-1.70834767E-10,-8.00872279E-09,+8.01054463E-09,-1.59212418E+00,-8.31426929E-10,-1.38996844E-08,+1.39245286E-08,-1.63054138E+00
+1.80000000E-01,+5.00000000E+00,-1.71220135E-10,-7.94120357E-09,+7.94304920E-09,-1.59235397E+00,-8.20059848E-10,-1.37274223E-08,+1.37518952E-08,-1.63046422E+00
+1.90000000E-01,+5.00000000E+00,-1.71568216E-10,-7.86970665E-09,+7.87157662E-09,-1.59259397E+00,-8.08165887E-10,-1.35468176E-08,+1.35709027E-08,-1.63038295E+00
+2.00000000E-01,+5.00000000E+00,-1.71870543E-10,-7.79422828E-09,+7.79612300E-09,-1.59284376E+00,-7.95764630E-10,-1.33581164E-08,+1.33817979E-08,-1.63029763E+00
+2.10000000E-01,+5.00000000E+00,-1.72118556E-10,-7.71476859E-09,+7.71668835E-09,-1.59310289E+00,-7.82876484E-10,-1.31615767E-08,+1.31848397E-08,-1.63020829E+00
+2.20000000E-01,+5.00000000E+00,-1.72303653E-10,-7.63133216E-09,+7.63327709E-09,-1.59337094E+00,-7.69522649E-10,-1.29574686E-08,+1.29802988E-08,-1.63011500E+00
+2.30000000E-01,+5.00000000E+00,-1.72417240E-10,-7.54392856E-09,+7.54589861E-09,-1.59364745E+00,-7.55725077E-10,-1.27460737E-08,+1.27684578E-08,-1.63001781E+00
+2.40000000E-01,+5.00000000E+00,-1.72450786E-10,-7.45257289E-09,+7.45456786E-09,-1.59393196E+00,-7.41506433E-10,-1.25276849E-08,+1.25496104E-08,-1.62991677E+00
+2.50000000E-01,+5.00000000E+00,-1.72395875E-10,-7.35728633E-09,+7.35930584E-09,-1.59422403E+00,-7.26890057E-10,-1.23026063E-08,+1.23240615E-08,-1.62981195E+00
+2.60000000E-01,+5.00000000E+00,-1.72244255E-10,-7.25809669E-09,+7.26014019E-09,-1.59452320E+00,-7.11899918E-10,-1.20711527E-08,+1.20921267E-08,-1.62970340E+00
+2.70000000E-01,+5.00000000E+00,-1.71987900E-10,-7.15503891E-09,+7.15710568E-09,-1.59482901E+00,-6.96560571E-10,-1.18336493E-08,+1.18541322E-08,-1.62959119E+00
+2.80000000E-01,+5.00000000E+00,-1.71619051E-10,-7.04815564E-09,+7.05024475E-09,-1.59514101E+00,-6.80897111E-10,-1.15904313E-08,+1.16104142E-08,-1.62947537E+00
+2.90000000E-01,+5.00000000E+00,-1.71130278E-10,-6.93749765E-09,+6.93960800E-09,-1.59545876E+00,-6.64935129E-10,-1.13418438E-08,+1.13613185E-08,-1.62935602E+00
+3.00000000E-01,+5.00000000E+00,-1.70514525E-10,-6.82312436E-09,+6.82525466E-09,-1.59578181E+00,-6.48700659E-10,-1.10882409E-08,+1.11072003E-08,-1.62923320E+00
+3.10000000E-01,+5.00000000E+00,-1.69765165E-10,-6.70510428E-09,+6.70725306E-09,-1.59610971E+00,-6.32220132E-10,-1.08299857E-08,+1.08484235E-08,-1.62910697E+00
+3.20000000E-01,+5.00000000E+00,-1.68876043E-10,-6.58351541E-09,+6.58568100E-09,-1.59644205E+00,-6.15520319E-10,-1.05674497E-08,+1.05853605E-08,-1.62897741E+00
+3.30000000E-01,+5.00000000E+00,-1.67841527E-10,-6.45844565E-09,+6.46062621E-09,-1.59677839E+00,-5.98628288E-10,-1.03010119E-08,+1.03183915E-08,-1.62884458E+00
+3.40000000E-01,+5.00000000E+00,-1.66656552E-10,-6.32999313E-09,+6.33218663E-09,-1.59711832E+00,-5.81571340E-10,-1.00310591E-08,+1.00479039E-08,-1.62870856E+00
+3.50000000E-01,+5.00000000E+00,-1.65316664E-10,-6.19826654E-09,+6.20047076E-09,-1.59746144E+00,-5.64376962E-10,-9.75798459E-09,+9.77429203E-09,-1.62856942E+00
+3.60000000E-01,+5.00000000E+00,-1.63818058E-10,-6.06338534E-09,+6.06559792E-09,-1.59780735E+00,-5.47072767E-10,-9.48218777E-09,+9.49795628E-09,-1.62842722E+00
+3.70000000E-01,+5.00000000E+00,-1.62157618E-10,-5.92548004E-09,+5.92769844E-09,-1.59815566E+00,-5.29686437E-10,-9.20407371E-09,+9.21930261E-09,-1.62828205E+00
+3.80000000E-01,+5.00000000E+00,-1.60332950E-10,-5.78469233E-09,+5.78691386E-09,-1.59850600E+00,-5.12245667E-10,-8.92405229E-09,+8.93874180E-09,-1.62813398E+00
+3.90000000E-01,+5.00000000E+00,-1.58342415E-10,-5.64117518E-09,+5.64339700E-09,-1.59885801E+00,-4.94778105E-10,-8.64253757E-09,+8.65668881E-09,-1.62798308E+00
+4.00000000E-01,+5.00000000E+00,-1.56185156E-10,-5.49509291E-09,+5.49731206E-09,-1.59921134E+00,-4.77311293E-10,-8.35994706E-09,+8.37356202E-09,-1.62782942E+00
+4.10000000E-01,+5.00000000E+00,-1.53861123E-10,-5.34662116E-09,+5.34883455E-09,-1.59956565E+00,-4.59872605E-10,-8.07670093E-09,+8.08978249E-09,-1.62767309E+00
+4.20000000E-01,+5.00000000E+00,-1.51371092E-10,-5.19594682E-09,+5.19815126E-09,-1.59992062E+00,-4.42489189E-10,-7.79322122E-09,+7.80577310E-09,-1.62751416E+00
+4.30000000E-01,+5.00000000E+00,-1.48716682E-10,-5.04326789E-09,+5.04546010E-09,-1.60027594E+00,-4.25187902E-10,-7.50993102E-09,+7.52195777E-09,-1.62735270E+00
+4.40000000E-01,+5.00000000E+00,-1.45900369E-10,-4.88879326E-09,+4.89096989E-09,-1.60063131E+00,-4.07995253E-10,-7.22725358E-09,+7.23876056E-09,-1.62718880E+00
+4.50000000E-01,+5.00000000E+00,-1.42925487E-10,-4.73274243E-09,+4.73490006E-09,-1.60098645E+00,-3.90937335E-10,-6.94561141E-09,+6.95660476E-09,-1.62702252E+00
