s; real(z.tm); imag(z.tm); abs(z.tm); angle(z.tm); real(z.te); imag(z.te); abs(z.te); angle(z.te); 
7.900000e-01; 0.000000e+00; 2.991265e-01; 2.991265e-01; 1.570796e+00; 0.000000e+00; 3.544258e-01; 3.544258e-01; 1.570796e+00; 
8.000000e-01; 0.000000e+00; 2.975339e-01; 2.975339e-01; 1.570796e+00; 0.000000e+00; 3.542070e-01; 3.542070e-01; 1.570796e+00; 
8.100000e-01; 0.000000e+00; 2.959233e-01; 2.959233e-01; 1.570796e+00; 0.000000e+00; 3.539859e-01; 3.539859e-01; 1.570796e+00; 
8.200000e-01; 0.000000e+00; 2.942948e-01; 2.942948e-01; 1.570796e+00; 0.000000e+00; 3.537623e-01; 3.537623e-01; 1.570796e+00; 
8.300000e-01; 0.000000e+00; 2.926485e-01; 2.926485e-01; 1.570796e+00; 0.000000e+00; 3.535363e-01; 3.535363e-01; 1.570796e+00; 
8.400000e-01; 0.000000e+00; 2.909844e-01; 2.909844e-01; 1.570796e+00; 0.000000e+00; 3.533079e-01; 3.533079e-01; 1.570796e+00; 
8.500000e-01; 0.000000e+00; 2.893025e-01; 2.893025e-01; 1.570796e+00; 0.000000e+00; 3.530771e-01; 3.530771e-01; 1.570796e+00; 
8.600000e-01; 0.000000e+00; 2.876031e-01; 2.876031e-01; 1.570796e+00; 0.000000e+00; 3.528439e-01; 3.528439e-01; 1.570796e+00; 
8.700000e-01; 0.000000e+00; 2.858861e-01; 2.858861e-01; 1.570796e+00; 0.000000e+00; 3.526084e-01; 3.526084e-01; 1.570796e+00; 
8.800000e-01; 0.000000e+00; 2.841516e-01; 2.841516e-01; 1.570796e+00; 0.000000e+00; 3.523706e-01; 3.523706e-01; 1.570796e+00; 
8.900000e-01; 0.000000e+00; 2.823998e-01; 2.823998e-01; 1.570796e+00; 0.000000e+00; 3.521304e-01; 3.521304e-01; 1.570796e+00; 
9.000000e-01; 0.000000e+00; 2.806306e-01; 2.806306e-01; 1.570796e+00; 0.000000e+00; 3.518879e-01; 3.518879e-01; 1.570796e+00; 
9.100000e-01; 0.000000e+00; 2.788442e-01; 2.788442e-01; 1.570796e+00; 0.000000e+00; 3.516431e-01; 3.516431e-01; 1.570796e+00; 
9.200000e-01; 0.000000e+00; 2.770406e-01; 2.770406e-01; 1.570796e+00; 0.000000e+00; 3.513960e-01; 3.513960e-01; 1.570796e+00; 
9.300000e-01; 0.000000e+00; 2.752199e-01; 2.752199e-01; 1.570796e+00; 0.000000e+00; 3.511466e-01; 3.511466e-01; 1.570796e+00; 
9.400000e-01; 0.000000e+00; 2.733822e-01; 2.733822e-01; 1.570796e+00; 0.000000e+00; 3.508949e-01; 3.508949e-01; 1.570796e+00; 
9.500000e-01; 0.000000e+00; 2.715276e-01; 2.715276e-01; 1.570796e+00; 0.000000e+00; 3.506410e-01; 3.506410e-01; 1.570796e+00; 
9.600000e-01; 0.000000e+00; 2.696561e-01; 2.696561e-01; 1.570796e+00; 0.000000e+00; 3.503848e-01; 3.503848e-01; 1.570796e+00; 
9.700000e-01; 0.000000e+00; 2.677679e-01; 2.677679e-01; 1.570796e+00; 0.000000e+00; 3.501264e-01; 3.501264e-01; 1.570796e+00; 
9.800000e-01; 0.000000e+00; 2.658630e-01; 2.658630e-01; 1.570796e+00; 0.000000e+00; 3.498658e-01; 3.498658e-01; 1.570796e+00; 
9.900000e-01; 0.000000e+00; 2.639415e-01; 2.639415e-01; 1.570796e+00; 0.000000e+00; 3.496029e-01; 3.496029e-01; 1.570796e+00; 
1.000000e+00; 0.000000e+00; 2.620034e-01; 2.620034e-01; 1.570796e+00; 0.000000e+00; 3.493379e-01; 3.493379e-01; 1.570796e+00; 
1.010000e+00; 0.000000e+00; 2.600489e-01; 2.600489e-01; 1.570796e+00; 0.000000e+00; 3.490707e-01; 3.490707e-01; 1.570796e+00; 
1.020000e+00; 0.000000e+00; 2.580781e-01; 2.580781e-01; 1.570796e+00; 0.000000e+00; 3.488013e-01; 3.488013e-01; 1.570796e+00; 
1.030000e+00; 0.000000e+00; 2.560909e-01; 2.560909e-01; 1.570796e+00; 0.000000e+00; 3.485297e-01; 3.485297e-01; 1.570796e+00; 
1.040000e+00; 0.000000e+00; 2.540876e-01; 2.540876e-01; 1.570796e+00; 0.000000e+00; 3.482561e-01; 3.482561e-01; 1.570796e+00; 
1.050000e+00; 0.000000e+00; 2.520682e-01; 2.520682e-01; 1.570796e+00; 0.000000e+00; 3.479802e-01; 3.479802e-01; 1.570796e+00; 
1.060000e+00; 0.000000e+00; 2.500327e-01; 2.500327e-01; 1.570796e+00; 0.000000e+00; 3.477023e-01; 3.477023e-01; 1.570796e+00; 
1.070000e+00; 0.000000e+00; 2.479813e-01; 2.479813e-01; 1.570796e+00; 0.000000e+00; 3.474223e-01; 3.474223e-01; 1.570796e+00; 
1.080000e+00; 0.000000e+00; 2.459141e-01; 2.459141e-01; 1.570796e+00; 0.000000e+00; 3.471401e-01; 3.471401e-01; 1.570796e+00; 
1.090000e+00; 0.000000e+00; 2.438311e-01; 2.438311e-01; 1.570796e+00; 0.000000e+00; 3.468559e-01; 3.468559e-01; 1.570796e+00; 
1.100000e+00; 0.000000e+00; 2.417324e-01; 2.417324e-01; 1.570796e+00; 0.000000e+00; 3.465697e-01; 3.465697e-01; 1.570796e+00; 
1.110000e+00; 0.000000e+00; 2.396180e-01; 2.396180e-01; 1.570796e+00; 0.000000e+00; 3.462814e-01; 3.462814e-01; 1.570796e+00; 
1.120000e+00; 0.000000e+00; 2.374882e-01; 2.374882e-01; 1.570796e+00; 0.000000e+00; 3.459910e-01; 3.459910e-01; 1.570796e+00; 
1.130000e+00; 0.000000e+00; 2.353430e-01; 2.353430e-01; 1.570796e+00; 0.000000e+00; 3.456987e-01; 3.456987e-01; 1.570796e+00; 
1.140000e+00; 0.000000e+00; 2.331824e-01; 2.331824e-01; 1.570796e+00; 0.000000e+00; 3.454043e-01; 3.454043e-01; 1.570796e+00; 
1.150000e+00; 0.000000e+00; 2.310066e-01; 2.310066e-01; 1.570796e+00; 0.000000e+00; 3.451079e-01; 3.451079e-01; 1.570796e+00; 
1.160000e+00; 0.000000e+00; 2.288156e-01; 2.288156e-01; 1.570796e+00; 0.000000e+00; 3.448096e-01; 3.448096e-01; 1.570796e+00; 
1.170000e+00; 0.000000e+00; 2.266096e-01; 2.266096e-01; 1.570796e+00; 0.000000e+00; 3.445093e-01; 3.445093e-01; 1.570796e+00; 
