s; real(z.tm); imag(z.tm); abs(z.tm); angle(z.tm); real(z.te); imag(z.te); abs(z.te); angle(z.te); 
7.700000e-01; 1.212329e-13; -8.367193e-01; 8.367193e-01; -1.570796e+00; 1.012315e-13; -7.529253e-01; 7.529253e-01; -1.570796e+00; 
7.800000e-01; -1.230543e-13; -8.346909e-01; 8.346909e-01; -1.570796e+00; 2.057104e-13; -7.489464e-01; 7.489464e-01; -1.570796e+00; 
7.900000e-01; -7.993606e-14; -8.326475e-01; 8.326475e-01; -1.570796e+00; 2.003883e-13; -7.449368e-01; 7.449368e-01; -1.570796e+00; 
8.000000e-01; 1.779132e-13; -8.305893e-01; 8.305893e-01; -1.570796e+00; -1.565137e-13; -7.408972e-01; 7.408972e-01; -1.570796e+00; 
8.100000e-01; 3.746725e-13; -8.285169e-01; 8.285169e-01; -1.570796e+00; -2.058076e-13; -7.368280e-01; 7.368280e-01; -1.570796e+00; 
8.200000e-01; 2.600420e-13; -8.264304e-01; 8.264304e-01; -1.570796e+00; -1.198486e-13; -7.327300e-01; 7.327300e-01; -1.570796e+00; 
8.300000e-01; -4.354850e-13; -8.243302e-01; 8.243302e-01; -1.570796e+00; 3.649858e-13; -7.286038e-01; 7.286038e-01; -1.570796e+00; 
8.400000e-01; -1.064704e-13; -8.222166e-01; 8.222166e-01; -1.570796e+00; -2.076117e-13; -7.244499e-01; 7.244499e-01; -1.570796e+00; 
8.500000e-01; -5.526690e-13; -8.200900e-01; 8.200900e-01; -1.570796e+00; 2.725598e-13; -7.202690e-01; 7.202690e-01; -1.570796e+00; 
8.600000e-01; -5.345169e-13; -8.179507e-01; 8.179507e-01; -1.570796e+00; 1.751932e-13; -7.160618e-01; 7.160618e-01; -1.570796e+00; 
8.700000e-01; -8.282264e-14; -8.157990e-01; 8.157990e-01; -1.570796e+00; 2.175482e-13; -7.118287e-01; 7.118287e-01; -1.570796e+00; 
8.800000e-01; -1.405785e-13; -8.136353e-01; 8.136353e-01; -1.570796e+00; 1.606206e-13; -7.075704e-01; 7.075704e-01; -1.570796e+00; 
8.900000e-01; 2.889078e-13; -8.114599e-01; 8.114599e-01; -1.570796e+00; -4.737877e-14; -7.032876e-01; 7.032876e-01; -1.570796e+00; 
9.000000e-01; -1.114109e-13; -8.092730e-01; 8.092730e-01; -1.570796e+00; 3.225198e-14; -6.989807e-01; 6.989807e-01; -1.570796e+00; 
9.100000e-01; 4.884981e-15; -8.070751e-01; 8.070751e-01; -1.570796e+00; 5.823120e-14; -6.946505e-01; 6.946505e-01; -1.570796e+00; 
9.200000e-01; 1.338651e-13; -8.048665e-01; 8.048665e-01; -1.570796e+00; -1.118550e-13; -6.902975e-01; 6.902975e-01; -1.570796e+00; 
9.300000e-01; 3.317902e-13; -8.026473e-01; 8.026473e-01; -1.570796e+00; -2.032541e-13; -6.859222e-01; 6.859222e-01; -1.570796e+00; 
9.400000e-01; 2.152722e-13; -8.004181e-01; 8.004181e-01; -1.570796e+00; 1.202927e-13; -6.815254e-01; 6.815254e-01; -1.570796e+00; 
9.500000e-01; 1.025291e-13; -7.981791e-01; 7.981791e-01; -1.570796e+00; 1.036393e-13; -6.771075e-01; 6.771075e-01; -1.570796e+00; 
9.600000e-01; 2.679940e-13; -7.959306e-01; 7.959306e-01; -1.570796e+00; -1.698294e-13; -6.726692e-01; 6.726692e-01; -1.570796e+00; 
9.700000e-01; -2.003397e-13; -7.936729e-01; 7.936729e-01; -1.570796e+00; 4.277134e-13; -6.682110e-01; 6.682110e-01; -1.570796e+00; 
9.800000e-01; 2.212674e-13; -7.914063e-01; 7.914063e-01; -1.570796e+00; -1.287304e-13; -6.637335e-01; 6.637335e-01; -1.570796e+00; 
9.900000e-01; -5.793976e-13; -7.891312e-01; 7.891312e-01; -1.570796e+00; -3.909373e-14; -6.592373e-01; 6.592373e-01; -1.570796e+00; 
1.000000e+00; -2.800538e-13; -7.868478e-01; 7.868478e-01; -1.570796e+00; 1.314504e-13; -6.547229e-01; 6.547229e-01; -1.570796e+00; 
1.010000e+00; 5.268008e-14; -7.845565e-01; 7.845565e-01; -1.570796e+00; -2.343958e-14; -6.501909e-01; 6.501909e-01; -1.570796e+00; 
1.020000e+00; 6.672440e-14; -7.822575e-01; 7.822575e-01; -1.570796e+00; -1.444400e-13; -6.456418e-01; 6.456418e-01; -1.570796e+00; 
1.030000e+00; -5.672129e-13; -7.799511e-01; 7.799511e-01; -1.570796e+00; 4.926615e-14; -6.410763e-01; 6.410763e-01; -1.570796e+00; 
1.040000e+00; 1.819656e-13; -7.776377e-01; 7.776377e-01; -1.570796e+00; -1.868783e-13; -6.364948e-01; 6.364948e-01; -1.570796e+00; 
1.050000e+00; 1.333933e-13; -7.753175e-01; 7.753175e-01; -1.570796e+00; 1.317280e-13; -6.318979e-01; 6.318979e-01; -1.570796e+00; 
1.060000e+00; 3.435863e-13; -7.729908e-01; 7.729908e-01; -1.570796e+00; -2.721989e-13; -6.272861e-01; 6.272861e-01; -1.570796e+00; 
1.070000e+00; -2.781109e-14; -7.706579e-01; 7.706579e-01; -1.570796e+00; 1.804112e-14; -6.226600e-01; 6.226600e-01; -1.570796e+00; 
1.080000e+00; 6.217249e-15; -7.683191e-01; 7.683191e-01; -1.570796e+00; -4.918288e-14; -6.180200e-01; 6.180200e-01; -1.570796e+00; 
1.090000e+00; 2.756961e-13; -7.659747e-01; 7.659747e-01; -1.570796e+00; -1.990630e-13; -6.133668e-01; 6.133668e-01; -1.570796e+00; 
1.100000e+00; 2.310929e-13; -7.636249e-01; 7.636249e-01; -1.570796e+00; -2.777778e-13; -6.087008e-01; 6.087008e-01; -1.570796e+00; 
1.110000e+00; 3.248651e-13; -7.612701e-01; 7.612701e-01; -1.570796e+00; 3.455569e-15; -6.040225e-01; 6.040225e-01; -1.570796e+00; 
1.120000e+00; 5.395684e-14; -7.589104e-01; 7.589104e-01; -1.570796e+00; -1.522671e-13; -5.993325e-01; 5.993325e-01; -1.570796e+00; 
1.130000e+00; 1.848521e-14; -7.565463e-01; 7.565463e-01; -1.570796e+00; 5.313250e-13; -5.946313e-01; 5.946313e-01; -1.570796e+00; 
1.140000e+00; -1.122158e-13; -7.541778e-01; 7.541778e-01; -1.570796e+00; 3.119727e-14; -5.899192e-01; 5.899192e-01; -1.570796e+00; 
1.150000e+00; 9.731105e-14; -7.518054e-01; 7.518054e-01; -1.570796e+00; -7.227552e-14; -5.851969e-01; 5.851969e-01; -1.570796e+00; 
1.160000e+00; 1.617040e-13; -7.494292e-01; 7.494292e-01; -1.570796e+00; 6.028511e-14; -5.804649e-01; 5.804649e-01; -1.570796e+00; 
1.170000e+00; 6.217249e-15; -7.470495e-01; 7.470495e-01; -1.570796e+00; -1.307010e-13; -5.757235e-01; 5.757235e-01; -1.570796e+00; 
1.180000e+00; -1.572631e-13; -7.446666e-01; 7.446666e-01; -1.570796e+00; 2.065015e-14; -5.709733e-01; 5.709733e-01; -1.570796e+00; 
1.190000e+00; -3.155254e-13; -7.422807e-01; 7.422807e-01; -1.570796e+00; 2.958189e-13; -5.662147e-01; 5.662147e-01; -1.570796e+00; 
1.200000e+00; -1.136452e-13; -7.398921e-01; 7.398921e-01; -1.570796e+00; -2.209136e-13; -5.614482e-01; 5.614482e-01; -1.570796e+00; 
1.210000e+00; -3.277933e-13; -7.375010e-01; 7.375010e-01; -1.570796e+00; -8.326673e-14; -5.566743e-01; 5.566743e-01; -1.570796e+00; 
1.220000e+00; -1.518230e-13; -7.351077e-01; 7.351077e-01; -1.570796e+00; 1.468825e-13; -5.518934e-01; 5.518934e-01; -1.570796e+00; 
1.230000e+00; -1.637024e-13; -7.327124e-01; 7.327124e-01; -1.570796e+00; -8.104628e-14; -5.471060e-01; 5.471060e-01; -1.570796e+00; 
1.240000e+00; 8.187895e-14; -7.303153e-01; 7.303153e-01; -1.570796e+00; 8.631984e-14; -5.423124e-01; 5.423124e-01; -1.570796e+00; 
1.250000e+00; 3.740341e-13; -7.279167e-01; 7.279167e-01; -1.570796e+00; -1.164902e-13; -5.375132e-01; 5.375132e-01; -1.570796e+00; 
1.260000e+00; 1.322623e-13; -7.255168e-01; 7.255168e-01; -1.570796e+00; 1.102105e-13; -5.327087e-01; 5.327087e-01; -1.570796e+00; 
1.270000e+00; 2.359779e-13; -7.231158e-01; 7.231158e-01; -1.570796e+00; 1.076916e-14; -5.278994e-01; 5.278994e-01; -1.570796e+00; 
1.280000e+00; -3.360923e-13; -7.207140e-01; 7.207140e-01; -1.570796e+00; -1.704192e-13; -5.230857e-01; 5.230857e-01; -1.570796e+00; 
1.290000e+00; -6.599721e-13; -7.183115e-01; 7.183115e-01; -1.570796e+00; 1.404155e-13; -5.182680e-01; 5.182680e-01; -1.570796e+00; 
1.300000e+00; -7.366330e-14; -7.159086e-01; 7.159086e-01; -1.570796e+00; -5.145884e-14; -5.134467e-01; 5.134467e-01; -1.570796e+00; 
1.310000e+00; -1.599831e-13; -7.135056e-01; 7.135056e-01; -1.570796e+00; -9.284240e-14; -5.086222e-01; 5.086222e-01; -1.570796e+00; 
1.320000e+00; 9.736656e-14; -7.111025e-01; 7.111025e-01; -1.570796e+00; -3.000378e-14; -5.037949e-01; 5.037949e-01; -1.570796e+00; 
1.330000e+00; 2.496892e-13; -7.086997e-01; 7.086997e-01; -1.570796e+00; -7.407963e-14; -4.989652e-01; 4.989652e-01; -1.570796e+00; 
1.340000e+00; 1.558198e-13; -7.062972e-01; 7.062972e-01; -1.570796e+00; -3.941292e-14; -4.941334e-01; 4.941334e-01; -1.570796e+00; 
1.350000e+00; -4.244383e-13; -7.038954e-01; 7.038954e-01; -1.570796e+00; 6.766809e-14; -4.893000e-01; 4.893000e-01; -1.570796e+00; 
1.360000e+00; 2.328138e-13; -7.014945e-01; 7.014945e-01; -1.570796e+00; -2.098877e-13; -4.844652e-01; 4.844652e-01; -1.570796e+00; 
1.370000e+00; 1.427747e-13; -6.990945e-01; 6.990945e-01; -1.570796e+00; 1.914580e-13; -4.796296e-01; 4.796296e-01; -1.570796e+00; 
1.380000e+00; -1.676437e-13; -6.966958e-01; 6.966958e-01; -1.570796e+00; 6.779299e-14; -4.747933e-01; 4.747933e-01; -1.570796e+00; 
1.390000e+00; -3.703615e-13; -6.942984e-01; 6.942984e-01; -1.570796e+00; 2.828033e-15; -4.699568e-01; 4.699568e-01; -1.570796e+00; 
1.400000e+00; 1.142419e-13; -6.919026e-01; 6.919026e-01; -1.570796e+00; -1.962319e-14; -4.651205e-01; 4.651205e-01; -1.570796e+00; 
1.410000e+00; -3.702594e-14; -6.895086e-01; 6.895086e-01; -1.570796e+00; -1.731948e-14; -4.602846e-01; 4.602846e-01; -1.570796e+00; 
1.420000e+00; -1.541545e-13; -6.871166e-01; 6.871166e-01; -1.570796e+00; 4.055090e-14; -4.554494e-01; 4.554494e-01; -1.570796e+00; 
1.430000e+00; 2.501332e-13; -6.847266e-01; 6.847266e-01; -1.570796e+00; 2.065015e-14; -4.506154e-01; 4.506154e-01; -1.570796e+00; 
1.440000e+00; -8.285039e-14; -6.823389e-01; 6.823389e-01; -1.570796e+00; 1.684625e-13; -4.457828e-01; 4.457828e-01; -1.570796e+00; 
1.450000e+00; -6.605827e-15; -6.799537e-01; 6.799537e-01; -1.570796e+00; 7.929768e-14; -4.409520e-01; 4.409520e-01; -1.570796e+00; 
1.460000e+00; 2.896017e-13; -6.775712e-01; 6.775712e-01; -1.570796e+00; 1.522948e-13; -4.361232e-01; 4.361232e-01; -1.570796e+00; 
1.470000e+00; -2.922107e-13; -6.751914e-01; 6.751914e-01; -1.570796e+00; -7.208123e-14; -4.312968e-01; 4.312968e-01; -1.570796e+00; 
1.480000e+00; -2.679454e-14; -6.728145e-01; 6.728145e-01; -1.570796e+00; -1.294104e-15; -4.264731e-01; 4.264731e-01; -1.570796e+00; 
1.490000e+00; 3.238521e-13; -6.704408e-01; 6.704408e-01; -1.570796e+00; -3.486100e-14; -4.216523e-01; 4.216523e-01; -1.570796e+00; 
1.500000e+00; 1.889044e-13; -6.680703e-01; 6.680703e-01; -1.570796e+00; -6.056267e-14; -4.168348e-01; 4.168348e-01; -1.570796e+00; 
