s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+5.40000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36864652E+02,+1.36864652E+02,-1.57079633E+00,+0.00000000E+00,+1.36964499E+02,+1.36964499E+02,+1.57079633E+00
+5.50000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36860320E+02,+1.36860320E+02,-1.57079633E+00,+0.00000000E+00,+1.36963899E+02,+1.36963899E+02,+1.57079633E+00
+5.60000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36855908E+02,+1.36855908E+02,-1.57079633E+00,+0.00000000E+00,+1.36963287E+02,+1.36963287E+02,+1.57079633E+00
+5.70000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36851417E+02,+1.36851417E+02,-1.57079633E+00,+0.00000000E+00,+1.36962665E+02,+1.36962665E+02,+1.57079633E+00
+5.80000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36846846E+02,+1.36846846E+02,-1.57079633E+00,+0.00000000E+00,+1.36962031E+02,+1.36962031E+02,+1.57079633E+00
+5.90000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36842196E+02,+1.36842196E+02,-1.57079633E+00,+0.00000000E+00,+1.36961386E+02,+1.36961386E+02,+1.57079633E+00
+6.00000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36837466E+02,+1.36837466E+02,-1.57079633E+00,+0.00000000E+00,+1.36960731E+02,+1.36960731E+02,+1.57079633E+00
+6.10000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36832657E+02,+1.36832657E+02,-1.57079633E+00,+0.00000000E+00,+1.36960064E+02,+1.36960064E+02,+1.57079633E+00
+6.20000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36827769E+02,+1.36827769E+02,-1.57079633E+00,+0.00000000E+00,+1.36959387E+02,+1.36959387E+02,+1.57079633E+00
+6.30000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36822801E+02,+1.36822801E+02,-1.57079633E+00,+0.00000000E+00,+1.36958698E+02,+1.36958698E+02,+1.57079633E+00
+6.40000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36817753E+02,+1.36817753E+02,-1.57079633E+00,+0.00000000E+00,+1.36957998E+02,+1.36957998E+02,+1.57079633E+00
+6.50000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36812627E+02,+1.36812627E+02,-1.57079633E+00,+0.00000000E+00,+1.36957288E+02,+1.36957288E+02,+1.57079633E+00
+6.60000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36807420E+02,+1.36807420E+02,-1.57079633E+00,+0.00000000E+00,+1.36956566E+02,+1.36956566E+02,+1.57079633E+00
+6.70000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36802135E+02,+1.36802135E+02,-1.57079633E+00,+0.00000000E+00,+1.36955834E+02,+1.36955834E+02,+1.57079633E+00
+6.80000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36796770E+02,+1.36796770E+02,-1.57079633E+00,+0.00000000E+00,+1.36955090E+02,+1.36955090E+02,+1.57079633E+00
