theta,Mie,CI0,CI3,CI3+CSU,CI3*+CSU
164.7,14.2983714,16.8266714,14.3078661,15.3795088,14.3018676
164.8,14.347999,16.8361546,14.3541352,15.3750799,14.3473799
164.9,14.3921599,16.8378702,14.3948853,15.3630294,14.3873414
165,14.4307525,16.8316861,14.4300155,15.343218,14.4216531
165.1,14.4636775,16.8174596,14.4594272,15.315497,14.4502182
165.2,14.4908379,16.7950362,14.4830236,15.2797078,14.4729415
165.3,14.5121386,16.7642497,14.50071,15.2356821,14.4897296
165.4,14.5274866,16.7249218,14.5123934,15.1832416,14.5004909
165.5,14.536791,16.6768612,14.517983,15.1221983,14.5051357
165.6,14.5399633,16.6198639,14.5173905,15.0523548,14.5035765
165.7,14.5369177,16.5537132,14.5105303,14.9735047,14.4957289
165.8,14.5275721,16.4781791,14.4973207,14.8854343,14.4815118
165.9,14.5118482,16.3930195,14.4776842,14.7879232,14.4608487
166,14.4896734,16.2979807,14.4515494,14.6807472,14.4336687
166.1,14.4609816,16.1927983,14.4188518,14.5636812,14.3999082
166.2,14.4257152,16.0771998,14.3795363,14.4365029,14.3595131
166.3,14.3838272,15.9509071,14.3335594,14.2989992,14.3124406
166.4,14.3352837,15.8136411,14.2808919,14.1509729,14.2586626
166.5,14.2800675,15.6651269,14.2215227,13.9922532,14.1981693
166.6,14.2181818,15.5051024,14.1554631,13.8227086,14.1309735
166.7,14.149655,15.3333287,14.0827518,13.6422645,14.0571159
166.8,14.0745463,15.1496054,14.0034612,13.4509249,13.9766715
166.9,13.9929531,14.9537898,13.9177053,13.2488025,13.8897572
167,13.9050184,14.7458237,13.8256478,13.0361555,13.7965406
167.1,13.8109412,14.5257679,13.7275133,12.8134361,13.6972511
167.2,13.7109875,14.2938484,13.6235992,12.5813508,13.5921922
167.3,13.6055036,14.0505161,13.5142902,12.3409367,13.4817563
167.4,13.4949316,13.7965242,13.400075,12.0936541,13.366441
167.5,13.3798269,13.5330269,13.2815647,11.8414972,13.2468688
167.6,13.2608779,13.261702,13.1595141,11.587122,13.1238081
167.7,13.1389279,12.9849008,13.0348443,11.3339845,12.9981963
167.8,13.0149981,12.7058226,12.9086673,11.0864767,12.8711649
167.9,12.8903121,12.4287053,12.7823106,10.8500385,12.7440637
168,12.7663192,12.1590136,12.6573403,10.6312078,12.6184845
168.1,12.6447156,11.9035861,12.5355807,10.4375606,12.4962808
168.2,12.5274599,11.6706827,12.419128,10.277484,12.37958
168.3,12.4167805,11.4698517,12.3103513,10.1597349,12.2707846
168.4,12.3151686,11.3115294,12.2118796,10.0927714,12.172557
168.5,12.2253541,11.2063095,12.1265673,10.0839107,12.0877834
168.6,12.1502574,11.1638985,12.057434,10.1384484,12.0195102
168.7,12.0929151,11.1918973,12.0075758,10.2589337,11.9708532
168.8,12.0563772,11.2946764,11.9800483,10.4447971,11.9448764
168.9,12.0435775,11.4726636,11.9777247,10.6924378,11.944447
169,12.0571855,11.7222745,12.0031391,10.9957461,11.9720776
169.1,12.0994508,12.0365087,12.0583302,11.3469099,12.029768
169.2,12.172058,12.4060174,12.1447028,11.7373023,12.1188686
169.3,12.2760084,12.8203274,12.2629265,12.1582705,12.2399818
169.4,12.4115469,13.2689365,12.4128857,12.6017223,12.3929176
169.5,12.5781447,13.7421114,12.5936898,13.0604837,12.5767084
169.6,12.7745398,14.2313516,12.8037405,13.5284578,12.7896832
169.7,12.9988301,14.7295685,13.0408476,14.0006373,13.0295874
169.8,13.2486038,15.2310678,13.3023747,14.4730263,13.2937331
169.9,13.5210921,15.731416,13.5853983,14.9425162,13.5791586
170,13.8133228,16.2272579,13.8868604,15.4067469,13.8827822
170.1,14.1222622,16.7161237,14.2037034,15.863971,14.2015353
170.2,14.4449348,17.1962505,14.5329784,16.3129325,14.5324687
170.3,14.7785144,17.6664275,14.8719239,16.7527624,14.8728295
170.4,15.1203876,18.1258676,15.2180178,17.1828924,15.2201095
170.5,15.4681921,18.5741046,15.5690038,17.602985,15.5720708
170.6,15.8198327,19.0109115,15.9228999,18.0128777,15.9267516
170.7,16.1734826,19.4362379,16.2779922,18.4125393,16.2824587
170.8,16.5275717,19.8501612,16.6328192,18.8020354,16.6377512
170.9,16.8807689,20.2528499,16.9861507,19.1815025,16.9914185
171,17.2319592,20.6445359,17.3369641,19.551127,17.3424558
171.1,17.5802202,21.0254933,17.6844191,19.9111301,17.6900394
171.2,17.9247978,21.3960229,18.0278342,20.2617555,18.0335024
171.3,18.2650837,21.756441,18.3666643,20.603261,18.3723126
171.4,18.6005941,22.1070701,18.7004804,20.9359114,18.7060522
171.5,18.9309507,22.4482336,19.0289512,21.2599735,19.0344
171.6,19.2558647,22.7802508,19.3518277,21.5757124,19.3571154
171.7,19.5751214,23.1034339,19.6689291,21.883389,19.6740249
171.8,19.888568,23.4180862,19.9801314,22.183258,19.9850107
171.9,20.196103,23.7245001,20.2853569,22.4755665,20.2900006
172,20.4976669,24.0229567,20.5845664,22.7605532,20.5889597
172.1,20.7932345,24.3137253,20.8777514,23.0384479,20.8818835
172.2,21.0828085,24.5970632,21.1649286,23.3094714,21.1687919
172.3,21.3664139,24.8732157,21.4461346,23.5738348,21.4497242
172.4,21.6440938,25.1424164,21.721422,23.8317403,21.7247352
172.5,21.9159053,25.4048874,21.9908557,24.0833809,21.9938919
172.6,22.1819167,25.6608399,22.2545104,24.3289408,22.2572704
172.7,22.4422044,25.9104747,22.5124678,24.5685957,22.5149537
172.8,22.6968515,26.1539822,22.764815,24.802513,22.7670302
172.9,22.9459453,26.3915433,23.0116427,25.0308522,23.0135914
173,23.1895764,26.6233297,23.2530443,25.2537653,23.2547312
173.1,23.4278374,26.8495047,23.4891141,25.4713968,23.4905447
173.2,23.6608216,27.0702231,23.7199472,25.6838847,23.7211273
173.3,23.8886228,27.2856319,23.9456383,25.8913602,23.9465742
173.4,24.111334,27.495871,24.1662814,26.0939484,24.1669797
173.5,24.3290476,27.7010731,24.3819694,26.2917685,24.3824366
173.6,24.5418545,27.9013646,24.5927933,26.484934,24.5930364
173.7,24.7498441,28.0968654,24.7988427,26.6735531,24.7988685
173.8,24.9531036,28.2876899,25.0002048,26.8577292,25.0000203
173.9,25.1517185,28.4739468,25.1969648,27.0375605,25.1965768
174,25.3457719,28.6557395,25.3892056,27.2131411,25.3886211
174.1,25.5353447,28.8331665,25.5770077,27.3845604,25.5762334
174.2,25.7205155,29.0063219,25.7604491,27.5519042,25.7594918
174.3,25.9013602,29.175295,25.9396056,27.7152539,25.9384719
174.4,26.0779528,29.3401712,26.1145502,27.8746877,26.1132468
174.5,26.2503644,29.501032,26.2853539,28.0302801,26.2838871
174.6,26.4186642,29.6579549,26.4520851,28.1821023,26.4504611
174.7,26.5829187,29.811014,26.6148098,28.3302224,26.6130347
174.8,26.7431923,29.9602802,26.7735917,28.4747055,26.7716715
174.9,26.899547,30.1058209,26.9284924,28.6156138,26.9264329
175,27.0520427,30.2477008,27.079571,28.7530069,27.077378
175.1,27.2007371,30.3859816,27.2268848,28.8869418,27.2245637
175.2,27.3456857,30.520722,27.3704888,29.017473,27.368045
175.3,27.4869421,30.6519787,27.5104359,29.1446528,27.5078745
175.4,27.6245578,30.7798053,27.6467771,29.268531,27.6441032
175.5,27.7585824,30.9042535,27.7795616,29.3891556,27.7767801
175.6,27.8890638,31.0253725,27.9088366,29.5065723,27.9059521
175.7,28.0160477,31.1432096,28.0346474,29.6208251,28.0316645
175.8,28.1395784,31.2578097,28.1570378,29.7319558,28.153961
175.9,28.2596984,31.3692161,28.2760498,29.8400048,28.2728833
176,28.3764483,31.4774701,28.3917237,29.9450106,28.3884716
176.1,28.4898675,31.5826111,28.5040982,30.0470101,28.5007645
176.2,28.5999936,31.684677,28.6132107,30.1460385,28.6097993
176.3,28.7068627,31.7837039,28.7190969,30.2421299,28.7156114
176.4,28.8105096,31.8797264,28.8217911,30.3353164,28.8182351
176.5,28.9109675,31.9727776,28.9213263,30.4256291,28.9177031
176.6,29.0082684,32.0628892,29.017734,30.5130977,29.014047
176.7,29.1024429,32.1500913,29.1110444,30.5977506,29.1072969
176.8,29.1935204,32.2344128,29.2012867,30.6796148,29.1974817
176.9,29.2815288,32.3158815,29.2884886,30.7587164,29.284629
177,29.3664952,32.3945235,29.3726767,30.83508,29.3687653
177.1,29.4484453,32.4703642,29.4538764,30.9087295,29.449916
177.2,29.5274036,32.5434274,29.5321121,30.9796872,29.5281053
177.3,29.6033935,32.6137361,29.6074069,31.047975,29.6033563
177.4,29.6764377,32.6813121,29.6797831,31.1136131,29.675691
177.5,29.7465573,32.7461761,29.7492618,31.1766213,29.7451306
177.6,29.8137727,32.8083478,29.8158631,31.2370181,29.811695
177.7,29.8781034,32.8678461,29.8796062,31.2948212,29.8754034
177.8,29.9395676,32.9246886,29.9405092,31.3500474,29.9362737
177.9,29.9981829,32.9788922,29.9985894,31.4027126,29.9943233
178,30.0539658,33.0304729,30.0538632,31.4528319,30.0495684
178.1,30.1069318,33.0794457,30.1063461,31.5004195,30.1020244
178.2,30.1570959,33.1258248,30.1560526,31.5454888,30.1517058
178.3,30.2044718,33.1696236,30.2029965,31.5880524,30.1986264
178.4,30.2490726,33.2108546,30.2471907,31.6281223,30.2427988
178.5,30.2909105,33.2495295,30.2886473,31.6657095,30.2842353
178.6,30.329997,33.2856593,30.3273775,31.7008243,30.322947
178.7,30.3663425,33.3192541,30.3633919,31.7334764,30.3589443
178.8,30.3999571,33.3503233,30.3967002,31.7636747,30.392237
178.9,30.4308496,33.3788756,30.4273114,31.7914275,30.4228339
179,30.4590284,33.4049189,30.4552336,31.8167421,30.4507432
179.1,30.4845011,33.4284605,30.4804742,31.8396254,30.4759724
179.2,30.5072743,33.4495067,30.5030401,31.8600836,30.4985281
179.3,30.5273542,33.4680634,30.5229372,31.8781222,30.5184162
179.4,30.5447461,33.4841357,30.5401707,31.8937459,30.535642
179.5,30.5594546,33.4977279,30.5547453,31.906959,30.5502101
179.6,30.5714835,33.5088438,30.5666647,31.9177649,30.5621242
179.7,30.580836,33.5174863,30.5759321,31.9261665,30.5713875
179.8,30.5875146,33.5236579,30.5825499,31.9321661,30.5780025
179.9,30.5915211,33.5273602,30.5865199,31.9357652,30.5819707
180,30.5928565,33.5285941,30.5878431,31.9369648,30.5832934

