s1,s2,Re(r_ibc3.11),Im(r_ibc3.11),Abs(r_ibc3.11),Arg(r_ibc3.11),Re(r_ibc3.21),Im(r_ibc3.21),Abs(r_ibc3.21),Arg(r_ibc3.21),Re(r_ibc3.12),Im(r_ibc3.12),Abs(r_ibc3.12),Arg(r_ibc3.12),Re(r_ibc3.22),Im(r_ibc3.22),Abs(r_ibc3.22),Arg(r_ibc3.22)
+1.37000000E+00,+0.00000000E+00,+3.11078155E+00,+5.82074258E-18,+3.11078155E+00,+1.87115118E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.08251186E-01,-7.96973989E-20,+2.08251186E-01,-3.82698416E-19
+1.38000000E+00,+0.00000000E+00,+3.00410263E+00,+5.07809657E-18,+3.00410263E+00,+1.69038718E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.02507561E-01,+2.00673975E-20,+2.02507561E-01,+9.90945596E-20
+1.39000000E+00,+0.00000000E+00,+2.90625427E+00,+4.36386590E-18,+2.90625427E+00,+1.50154305E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.96925618E-01,+1.27410349E-19,+1.96925618E-01,+6.46997331E-19
+1.40000000E+00,+0.00000000E+00,+2.81615865E+00,+3.67504478E-18,+2.81615865E+00,+1.30498499E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.91498329E-01,+2.42394568E-19,+1.91498329E-01,+1.26577902E-18
+1.41000000E+00,+0.00000000E+00,+2.73290797E+00,+3.00904999E-18,+2.73290797E+00,+1.10104329E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.86219127E-01,+3.65080440E-19,+1.86219127E-01,+1.96048841E-18
+1.42000000E+00,+0.00000000E+00,+2.65573208E+00,+2.36365086E-18,+2.65573208E+00,+8.90018567E-19,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.81081866E-01,+4.95525766E-19,+1.81081866E-01,+2.73647371E-18
+1.43000000E+00,+0.00000000E+00,+2.58397328E+00,+1.73691237E-18,+2.58397328E+00,+6.72186660E-19,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.76080785E-01,+6.33785892E-19,+1.76080785E-01,+3.59940405E-18
+1.44000000E+00,+0.00000000E+00,+2.51706647E+00,+1.12714874E-18,+2.51706647E+00,+4.47802532E-19,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.71210475E-01,+7.79913821E-19,+1.71210475E-01,+4.55529266E-18
+1.45000000E+00,+0.00000000E+00,+2.45452333E+00,+5.32885364E-19,+2.45452333E+00,+2.17103401E-19,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.66465850E-01,+9.33960328E-19,+1.66465850E-01,+5.61052207E-18
+1.46000000E+00,+0.00000000E+00,+2.39591968E+00,-4.71725904E-20,+2.39591968E+00,-1.96887194E-20,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.61842122E-01,+1.09597405E-18,+1.61842122E-01,+6.77187146E-18
+1.47000000E+00,+0.00000000E+00,+2.34088524E+00,-6.14166218E-19,+2.34088524E+00,-2.62364941E-19,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.57334775E-01,+1.26600157E-18,+1.57334775E-01,+8.04654641E-18
+1.48000000E+00,+0.00000000E+00,+2.28909530E+00,-1.16910457E-18,+2.28909530E+00,-5.10727786E-19,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.52939547E-01,+1.44408752E-18,+1.52939547E-01,+9.44221130E-18
+1.49000000E+00,+0.00000000E+00,+2.24026388E+00,-1.71288282E-18,+2.24026388E+00,-7.64589760E-19,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.48652409E-01,+1.63027463E-18,+1.48652409E-01,+1.09670246E-17
+1.50000000E+00,+0.00000000E+00,+2.19413813E+00,-2.24629756E-18,+2.19413813E+00,-1.02377217E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.44469549E-01,+1.82460381E-18,+1.44469549E-01,+1.26296775E-17
