theta_1,theta_2,Re(r_ap.tm),Im(r_ap.tm),Abs(r_ap.tm),Arg(r_ap.tm),Re(r_ap.te),Im(r_ap.te),Abs(r_ap.te),Arg(r_ap.te)
+5.63047379E+01,+0.00000000E+00,+7.21655910E-01,-5.03213759E-01,+8.79779143E-01,-6.08914469E-01,+9.40444514E-01,-1.82866867E-01,+9.58058545E-01,-1.92050739E-01
+5.64081553E+01,+0.00000000E+00,+7.20597985E-01,-5.03834643E-01,+8.79267197E-01,-6.10181889E-01,+9.40575859E-01,-1.82287197E-01,+9.58077016E-01,-1.91430660E-01
+5.65118545E+01,+0.00000000E+00,+7.19530658E-01,-5.04460706E-01,+8.78751940E-01,-6.11461752E-01,+9.40707953E-01,-1.81706054E-01,+9.58096312E-01,-1.90808948E-01
+5.66158382E+01,+0.00000000E+00,+7.18453791E-01,-5.05092010E-01,+8.78233334E-01,-6.12754244E-01,+9.40840805E-01,-1.81123426E-01,+9.58116442E-01,-1.90185590E-01
+5.67201091E+01,+0.00000000E+00,+7.17367244E-01,-5.05728619E-01,+8.77711342E-01,-6.14059557E-01,+9.40974421E-01,-1.80539302E-01,+9.58137412E-01,-1.89560574E-01
+5.68246698E+01,+0.00000000E+00,+7.16270872E-01,-5.06370598E-01,+8.77185923E-01,-6.15377884E-01,+9.41108809E-01,-1.79953667E-01,+9.58159232E-01,-1.88933886E-01
+5.69295233E+01,+0.00000000E+00,+7.15164528E-01,-5.07018010E-01,+8.76657039E-01,-6.16709425E-01,+9.41243976E-01,-1.79366510E-01,+9.58181908E-01,-1.88305514E-01
+5.70346723E+01,+0.00000000E+00,+7.14048062E-01,-5.07670923E-01,+8.76124649E-01,-6.18054382E-01,+9.41379930E-01,-1.78777816E-01,+9.58205448E-01,-1.87675443E-01
+5.71401196E+01,+0.00000000E+00,+7.12921321E-01,-5.08329403E-01,+8.75588711E-01,-6.19412962E-01,+9.41516679E-01,-1.78187573E-01,+9.58229862E-01,-1.87043661E-01
+5.72458683E+01,+0.00000000E+00,+7.11784148E-01,-5.08993519E-01,+8.75049185E-01,-6.20785377E-01,+9.41654230E-01,-1.77595768E-01,+9.58255156E-01,-1.86410154E-01
+5.73519212E+01,+0.00000000E+00,+7.10636383E-01,-5.09663341E-01,+8.74506026E-01,-6.22171843E-01,+9.41792590E-01,-1.77002385E-01,+9.58281340E-01,-1.85774907E-01
+5.74582814E+01,+0.00000000E+00,+7.09477863E-01,-5.10338939E-01,+8.73959193E-01,-6.23572582E-01,+9.41931769E-01,-1.76407411E-01,+9.58308422E-01,-1.85137905E-01
+5.75649519E+01,+0.00000000E+00,+7.08308421E-01,-5.11020386E-01,+8.73408641E-01,-6.24987819E-01,+9.42071773E-01,-1.75810833E-01,+9.58336410E-01,-1.84499136E-01
+5.76719359E+01,+0.00000000E+00,+7.07127887E-01,-5.11707754E-01,+8.72854326E-01,-6.26417784E-01,+9.42212612E-01,-1.75212634E-01,+9.58365313E-01,-1.83858583E-01
+5.77792364E+01,+0.00000000E+00,+7.05936086E-01,-5.12401118E-01,+8.72296201E-01,-6.27862713E-01,+9.42354294E-01,-1.74612801E-01,+9.58395140E-01,-1.83216232E-01
+5.78868568E+01,+0.00000000E+00,+7.04732839E-01,-5.13100553E-01,+8.71734221E-01,-6.29322848E-01,+9.42496826E-01,-1.74011318E-01,+9.58425900E-01,-1.82572067E-01
+5.79948001E+01,+0.00000000E+00,+7.03517966E-01,-5.13806136E-01,+8.71168338E-01,-6.30798434E-01,+9.42640218E-01,-1.73408170E-01,+9.58457602E-01,-1.81926072E-01
+5.81030699E+01,+0.00000000E+00,+7.02291278E-01,-5.14517946E-01,+8.70598505E-01,-6.32289724E-01,+9.42784479E-01,-1.72803340E-01,+9.58490255E-01,-1.81278233E-01
+5.82116694E+01,+0.00000000E+00,+7.01052587E-01,-5.15236062E-01,+8.70024672E-01,-6.33796975E-01,+9.42929617E-01,-1.72196814E-01,+9.58523868E-01,-1.80628532E-01
+5.83206020E+01,+0.00000000E+00,+6.99801698E-01,-5.15960564E-01,+8.69446789E-01,-6.35320451E-01,+9.43075640E-01,-1.71588575E-01,+9.58558450E-01,-1.79976953E-01
+5.84298713E+01,+0.00000000E+00,+6.98538410E-01,-5.16691536E-01,+8.68864807E-01,-6.36860421E-01,+9.43222559E-01,-1.70978607E-01,+9.58594012E-01,-1.79323479E-01
+5.85394808E+01,+0.00000000E+00,+6.97262521E-01,-5.17429061E-01,+8.68278674E-01,-6.38417162E-01,+9.43370383E-01,-1.70366892E-01,+9.58630563E-01,-1.78668094E-01
+5.86494341E+01,+0.00000000E+00,+6.95973821E-01,-5.18173223E-01,+8.67688337E-01,-6.39990954E-01,+9.43519120E-01,-1.69753413E-01,+9.58668113E-01,-1.78010779E-01
+5.87597348E+01,+0.00000000E+00,+6.94672098E-01,-5.18924111E-01,+8.67093742E-01,-6.41582088E-01,+9.43668781E-01,-1.69138153E-01,+9.58706672E-01,-1.77351518E-01
+5.88703867E+01,+0.00000000E+00,+6.93357133E-01,-5.19681811E-01,+8.66494835E-01,-6.43190858E-01,+9.43819375E-01,-1.68521094E-01,+9.58746250E-01,-1.76690292E-01
+5.89813935E+01,+0.00000000E+00,+6.92028703E-01,-5.20446415E-01,+8.65891562E-01,-6.44817567E-01,+9.43970912E-01,-1.67902218E-01,+9.58786857E-01,-1.76027082E-01
+5.90927592E+01,+0.00000000E+00,+6.90686579E-01,-5.21218012E-01,+8.65283865E-01,-6.46462525E-01,+9.44123402E-01,-1.67281506E-01,+9.58828504E-01,-1.75361871E-01
+5.92044877E+01,+0.00000000E+00,+6.89330527E-01,-5.21996696E-01,+8.64671686E-01,-6.48126049E-01,+9.44276854E-01,-1.66658940E-01,+9.58871201E-01,-1.74694638E-01
+5.93165829E+01,+0.00000000E+00,+6.87960306E-01,-5.22782561E-01,+8.64054969E-01,-6.49808464E-01,+9.44431281E-01,-1.66034501E-01,+9.58914960E-01,-1.74025365E-01
+5.94290489E+01,+0.00000000E+00,+6.86575671E-01,-5.23575705E-01,+8.63433651E-01,-6.51510103E-01,+9.44586691E-01,-1.65408167E-01,+9.58959790E-01,-1.73354031E-01
+5.95418899E+01,+0.00000000E+00,+6.85176370E-01,-5.24376224E-01,+8.62807674E-01,-6.53231307E-01,+9.44743096E-01,-1.64779921E-01,+9.59005704E-01,-1.72680617E-01
+5.96551101E+01,+0.00000000E+00,+6.83762146E-01,-5.25184219E-01,+8.62176975E-01,-6.54972425E-01,+9.44900506E-01,-1.64149741E-01,+9.59052712E-01,-1.72005102E-01
+5.97687137E+01,+0.00000000E+00,+6.82332734E-01,-5.25999791E-01,+8.61541491E-01,-6.56733814E-01,+9.45058933E-01,-1.63517606E-01,+9.59100826E-01,-1.71327464E-01
+5.98827053E+01,+0.00000000E+00,+6.80887864E-01,-5.26823043E-01,+8.60901157E-01,-6.58515843E-01,+9.45218388E-01,-1.62883496E-01,+9.59150058E-01,-1.70647683E-01
+5.99970891E+01,+0.00000000E+00,+6.79427257E-01,-5.27654082E-01,+8.60255908E-01,-6.60318887E-01,+9.45378882E-01,-1.62247389E-01,+9.59200420E-01,-1.69965737E-01
+6.01118697E+01,+0.00000000E+00,+6.77950630E-01,-5.28493013E-01,+8.59605678E-01,-6.62143332E-01,+9.45540426E-01,-1.61609262E-01,+9.59251922E-01,-1.69281603E-01
+6.02270519E+01,+0.00000000E+00,+6.76457689E-01,-5.29339947E-01,+8.58950397E-01,-6.63989574E-01,+9.45703033E-01,-1.60969094E-01,+9.59304579E-01,-1.68595259E-01
+6.03426402E+01,+0.00000000E+00,+6.74948137E-01,-5.30194994E-01,+8.58289997E-01,-6.65858018E-01,+9.45866714E-01,-1.60326860E-01,+9.59358402E-01,-1.67906681E-01
+6.04586395E+01,+0.00000000E+00,+6.73421666E-01,-5.31058267E-01,+8.57624407E-01,-6.67749080E-01,+9.46031482E-01,-1.59682539E-01,+9.59413403E-01,-1.67215846E-01
+6.05750547E+01,+0.00000000E+00,+6.71877961E-01,-5.31929883E-01,+8.56953555E-01,-6.69663189E-01,+9.46197350E-01,-1.59036105E-01,+9.59469597E-01,-1.66522730E-01
+6.06918908E+01,+0.00000000E+00,+6.70316698E-01,-5.32809958E-01,+8.56277366E-01,-6.71600782E-01,+9.46364329E-01,-1.58387535E-01,+9.59526995E-01,-1.65827308E-01
+6.08091528E+01,+0.00000000E+00,+6.68737547E-01,-5.33698612E-01,+8.55595766E-01,-6.73562309E-01,+9.46532432E-01,-1.57736803E-01,+9.59585611E-01,-1.65129555E-01
+6.09268460E+01,+0.00000000E+00,+6.67140166E-01,-5.34595967E-01,+8.54908679E-01,-6.75548232E-01,+9.46701674E-01,-1.57083884E-01,+9.59645459E-01,-1.64429446E-01
+6.10449756E+01,+0.00000000E+00,+6.65524206E-01,-5.35502148E-01,+8.54216026E-01,-6.77559026E-01,+9.46872067E-01,-1.56428753E-01,+9.59706552E-01,-1.63726953E-01
+6.11635471E+01,+0.00000000E+00,+6.63889307E-01,-5.36417280E-01,+8.53517727E-01,-6.79595178E-01,+9.47043624E-01,-1.55771382E-01,+9.59768904E-01,-1.63022051E-01
+6.12825660E+01,+0.00000000E+00,+6.62235102E-01,-5.37341492E-01,+8.52813701E-01,-6.81657189E-01,+9.47216360E-01,-1.55111744E-01,+9.59832530E-01,-1.62314712E-01
+6.14020378E+01,+0.00000000E+00,+6.60561210E-01,-5.38274917E-01,+8.52103866E-01,-6.83745573E-01,+9.47390288E-01,-1.54449812E-01,+9.59897444E-01,-1.61604908E-01
+6.15219683E+01,+0.00000000E+00,+6.58867243E-01,-5.39217687E-01,+8.51388136E-01,-6.85860859E-01,+9.47565424E-01,-1.53785557E-01,+9.59963661E-01,-1.60892611E-01
+6.16423634E+01,+0.00000000E+00,+6.57152801E-01,-5.40169940E-01,+8.50666425E-01,-6.88003589E-01,+9.47741781E-01,-1.53118951E-01,+9.60031196E-01,-1.60177791E-01
+6.17632291E+01,+0.00000000E+00,+6.55417471E-01,-5.41131813E-01,+8.49938646E-01,-6.90174323E-01,+9.47919375E-01,-1.52449963E-01,+9.60100064E-01,-1.59460419E-01
+6.18845714E+01,+0.00000000E+00,+6.53660832E-01,-5.42103450E-01,+8.49204707E-01,-6.92373636E-01,+9.48098220E-01,-1.51778564E-01,+9.60170281E-01,-1.58740464E-01
+6.20063966E+01,+0.00000000E+00,+6.51882449E-01,-5.43084993E-01,+8.48464517E-01,-6.94602118E-01,+9.48278333E-01,-1.51104723E-01,+9.60241862E-01,-1.58017895E-01
+6.21287111E+01,+0.00000000E+00,+6.50081873E-01,-5.44076591E-01,+8.47717983E-01,-6.96860377E-01,+9.48459729E-01,-1.50428407E-01,+9.60314825E-01,-1.57292681E-01
+6.22515213E+01,+0.00000000E+00,+6.48258644E-01,-5.45078393E-01,+8.46965008E-01,-6.99149039E-01,+9.48642424E-01,-1.49749585E-01,+9.60389185E-01,-1.56564788E-01
+6.23748339E+01,+0.00000000E+00,+6.46412289E-01,-5.46090553E-01,+8.46205495E-01,-7.01468748E-01,+9.48826435E-01,-1.49068223E-01,+9.60464960E-01,-1.55834183E-01
+6.24986558E+01,+0.00000000E+00,+6.44542321E-01,-5.47113225E-01,+8.45439344E-01,-7.03820168E-01,+9.49011778E-01,-1.48384288E-01,+9.60542166E-01,-1.55100833E-01
+6.26229938E+01,+0.00000000E+00,+6.42648236E-01,-5.48146569E-01,+8.44666453E-01,-7.06203980E-01,+9.49198471E-01,-1.47697744E-01,+9.60620821E-01,-1.54364703E-01
+6.27478551E+01,+0.00000000E+00,+6.40729518E-01,-5.49190747E-01,+8.43886718E-01,-7.08620889E-01,+9.49386531E-01,-1.47008557E-01,+9.60700942E-01,-1.53625756E-01
+6.28732469E+01,+0.00000000E+00,+6.38785635E-01,-5.50245924E-01,+8.43100032E-01,-7.11071619E-01,+9.49575975E-01,-1.46316690E-01,+9.60782549E-01,-1.52883956E-01
+6.29991766E+01,+0.00000000E+00,+6.36816037E-01,-5.51312268E-01,+8.42306287E-01,-7.13556916E-01,+9.49766823E-01,-1.45622105E-01,+9.60865659E-01,-1.52139266E-01
+6.31256519E+01,+0.00000000E+00,+6.34820160E-01,-5.52389950E-01,+8.41505373E-01,-7.16077551E-01,+9.49959092E-01,-1.44924765E-01,+9.60950292E-01,-1.51391648E-01
+6.32526805E+01,+0.00000000E+00,+6.32797419E-01,-5.53479147E-01,+8.40697174E-01,-7.18634318E-01,+9.50152802E-01,-1.44224631E-01,+9.61036467E-01,-1.50641062E-01
+6.33802705E+01,+0.00000000E+00,+6.30747214E-01,-5.54580035E-01,+8.39881577E-01,-7.21228034E-01,+9.50347972E-01,-1.43521662E-01,+9.61124204E-01,-1.49887467E-01
+6.35084298E+01,+0.00000000E+00,+6.28668925E-01,-5.55692798E-01,+8.39058462E-01,-7.23859546E-01,+9.50544621E-01,-1.42815817E-01,+9.61213522E-01,-1.49130824E-01
+6.36371669E+01,+0.00000000E+00,+6.26561912E-01,-5.56817619E-01,+8.38227708E-01,-7.26529723E-01,+9.50742771E-01,-1.42107055E-01,+9.61304443E-01,-1.48371090E-01
+6.37664904E+01,+0.00000000E+00,+6.24425514E-01,-5.57954689E-01,+8.37389192E-01,-7.29239466E-01,+9.50942441E-01,-1.41395332E-01,+9.61396987E-01,-1.47608220E-01
+6.38964089E+01,+0.00000000E+00,+6.22259052E-01,-5.59104200E-01,+8.36542787E-01,-7.31989704E-01,+9.51143654E-01,-1.40680604E-01,+9.61491176E-01,-1.46842172E-01
+6.40269314E+01,+0.00000000E+00,+6.20061821E-01,-5.60266349E-01,+8.35688365E-01,-7.34781396E-01,+9.51346430E-01,-1.39962826E-01,+9.61587033E-01,-1.46072899E-01
+6.41580672E+01,+0.00000000E+00,+6.17833094E-01,-5.61441335E-01,+8.34825793E-01,-7.37615533E-01,+9.51550791E-01,-1.39241950E-01,+9.61684579E-01,-1.45300355E-01
+6.42898257E+01,+0.00000000E+00,+6.15572120E-01,-5.62629363E-01,+8.33954936E-01,-7.40493139E-01,+9.51756761E-01,-1.38517930E-01,+9.61783837E-01,-1.44524491E-01
+6.44222165E+01,+0.00000000E+00,+6.13278125E-01,-5.63830641E-01,+8.33075657E-01,-7.43415273E-01,+9.51964363E-01,-1.37790717E-01,+9.61884832E-01,-1.43745259E-01
+6.45552495E+01,+0.00000000E+00,+6.10950305E-01,-5.65045382E-01,+8.32187814E-01,-7.46383030E-01,+9.52173619E-01,-1.37060259E-01,+9.61987586E-01,-1.42962608E-01
+6.46889348E+01,+0.00000000E+00,+6.08587831E-01,-5.66273800E-01,+8.31291264E-01,-7.49397542E-01,+9.52384556E-01,-1.36326505E-01,+9.62092125E-01,-1.42176487E-01
+6.48232831E+01,+0.00000000E+00,+6.06189846E-01,-5.67516118E-01,+8.30385859E-01,-7.52459981E-01,+9.52597196E-01,-1.35589403E-01,+9.62198475E-01,-1.41386841E-01
+6.49583048E+01,+0.00000000E+00,+6.03755462E-01,-5.68772560E-01,+8.29471448E-01,-7.55571560E-01,+9.52811567E-01,-1.34848897E-01,+9.62306660E-01,-1.40593617E-01
+6.50940111E+01,+0.00000000E+00,+6.01283760E-01,-5.70043353E-01,+8.28547877E-01,-7.58733535E-01,+9.53027694E-01,-1.34104931E-01,+9.62416707E-01,-1.39796757E-01
+6.52304132E+01,+0.00000000E+00,+5.98773788E-01,-5.71328733E-01,+8.27614990E-01,-7.61947206E-01,+9.53245603E-01,-1.33357448E-01,+9.62528643E-01,-1.38996204E-01
+6.53675227E+01,+0.00000000E+00,+5.96224562E-01,-5.72628936E-01,+8.26672624E-01,-7.65213921E-01,+9.53465323E-01,-1.32606389E-01,+9.62642497E-01,-1.38191900E-01
+6.55053515E+01,+0.00000000E+00,+5.93635060E-01,-5.73944204E-01,+8.25720615E-01,-7.68535077E-01,+9.53686881E-01,-1.31851692E-01,+9.62758296E-01,-1.37383781E-01
+6.56439120E+01,+0.00000000E+00,+5.91004224E-01,-5.75274784E-01,+8.24758795E-01,-7.71912122E-01,+9.53910306E-01,-1.31093294E-01,+9.62876069E-01,-1.36571787E-01
+6.57832166E+01,+0.00000000E+00,+5.88330957E-01,-5.76620927E-01,+8.23786992E-01,-7.75346559E-01,+9.54135629E-01,-1.30331132E-01,+9.62995847E-01,-1.35755851E-01
+6.59232784E+01,+0.00000000E+00,+5.85614120E-01,-5.77982888E-01,+8.22805029E-01,-7.78839946E-01,+9.54362878E-01,-1.29565138E-01,+9.63117661E-01,-1.34935907E-01
+6.60641106E+01,+0.00000000E+00,+5.82852533E-01,-5.79360928E-01,+8.21812728E-01,-7.82393901E-01,+9.54592086E-01,-1.28795243E-01,+9.63241541E-01,-1.34111886E-01
+6.62057270E+01,+0.00000000E+00,+5.80044969E-01,-5.80755311E-01,+8.20809903E-01,-7.86010105E-01,+9.54823285E-01,-1.28021378E-01,+9.63367520E-01,-1.33283719E-01
+6.63481418E+01,+0.00000000E+00,+5.77190156E-01,-5.82166306E-01,+8.19796368E-01,-7.89690303E-01,+9.55056507E-01,-1.27243470E-01,+9.63495632E-01,-1.32451331E-01
+6.64913695E+01,+0.00000000E+00,+5.74286771E-01,-5.83594188E-01,+8.18771929E-01,-7.93436310E-01,+9.55291787E-01,-1.26461443E-01,+9.63625910E-01,-1.31614648E-01
+6.66354250E+01,+0.00000000E+00,+5.71333439E-01,-5.85039234E-01,+8.17736390E-01,-7.97250012E-01,+9.55529159E-01,-1.25675220E-01,+9.63758390E-01,-1.30773592E-01
+6.67803238E+01,+0.00000000E+00,+5.68328731E-01,-5.86501727E-01,+8.16689551E-01,-8.01133370E-01,+9.55768659E-01,-1.24884722E-01,+9.63893108E-01,-1.29928084E-01
+6.69260819E+01,+0.00000000E+00,+5.65271161E-01,-5.87981956E-01,+8.15631207E-01,-8.05088428E-01,+9.56010324E-01,-1.24089865E-01,+9.64030100E-01,-1.29078040E-01
+6.70727157E+01,+0.00000000E+00,+5.62159182E-01,-5.89480210E-01,+8.14561148E-01,-8.09117310E-01,+9.56254192E-01,-1.23290566E-01,+9.64169406E-01,-1.28223376E-01
+6.72202421E+01,+0.00000000E+00,+5.58991183E-01,-5.90996786E-01,+8.13479160E-01,-8.13222231E-01,+9.56500301E-01,-1.22486735E-01,+9.64311063E-01,-1.27364004E-01
+6.73686786E+01,+0.00000000E+00,+5.55765487E-01,-5.92531985E-01,+8.12385025E-01,-8.17405498E-01,+9.56748693E-01,-1.21678284E-01,+9.64455114E-01,-1.26499833E-01
+6.75180434E+01,+0.00000000E+00,+5.52480345E-01,-5.94086110E-01,+8.11278520E-01,-8.21669517E-01,+9.56999408E-01,-1.20865116E-01,+9.64601598E-01,-1.25630769E-01
+6.76683550E+01,+0.00000000E+00,+5.49133935E-01,-5.95659468E-01,+8.10159417E-01,-8.26016797E-01,+9.57252490E-01,-1.20047137E-01,+9.64750560E-01,-1.24756714E-01
+6.78196328E+01,+0.00000000E+00,+5.45724357E-01,-5.97252373E-01,+8.09027484E-01,-8.30449955E-01,+9.57507981E-01,-1.19224244E-01,+9.64902044E-01,-1.23877570E-01
+6.79718966E+01,+0.00000000E+00,+5.42249625E-01,-5.98865137E-01,+8.07882485E-01,-8.34971728E-01,+9.57765929E-01,-1.18396336E-01,+9.65056095E-01,-1.22993231E-01
+6.81251673E+01,+0.00000000E+00,+5.38707670E-01,-6.00498080E-01,+8.06724177E-01,-8.39584970E-01,+9.58026379E-01,-1.17563303E-01,+9.65212760E-01,-1.22103590E-01
+6.82794660E+01,+0.00000000E+00,+5.35096327E-01,-6.02151521E-01,+8.05552315E-01,-8.44292667E-01,+9.58289380E-01,-1.16725035E-01,+9.65372089E-01,-1.21208535E-01
+6.84348150E+01,+0.00000000E+00,+5.31413333E-01,-6.03825783E-01,+8.04366649E-01,-8.49097943E-01,+9.58554983E-01,-1.15881416E-01,+9.65534131E-01,-1.20307952E-01
+6.85912371E+01,+0.00000000E+00,+5.27656323E-01,-6.05521190E-01,+8.03166924E-01,-8.54004065E-01,+9.58823238E-01,-1.15032328E-01,+9.65698938E-01,-1.19401720E-01
+6.87487560E+01,+0.00000000E+00,+5.23822823E-01,-6.07238069E-01,+8.01952880E-01,-8.59014453E-01,+9.59094200E-01,-1.14177644E-01,+9.65866564E-01,-1.18489716E-01
+6.89073965E+01,+0.00000000E+00,+5.19910239E-01,-6.08976745E-01,+8.00724255E-01,-8.64132693E-01,+9.59367924E-01,-1.13317238E-01,+9.66037064E-01,-1.17571810E-01
+6.90671839E+01,+0.00000000E+00,+5.15915857E-01,-6.10737545E-01,+7.99480782E-01,-8.69362542E-01,+9.59644466E-01,-1.12450975E-01,+9.66210497E-01,-1.16647869E-01
+6.92281450E+01,+0.00000000E+00,+5.11836829E-01,-6.12520794E-01,+7.98222189E-01,-8.74707941E-01,+9.59923888E-01,-1.11578715E-01,+9.66386920E-01,-1.15717753E-01
+6.93903071E+01,+0.00000000E+00,+5.07670170E-01,-6.14326814E-01,+7.96948201E-01,-8.80173029E-01,+9.60206249E-01,-1.10700316E-01,+9.66566398E-01,-1.14781318E-01
+6.95536989E+01,+0.00000000E+00,+5.03412744E-01,-6.16155926E-01,+7.95658542E-01,-8.85762151E-01,+9.60491614E-01,-1.09815626E-01,+9.66748992E-01,-1.13838414E-01
+6.97183502E+01,+0.00000000E+00,+4.99061260E-01,-6.18008445E-01,+7.94352932E-01,-8.91479875E-01,+9.60780050E-01,-1.08924489E-01,+9.66934769E-01,-1.12888884E-01
+6.98842919E+01,+0.00000000E+00,+4.94612257E-01,-6.19884682E-01,+7.93031086E-01,-8.97331005E-01,+9.61071624E-01,-1.08026742E-01,+9.67123799E-01,-1.11932566E-01
+7.00515564E+01,+0.00000000E+00,+4.90062096E-01,-6.21784938E-01,+7.91692722E-01,-9.03320598E-01,+9.61366408E-01,-1.07122216E-01,+9.67316153E-01,-1.10969290E-01
+7.02201772E+01,+0.00000000E+00,+4.85406943E-01,-6.23709507E-01,+7.90337554E-01,-9.09453983E-01,+9.61664477E-01,-1.06210734E-01,+9.67511905E-01,-1.09998878E-01
+7.03901893E+01,+0.00000000E+00,+4.80642764E-01,-6.25658671E-01,+7.88965297E-01,-9.15736773E-01,+9.61965908E-01,-1.05292110E-01,+9.67711132E-01,-1.09021146E-01
+7.05616293E+01,+0.00000000E+00,+4.75765303E-01,-6.27632698E-01,+7.87575664E-01,-9.22174895E-01,+9.62270780E-01,-1.04366153E-01,+9.67913916E-01,-1.08035902E-01
+7.07345354E+01,+0.00000000E+00,+4.70770072E-01,-6.29631839E-01,+7.86168374E-01,-9.28774603E-01,+9.62579179E-01,-1.03432660E-01,+9.68120339E-01,-1.07042943E-01
+7.09089475E+01,+0.00000000E+00,+4.65652330E-01,-6.31656326E-01,+7.84743147E-01,-9.35542509E-01,+9.62891190E-01,-1.02491422E-01,+9.68330489E-01,-1.06042059E-01
+7.10849072E+01,+0.00000000E+00,+4.60407067E-01,-6.33706367E-01,+7.83299705E-01,-9.42485603E-01,+9.63206906E-01,-1.01542217E-01,+9.68544457E-01,-1.05033030E-01
+7.12624582E+01,+0.00000000E+00,+4.55028986E-01,-6.35782145E-01,+7.81837779E-01,-9.49611288E-01,+9.63526421E-01,-1.00584815E-01,+9.68762339E-01,-1.04015624E-01
+7.14416463E+01,+0.00000000E+00,+4.49512475E-01,-6.37883808E-01,+7.80357109E-01,-9.56927406E-01,+9.63849835E-01,-9.96189728E-02,+9.68984234E-01,-1.02989600E-01
+7.16225193E+01,+0.00000000E+00,+4.43851590E-01,-6.40011468E-01,+7.78857441E-01,-9.64442277E-01,+9.64177252E-01,-9.86444377E-02,+9.69210245E-01,-1.01954703E-01
+7.18051277E+01,+0.00000000E+00,+4.38040025E-01,-6.42165196E-01,+7.77338538E-01,-9.72164729E-01,+9.64508781E-01,-9.76609425E-02,+9.69440482E-01,-1.00910667E-01
+7.19895241E+01,+0.00000000E+00,+4.32071085E-01,-6.44345009E-01,+7.75800176E-01,-9.80104148E-01,+9.64844535E-01,-9.66682069E-02,+9.69675059E-01,-9.98572120E-02
+7.21757642E+01,+0.00000000E+00,+4.25937653E-01,-6.46550869E-01,+7.74242152E-01,-9.88270519E-01,+9.65184635E-01,-9.56659360E-02,+9.69914095E-01,-9.87940424E-02
+7.23639064E+01,+0.00000000E+00,+4.19632157E-01,-6.48782671E-01,+7.72664287E-01,-9.96674473E-01,+9.65529206E-01,-9.46538192E-02,+9.70157715E-01,-9.77208479E-02
+7.25540123E+01,+0.00000000E+00,+4.13146530E-01,-6.51040231E-01,+7.71066429E-01,-1.00532735E+00,+9.65878380E-01,-9.36315290E-02,+9.70406053E-01,-9.66373009E-02
+7.27461469E+01,+0.00000000E+00,+4.06472172E-01,-6.53323277E-01,+7.69448458E-01,-1.01424125E+00,+9.66232296E-01,-9.25987197E-02,+9.70659247E-01,-9.55430560E-02
+7.29403787E+01,+0.00000000E+00,+3.99599895E-01,-6.55631434E-01,+7.67810298E-01,-1.02342910E+00,+9.66591101E-01,-9.15550261E-02,+9.70917442E-01,-9.44377478E-02
+7.31367804E+01,+0.00000000E+00,+3.92519882E-01,-6.57964211E-01,+7.66151917E-01,-1.03290475E+00,+9.66954949E-01,-9.05000618E-02,+9.71180794E-01,-9.33209902E-02
+7.33354286E+01,+0.00000000E+00,+3.85221620E-01,-6.60320977E-01,+7.64473341E-01,-1.04268303E+00,+9.67324003E-01,-8.94334175E-02,+9.71449465E-01,-9.21923738E-02
+7.35364048E+01,+0.00000000E+00,+3.77693841E-01,-6.62700946E-01,+7.62774660E-01,-1.05277985E+00,+9.67698435E-01,-8.83546590E-02,+9.71723627E-01,-9.10514645E-02
+7.37397953E+01,+0.00000000E+00,+3.69924451E-01,-6.65103149E-01,+7.61056042E-01,-1.06321230E+00,+9.68078429E-01,-8.72633253E-02,+9.72003463E-01,-8.98978014E-02
+7.39456919E+01,+0.00000000E+00,+3.61900448E-01,-6.67526410E-01,+7.59317748E-01,-1.07399879E+00,+9.68464178E-01,-8.61589258E-02,+9.72289167E-01,-8.87308940E-02
+7.41541925E+01,+0.00000000E+00,+3.53607831E-01,-6.69969309E-01,+7.57560145E-01,-1.08515915E+00,+9.68855887E-01,-8.50409380E-02,+9.72580943E-01,-8.75502200E-02
+7.43654011E+01,+0.00000000E+00,+3.45031505E-01,-6.72430146E-01,+7.55783726E-01,-1.09671478E+00,+9.69253776E-01,-8.39088043E-02,+9.72879011E-01,-8.63552220E-02
+7.45794292E+01,+0.00000000E+00,+3.36155159E-01,-6.74906896E-01,+7.53989131E-01,-1.10868883E+00,+9.69658078E-01,-8.27619290E-02,+9.73183602E-01,-8.51453041E-02
+7.47963959E+01,+0.00000000E+00,+3.26961147E-01,-6.77397159E-01,+7.52177175E-01,-1.12110636E+00,+9.70069041E-01,-8.15996739E-02,+9.73494967E-01,-8.39198286E-02
+7.50164289E+01,+0.00000000E+00,+3.17430336E-01,-6.79898095E-01,+7.50348878E-01,-1.13399459E+00,+9.70486932E-01,-8.04213547E-02,+9.73813370E-01,-8.26781112E-02
+7.52396654E+01,+0.00000000E+00,+3.07541943E-01,-6.82406357E-01,+7.48505500E-01,-1.14738309E+00,+9.70912036E-01,-7.92262357E-02,+9.74139096E-01,-8.14194165E-02
+7.54662531E+01,+0.00000000E+00,+2.97273347E-01,-6.84918000E-01,+7.46648585E-01,-1.16130410E+00,+9.71344660E-01,-7.80135245E-02,+9.74472451E-01,-8.01429524E-02
+7.56963513E+01,+0.00000000E+00,+2.86599872E-01,-6.87428382E-01,+7.44780013E-01,-1.17579280E+00,+9.71785133E-01,-7.67823660E-02,+9.74813765E-01,-7.88478637E-02
+7.59301323E+01,+0.00000000E+00,+2.75494539E-01,-6.89932046E-01,+7.42902059E-01,-1.19088770E+00,+9.72233812E-01,-7.55318345E-02,+9.75163393E-01,-7.75332252E-02
