s1,s2,Re(z_ibc1p.tm),Im(z_ibc1p.tm),Abs(z_ibc1p.tm),Arg(z_ibc1p.tm),Re(z_ibc1p.te),Im(z_ibc1p.te),Abs(z_ibc1p.te),Arg(z_ibc1p.te)
+6.89000000E-01,+0.00000000E+00,+3.18927427E-02,+1.82101921E-01,+1.84873623E-01,+1.39741796E+00,+5.26739965E-03,+2.09529863E-01,+2.09596062E-01,+1.54566248E+00
+6.90000000E-01,+0.00000000E+00,+3.19869285E-02,+1.82001128E-01,+1.84790623E-01,+1.39682181E+00,+5.29347568E-03,+2.09499217E-01,+2.09566082E-01,+1.54553442E+00
+6.91000000E-01,+0.00000000E+00,+3.20817351E-02,+1.81899671E-01,+1.84707141E-01,+1.39622120E+00,+5.31972358E-03,+2.09468369E-01,+2.09535908E-01,+1.54540547E+00
+6.92000000E-01,+0.00000000E+00,+3.21771683E-02,+1.81797544E-01,+1.84623176E-01,+1.39561607E+00,+5.34614496E-03,+2.09437316E-01,+2.09505539E-01,+1.54527564E+00
+6.93000000E-01,+0.00000000E+00,+3.22732341E-02,+1.81694739E-01,+1.84538722E-01,+1.39500637E+00,+5.37274147E-03,+2.09406058E-01,+2.09474971E-01,+1.54514491E+00
+6.94000000E-01,+0.00000000E+00,+3.23699384E-02,+1.81591252E-01,+1.84453776E-01,+1.39439206E+00,+5.39951477E-03,+2.09374593E-01,+2.09444205E-01,+1.54501326E+00
+6.95000000E-01,+0.00000000E+00,+3.24672874E-02,+1.81487075E-01,+1.84368335E-01,+1.39377308E+00,+5.42646655E-03,+2.09342917E-01,+2.09413236E-01,+1.54488071E+00
+6.96000000E-01,+0.00000000E+00,+3.25652871E-02,+1.81382201E-01,+1.84282394E-01,+1.39314938E+00,+5.45359850E-03,+2.09311030E-01,+2.09382065E-01,+1.54474722E+00
+6.97000000E-01,+0.00000000E+00,+3.26639439E-02,+1.81276625E-01,+1.84195950E-01,+1.39252091E+00,+5.48091237E-03,+2.09278929E-01,+2.09350688E-01,+1.54461280E+00
+6.98000000E-01,+0.00000000E+00,+3.27632641E-02,+1.81170338E-01,+1.84108997E-01,+1.39188762E+00,+5.50840989E-03,+2.09246612E-01,+2.09319104E-01,+1.54447744E+00
+6.99000000E-01,+0.00000000E+00,+3.28632540E-02,+1.81063335E-01,+1.84021534E-01,+1.39124946E+00,+5.53609285E-03,+2.09214078E-01,+2.09287311E-01,+1.54434112E+00
+7.00000000E-01,+0.00000000E+00,+3.29639202E-02,+1.80955609E-01,+1.83933554E-01,+1.39060637E+00,+5.56396303E-03,+2.09181323E-01,+2.09255307E-01,+1.54420384E+00
+7.01000000E-01,+0.00000000E+00,+3.30652692E-02,+1.80847152E-01,+1.83845055E-01,+1.38995829E+00,+5.59202226E-03,+2.09148346E-01,+2.09223090E-01,+1.54406559E+00
+7.02000000E-01,+0.00000000E+00,+3.31673077E-02,+1.80737957E-01,+1.83756033E-01,+1.38930518E+00,+5.62027238E-03,+2.09115145E-01,+2.09190658E-01,+1.54392635E+00
+7.03000000E-01,+0.00000000E+00,+3.32700424E-02,+1.80628018E-01,+1.83666482E-01,+1.38864697E+00,+5.64871526E-03,+2.09081718E-01,+2.09158009E-01,+1.54378611E+00
+7.04000000E-01,+0.00000000E+00,+3.33734802E-02,+1.80517326E-01,+1.83576399E-01,+1.38798361E+00,+5.67735279E-03,+2.09048061E-01,+2.09125140E-01,+1.54364488E+00
+7.05000000E-01,+0.00000000E+00,+3.34776280E-02,+1.80405874E-01,+1.83485779E-01,+1.38731503E+00,+5.70618688E-03,+2.09014174E-01,+2.09092050E-01,+1.54350263E+00
+7.06000000E-01,+0.00000000E+00,+3.35824928E-02,+1.80293656E-01,+1.83394619E-01,+1.38664119E+00,+5.73521949E-03,+2.08980054E-01,+2.09058737E-01,+1.54335935E+00
+7.07000000E-01,+0.00000000E+00,+3.36880817E-02,+1.80180662E-01,+1.83302913E-01,+1.38596202E+00,+5.76445258E-03,+2.08945698E-01,+2.09025198E-01,+1.54321504E+00
+7.08000000E-01,+0.00000000E+00,+3.37944019E-02,+1.80066887E-01,+1.83210658E-01,+1.38527745E+00,+5.79388814E-03,+2.08911104E-01,+2.08991431E-01,+1.54306968E+00
+7.09000000E-01,+0.00000000E+00,+3.39014608E-02,+1.79952320E-01,+1.83117849E-01,+1.38458744E+00,+5.82352820E-03,+2.08876269E-01,+2.08957434E-01,+1.54292327E+00
+7.10000000E-01,+0.00000000E+00,+3.40092656E-02,+1.79836956E-01,+1.83024482E-01,+1.38389191E+00,+5.85337480E-03,+2.08841192E-01,+2.08923205E-01,+1.54277579E+00
+7.11000000E-01,+0.00000000E+00,+3.41178240E-02,+1.79720786E-01,+1.82930552E-01,+1.38319080E+00,+5.88343003E-03,+2.08805870E-01,+2.08888741E-01,+1.54262723E+00
+7.12000000E-01,+0.00000000E+00,+3.42271436E-02,+1.79603801E-01,+1.82836054E-01,+1.38248404E+00,+5.91369598E-03,+2.08770301E-01,+2.08854040E-01,+1.54247757E+00
+7.13000000E-01,+0.00000000E+00,+3.43372319E-02,+1.79485994E-01,+1.82740984E-01,+1.38177158E+00,+5.94417479E-03,+2.08734481E-01,+2.08819100E-01,+1.54232682E+00
+7.14000000E-01,+0.00000000E+00,+3.44480969E-02,+1.79367355E-01,+1.82645338E-01,+1.38105335E+00,+5.97486862E-03,+2.08698408E-01,+2.08783919E-01,+1.54217494E+00
+7.15000000E-01,+0.00000000E+00,+3.45597465E-02,+1.79247878E-01,+1.82549110E-01,+1.38032927E+00,+6.00577967E-03,+2.08662081E-01,+2.08748493E-01,+1.54202195E+00
+7.16000000E-01,+0.00000000E+00,+3.46721887E-02,+1.79127552E-01,+1.82452297E-01,+1.37959928E+00,+6.03691015E-03,+2.08625495E-01,+2.08712821E-01,+1.54186781E+00
+7.17000000E-01,+0.00000000E+00,+3.47854316E-02,+1.79006370E-01,+1.82354892E-01,+1.37886330E+00,+6.06826233E-03,+2.08588649E-01,+2.08676899E-01,+1.54171252E+00
+7.18000000E-01,+0.00000000E+00,+3.48994834E-02,+1.78884322E-01,+1.82256891E-01,+1.37812128E+00,+6.09983847E-03,+2.08551540E-01,+2.08640727E-01,+1.54155607E+00
+7.19000000E-01,+0.00000000E+00,+3.50143526E-02,+1.78761399E-01,+1.82158290E-01,+1.37737313E+00,+6.13164091E-03,+2.08514165E-01,+2.08604300E-01,+1.54139845E+00
+7.20000000E-01,+0.00000000E+00,+3.51300476E-02,+1.78637593E-01,+1.82059084E-01,+1.37661879E+00,+6.16367198E-03,+2.08476521E-01,+2.08567617E-01,+1.54123963E+00
+7.21000000E-01,+0.00000000E+00,+3.52465771E-02,+1.78512895E-01,+1.81959267E-01,+1.37585817E+00,+6.19593407E-03,+2.08438606E-01,+2.08530674E-01,+1.54107961E+00
+7.22000000E-01,+0.00000000E+00,+3.53639496E-02,+1.78387294E-01,+1.81858834E-01,+1.37509121E+00,+6.22842959E-03,+2.08400417E-01,+2.08493470E-01,+1.54091838E+00
+7.23000000E-01,+0.00000000E+00,+3.54821742E-02,+1.78260782E-01,+1.81757781E-01,+1.37431782E+00,+6.26116099E-03,+2.08361950E-01,+2.08456001E-01,+1.54075592E+00
+7.24000000E-01,+0.00000000E+00,+3.56012597E-02,+1.78133349E-01,+1.81656102E-01,+1.37353793E+00,+6.29413076E-03,+2.08323203E-01,+2.08418265E-01,+1.54059222E+00
+7.25000000E-01,+0.00000000E+00,+3.57212152E-02,+1.78004984E-01,+1.81553793E-01,+1.37275146E+00,+6.32734140E-03,+2.08284174E-01,+2.08380259E-01,+1.54042726E+00
+7.26000000E-01,+0.00000000E+00,+3.58420500E-02,+1.77875680E-01,+1.81450847E-01,+1.37195833E+00,+6.36079548E-03,+2.08244858E-01,+2.08341980E-01,+1.54026103E+00
+7.27000000E-01,+0.00000000E+00,+3.59637734E-02,+1.77745424E-01,+1.81347260E-01,+1.37115846E+00,+6.39449558E-03,+2.08205253E-01,+2.08303425E-01,+1.54009352E+00
+7.28000000E-01,+0.00000000E+00,+3.60863949E-02,+1.77614208E-01,+1.81243027E-01,+1.37035176E+00,+6.42844433E-03,+2.08165356E-01,+2.08264592E-01,+1.53992471E+00
+7.29000000E-01,+0.00000000E+00,+3.62099242E-02,+1.77482020E-01,+1.81138141E-01,+1.36953816E+00,+6.46264439E-03,+2.08125164E-01,+2.08225478E-01,+1.53975458E+00
+7.30000000E-01,+0.00000000E+00,+3.63343709E-02,+1.77348851E-01,+1.81032598E-01,+1.36871756E+00,+6.49709848E-03,+2.08084674E-01,+2.08186079E-01,+1.53958313E+00
+7.31000000E-01,+0.00000000E+00,+3.64597450E-02,+1.77214690E-01,+1.80926392E-01,+1.36788987E+00,+6.53180932E-03,+2.08043881E-01,+2.08146393E-01,+1.53941033E+00
+7.32000000E-01,+0.00000000E+00,+3.65860566E-02,+1.77079526E-01,+1.80819517E-01,+1.36705502E+00,+6.56677971E-03,+2.08002784E-01,+2.08106417E-01,+1.53923618E+00
+7.33000000E-01,+0.00000000E+00,+3.67133159E-02,+1.76943347E-01,+1.80711969E-01,+1.36621290E+00,+6.60201247E-03,+2.07961378E-01,+2.08066147E-01,+1.53906065E+00
+7.34000000E-01,+0.00000000E+00,+3.68415331E-02,+1.76806144E-01,+1.80603741E-01,+1.36536343E+00,+6.63751045E-03,+2.07919661E-01,+2.08025580E-01,+1.53888373E+00
+7.35000000E-01,+0.00000000E+00,+3.69707188E-02,+1.76667905E-01,+1.80494828E-01,+1.36450651E+00,+6.67327657E-03,+2.07877629E-01,+2.07984714E-01,+1.53870540E+00
+7.36000000E-01,+0.00000000E+00,+3.71008837E-02,+1.76528619E-01,+1.80385223E-01,+1.36364206E+00,+6.70931378E-03,+2.07835278E-01,+2.07943545E-01,+1.53852565E+00
+7.37000000E-01,+0.00000000E+00,+3.72320384E-02,+1.76388273E-01,+1.80274922E-01,+1.36276996E+00,+6.74562506E-03,+2.07792605E-01,+2.07902069E-01,+1.53834447E+00
+7.38000000E-01,+0.00000000E+00,+3.73641942E-02,+1.76246856E-01,+1.80163918E-01,+1.36189014E+00,+6.78221346E-03,+2.07749607E-01,+2.07860284E-01,+1.53816182E+00
+7.39000000E-01,+0.00000000E+00,+3.74973619E-02,+1.76104357E-01,+1.80052206E-01,+1.36100248E+00,+6.81908206E-03,+2.07706280E-01,+2.07818186E-01,+1.53797771E+00
+7.40000000E-01,+0.00000000E+00,+3.76315530E-02,+1.75960763E-01,+1.79939779E-01,+1.36010688E+00,+6.85623399E-03,+2.07662619E-01,+2.07775772E-01,+1.53779210E+00
+7.41000000E-01,+0.00000000E+00,+3.77667790E-02,+1.75816062E-01,+1.79826631E-01,+1.35920324E+00,+6.89367241E-03,+2.07618622E-01,+2.07733038E-01,+1.53760498E+00
+7.42000000E-01,+0.00000000E+00,+3.79030513E-02,+1.75670241E-01,+1.79712757E-01,+1.35829147E+00,+6.93140056E-03,+2.07574285E-01,+2.07689980E-01,+1.53741634E+00
+7.43000000E-01,+0.00000000E+00,+3.80403820E-02,+1.75523288E-01,+1.79598150E-01,+1.35737144E+00,+6.96942171E-03,+2.07529603E-01,+2.07646596E-01,+1.53722616E+00
+7.44000000E-01,+0.00000000E+00,+3.81787830E-02,+1.75375190E-01,+1.79482804E-01,+1.35644305E+00,+7.00773917E-03,+2.07484573E-01,+2.07602882E-01,+1.53703441E+00
+7.45000000E-01,+0.00000000E+00,+3.83182664E-02,+1.75225934E-01,+1.79366713E-01,+1.35550620E+00,+7.04635633E-03,+2.07439191E-01,+2.07558833E-01,+1.53684108E+00
+7.46000000E-01,+0.00000000E+00,+3.84588446E-02,+1.75075507E-01,+1.79249870E-01,+1.35456077E+00,+7.08527660E-03,+2.07393453E-01,+2.07514446E-01,+1.53664616E+00
+7.47000000E-01,+0.00000000E+00,+3.86005302E-02,+1.74923895E-01,+1.79132270E-01,+1.35360664E+00,+7.12450346E-03,+2.07347355E-01,+2.07469718E-01,+1.53644961E+00
+7.48000000E-01,+0.00000000E+00,+3.87433359E-02,+1.74771085E-01,+1.79013905E-01,+1.35264370E+00,+7.16404045E-03,+2.07300892E-01,+2.07424645E-01,+1.53625142E+00
+7.49000000E-01,+0.00000000E+00,+3.88872748E-02,+1.74617063E-01,+1.78894770E-01,+1.35167183E+00,+7.20389114E-03,+2.07254061E-01,+2.07379222E-01,+1.53605157E+00
+7.50000000E-01,+0.00000000E+00,+3.90323598E-02,+1.74461814E-01,+1.78774858E-01,+1.35069092E+00,+7.24405918E-03,+2.07206857E-01,+2.07333446E-01,+1.53585004E+00
+7.51000000E-01,+0.00000000E+00,+3.91786044E-02,+1.74305325E-01,+1.78654161E-01,+1.34970083E+00,+7.28454826E-03,+2.07159275E-01,+2.07287313E-01,+1.53564681E+00
+7.52000000E-01,+0.00000000E+00,+3.93260222E-02,+1.74147581E-01,+1.78532675E-01,+1.34870145E+00,+7.32536214E-03,+2.07111313E-01,+2.07240818E-01,+1.53544186E+00
+7.53000000E-01,+0.00000000E+00,+3.94746269E-02,+1.73988567E-01,+1.78410391E-01,+1.34769264E+00,+7.36650464E-03,+2.07062964E-01,+2.07193958E-01,+1.53523517E+00
+7.54000000E-01,+0.00000000E+00,+3.96244325E-02,+1.73828268E-01,+1.78287303E-01,+1.34667429E+00,+7.40797962E-03,+2.07014224E-01,+2.07146728E-01,+1.53502671E+00
+7.55000000E-01,+0.00000000E+00,+3.97754533E-02,+1.73666670E-01,+1.78163405E-01,+1.34564625E+00,+7.44979103E-03,+2.06965089E-01,+2.07099125E-01,+1.53481646E+00
+7.56000000E-01,+0.00000000E+00,+3.99277036E-02,+1.73503756E-01,+1.78038689E-01,+1.34460839E+00,+7.49194287E-03,+2.06915554E-01,+2.07051143E-01,+1.53460441E+00
+7.57000000E-01,+0.00000000E+00,+4.00811982E-02,+1.73339511E-01,+1.77913148E-01,+1.34356058E+00,+7.53443919E-03,+2.06865615E-01,+2.07002779E-01,+1.53439052E+00
+7.58000000E-01,+0.00000000E+00,+4.02359519E-02,+1.73173919E-01,+1.77786776E-01,+1.34250268E+00,+7.57728412E-03,+2.06815266E-01,+2.06954027E-01,+1.53417477E+00
+7.59000000E-01,+0.00000000E+00,+4.03919800E-02,+1.73006963E-01,+1.77659566E-01,+1.34143454E+00,+7.62048186E-03,+2.06764502E-01,+2.06904884E-01,+1.53395715E+00
+7.60000000E-01,+0.00000000E+00,+4.05492977E-02,+1.72838628E-01,+1.77531510E-01,+1.34035603E+00,+7.66403666E-03,+2.06713319E-01,+2.06855345E-01,+1.53373762E+00
+7.61000000E-01,+0.00000000E+00,+4.07079208E-02,+1.72668897E-01,+1.77402601E-01,+1.33926700E+00,+7.70795287E-03,+2.06661711E-01,+2.06805405E-01,+1.53351617E+00
+7.62000000E-01,+0.00000000E+00,+4.08678651E-02,+1.72497752E-01,+1.77272832E-01,+1.33816729E+00,+7.75223488E-03,+2.06609674E-01,+2.06755059E-01,+1.53329276E+00
+7.63000000E-01,+0.00000000E+00,+4.10291468E-02,+1.72325177E-01,+1.77142195E-01,+1.33705675E+00,+7.79688716E-03,+2.06557201E-01,+2.06704303E-01,+1.53306737E+00
+7.64000000E-01,+0.00000000E+00,+4.11917823E-02,+1.72151153E-01,+1.77010684E-01,+1.33593524E+00,+7.84191426E-03,+2.06504289E-01,+2.06653132E-01,+1.53283998E+00
+7.65000000E-01,+0.00000000E+00,+4.13557884E-02,+1.71975663E-01,+1.76878291E-01,+1.33480259E+00,+7.88732081E-03,+2.06450930E-01,+2.06601540E-01,+1.53261056E+00
+7.66000000E-01,+0.00000000E+00,+4.15211819E-02,+1.71798689E-01,+1.76745008E-01,+1.33365864E+00,+7.93311150E-03,+2.06397120E-01,+2.06549523E-01,+1.53237908E+00
+7.67000000E-01,+0.00000000E+00,+4.16879802E-02,+1.71620212E-01,+1.76610829E-01,+1.33250323E+00,+7.97929111E-03,+2.06342853E-01,+2.06497075E-01,+1.53214552E+00
+7.68000000E-01,+0.00000000E+00,+4.18562007E-02,+1.71440213E-01,+1.76475744E-01,+1.33133618E+00,+8.02586450E-03,+2.06288124E-01,+2.06444192E-01,+1.53190985E+00
+7.69000000E-01,+0.00000000E+00,+4.20258614E-02,+1.71258675E-01,+1.76339748E-01,+1.33015734E+00,+8.07283660E-03,+2.06232926E-01,+2.06390868E-01,+1.53167204E+00
+7.70000000E-01,+0.00000000E+00,+4.21969803E-02,+1.71075576E-01,+1.76202831E-01,+1.32896653E+00,+8.12021243E-03,+2.06177254E-01,+2.06337097E-01,+1.53143205E+00
+7.71000000E-01,+0.00000000E+00,+4.23695759E-02,+1.70890897E-01,+1.76064987E-01,+1.32776356E+00,+8.16799711E-03,+2.06121101E-01,+2.06282875E-01,+1.53118987E+00
+7.72000000E-01,+0.00000000E+00,+4.25436669E-02,+1.70704619E-01,+1.75926208E-01,+1.32654827E+00,+8.21619582E-03,+2.06064462E-01,+2.06228195E-01,+1.53094547E+00
+7.73000000E-01,+0.00000000E+00,+4.27192725E-02,+1.70516721E-01,+1.75786485E-01,+1.32532046E+00,+8.26481384E-03,+2.06007331E-01,+2.06173052E-01,+1.53069880E+00
+7.74000000E-01,+0.00000000E+00,+4.28964120E-02,+1.70327181E-01,+1.75645811E-01,+1.32407994E+00,+8.31385656E-03,+2.05949700E-01,+2.06117441E-01,+1.53044985E+00
+7.75000000E-01,+0.00000000E+00,+4.30751051E-02,+1.70135980E-01,+1.75504178E-01,+1.32282654E+00,+8.36332942E-03,+2.05891565E-01,+2.06061354E-01,+1.53019858E+00
+7.76000000E-01,+0.00000000E+00,+4.32553720E-02,+1.69943095E-01,+1.75361578E-01,+1.32156005E+00,+8.41323800E-03,+2.05832917E-01,+2.06004787E-01,+1.52994495E+00
+7.77000000E-01,+0.00000000E+00,+4.34372331E-02,+1.69748506E-01,+1.75218002E-01,+1.32028027E+00,+8.46358794E-03,+2.05773751E-01,+2.05947733E-01,+1.52968895E+00
+7.78000000E-01,+0.00000000E+00,+4.36207091E-02,+1.69552188E-01,+1.75073444E-01,+1.31898700E+00,+8.51438501E-03,+2.05714059E-01,+2.05890187E-01,+1.52943052E+00
+7.79000000E-01,+0.00000000E+00,+4.38058212E-02,+1.69354120E-01,+1.74927894E-01,+1.31768004E+00,+8.56563505E-03,+2.05653836E-01,+2.05832141E-01,+1.52916964E+00
+7.80000000E-01,+0.00000000E+00,+4.39925910E-02,+1.69154280E-01,+1.74781344E-01,+1.31635917E+00,+8.61734402E-03,+2.05593073E-01,+2.05773590E-01,+1.52890628E+00
+7.81000000E-01,+0.00000000E+00,+4.41810402E-02,+1.68952642E-01,+1.74633787E-01,+1.31502418E+00,+8.66951798E-03,+2.05531764E-01,+2.05714527E-01,+1.52864040E+00
+7.82000000E-01,+0.00000000E+00,+4.43711913E-02,+1.68749184E-01,+1.74485214E-01,+1.31367485E+00,+8.72216311E-03,+2.05469902E-01,+2.05654945E-01,+1.52837196E+00
+7.83000000E-01,+0.00000000E+00,+4.45630668E-02,+1.68543882E-01,+1.74335616E-01,+1.31231095E+00,+8.77528569E-03,+2.05407478E-01,+2.05594839E-01,+1.52810093E+00
+7.84000000E-01,+0.00000000E+00,+4.47566899E-02,+1.68336710E-01,+1.74184986E-01,+1.31093226E+00,+8.82889211E-03,+2.05344486E-01,+2.05534200E-01,+1.52782728E+00
+7.85000000E-01,+0.00000000E+00,+4.49520840E-02,+1.68127644E-01,+1.74033314E-01,+1.30953854E+00,+8.88298887E-03,+2.05280919E-01,+2.05473023E-01,+1.52755095E+00
+7.86000000E-01,+0.00000000E+00,+4.51492732E-02,+1.67916658E-01,+1.73880593E-01,+1.30812956E+00,+8.93758261E-03,+2.05216767E-01,+2.05411299E-01,+1.52727192E+00
+7.87000000E-01,+0.00000000E+00,+4.53482818E-02,+1.67703725E-01,+1.73726814E-01,+1.30670507E+00,+8.99268006E-03,+2.05152024E-01,+2.05349023E-01,+1.52699014E+00
+7.88000000E-01,+0.00000000E+00,+4.55491345E-02,+1.67488820E-01,+1.73571969E-01,+1.30526482E+00,+9.04828809E-03,+2.05086681E-01,+2.05286186E-01,+1.52670558E+00
+7.89000000E-01,+0.00000000E+00,+4.57518566E-02,+1.67271915E-01,+1.73416049E-01,+1.30380857E+00,+9.10441371E-03,+2.05020729E-01,+2.05222781E-01,+1.52641820E+00
+7.90000000E-01,+0.00000000E+00,+4.59564739E-02,+1.67052983E-01,+1.73259045E-01,+1.30233605E+00,+9.16106403E-03,+2.04954162E-01,+2.05158801E-01,+1.52612795E+00
+7.91000000E-01,+0.00000000E+00,+4.61630126E-02,+1.66831996E-01,+1.73100949E-01,+1.30084699E+00,+9.21824630E-03,+2.04886969E-01,+2.05094238E-01,+1.52583479E+00
+7.92000000E-01,+0.00000000E+00,+4.63714993E-02,+1.66608925E-01,+1.72941753E-01,+1.29934113E+00,+9.27596792E-03,+2.04819143E-01,+2.05029083E-01,+1.52553867E+00
+7.93000000E-01,+0.00000000E+00,+4.65819613E-02,+1.66383741E-01,+1.72781447E-01,+1.29781820E+00,+9.33423641E-03,+2.04750675E-01,+2.04963330E-01,+1.52523956E+00
+7.94000000E-01,+0.00000000E+00,+4.67944262E-02,+1.66156415E-01,+1.72620024E-01,+1.29627791E+00,+9.39305943E-03,+2.04681555E-01,+2.04896970E-01,+1.52493741E+00
+7.95000000E-01,+0.00000000E+00,+4.70089222E-02,+1.65926916E-01,+1.72457474E-01,+1.29471997E+00,+9.45244481E-03,+2.04611774E-01,+2.04829995E-01,+1.52463217E+00
+7.96000000E-01,+0.00000000E+00,+4.72254781E-02,+1.65695214E-01,+1.72293789E-01,+1.29314410E+00,+9.51240050E-03,+2.04541324E-01,+2.04762396E-01,+1.52432380E+00
+7.97000000E-01,+0.00000000E+00,+4.74441232E-02,+1.65461278E-01,+1.72128961E-01,+1.29154998E+00,+9.57293461E-03,+2.04470194E-01,+2.04694165E-01,+1.52401225E+00
+7.98000000E-01,+0.00000000E+00,+4.76648874E-02,+1.65225074E-01,+1.71962981E-01,+1.28993732E+00,+9.63405541E-03,+2.04398375E-01,+2.04625294E-01,+1.52369747E+00
+7.99000000E-01,+0.00000000E+00,+4.78878010E-02,+1.64986572E-01,+1.71795839E-01,+1.28830581E+00,+9.69577132E-03,+2.04325857E-01,+2.04555772E-01,+1.52337940E+00
+8.00000000E-01,+0.00000000E+00,+4.81128951E-02,+1.64745737E-01,+1.71627529E-01,+1.28665511E+00,+9.75809093E-03,+2.04252630E-01,+2.04485591E-01,+1.52305801E+00
+8.01000000E-01,+0.00000000E+00,+4.83402013E-02,+1.64502537E-01,+1.71458040E-01,+1.28498491E+00,+9.82102300E-03,+2.04178683E-01,+2.04414743E-01,+1.52273323E+00
+8.02000000E-01,+0.00000000E+00,+4.85697519E-02,+1.64256935E-01,+1.71287365E-01,+1.28329487E+00,+9.88457643E-03,+2.04104006E-01,+2.04343217E-01,+1.52240502E+00
+8.03000000E-01,+0.00000000E+00,+4.88015796E-02,+1.64008898E-01,+1.71115496E-01,+1.28158465E+00,+9.94876034E-03,+2.04028589E-01,+2.04271004E-01,+1.52207332E+00
+8.04000000E-01,+0.00000000E+00,+4.90357180E-02,+1.63758390E-01,+1.70942423E-01,+1.27985390E+00,+1.00135840E-02,+2.03952420E-01,+2.04198094E-01,+1.52173807E+00
+8.05000000E-01,+0.00000000E+00,+4.92722013E-02,+1.63505373E-01,+1.70768138E-01,+1.27810226E+00,+1.00790569E-02,+2.03875489E-01,+2.04124478E-01,+1.52139923E+00
+8.06000000E-01,+0.00000000E+00,+4.95110643E-02,+1.63249811E-01,+1.70592633E-01,+1.27632937E+00,+1.01451886E-02,+2.03797784E-01,+2.04050145E-01,+1.52105672E+00
+8.07000000E-01,+0.00000000E+00,+4.97523425E-02,+1.62991666E-01,+1.70415899E-01,+1.27453485E+00,+1.02119890E-02,+2.03719293E-01,+2.03975084E-01,+1.52071050E+00
+8.08000000E-01,+0.00000000E+00,+4.99960723E-02,+1.62730899E-01,+1.70237930E-01,+1.27271832E+00,+1.02794682E-02,+2.03640005E-01,+2.03899287E-01,+1.52036051E+00
+8.09000000E-01,+0.00000000E+00,+5.02422905E-02,+1.62467470E-01,+1.70058715E-01,+1.27087940E+00,+1.03476363E-02,+2.03559908E-01,+2.03822741E-01,+1.52000667E+00
+8.10000000E-01,+0.00000000E+00,+5.04910350E-02,+1.62201339E-01,+1.69878248E-01,+1.26901767E+00,+1.04165039E-02,+2.03478989E-01,+2.03745435E-01,+1.51964894E+00
+8.11000000E-01,+0.00000000E+00,+5.07423442E-02,+1.61932465E-01,+1.69696520E-01,+1.26713273E+00,+1.04860815E-02,+2.03397236E-01,+2.03667360E-01,+1.51928724E+00
+8.12000000E-01,+0.00000000E+00,+5.09962574E-02,+1.61660806E-01,+1.69513523E-01,+1.26522417E+00,+1.05563801E-02,+2.03314636E-01,+2.03588503E-01,+1.51892151E+00
+8.13000000E-01,+0.00000000E+00,+5.12528147E-02,+1.61386319E-01,+1.69329250E-01,+1.26329155E+00,+1.06274108E-02,+2.03231176E-01,+2.03508852E-01,+1.51855169E+00
+8.14000000E-01,+0.00000000E+00,+5.15120570E-02,+1.61108960E-01,+1.69143693E-01,+1.26133444E+00,+1.06991849E-02,+2.03146844E-01,+2.03428397E-01,+1.51817770E+00
+8.15000000E-01,+0.00000000E+00,+5.17740262E-02,+1.60828685E-01,+1.68956845E-01,+1.25935238E+00,+1.07717139E-02,+2.03061624E-01,+2.03347124E-01,+1.51779947E+00
+8.16000000E-01,+0.00000000E+00,+5.20387648E-02,+1.60545447E-01,+1.68768699E-01,+1.25734493E+00,+1.08450097E-02,+2.02975504E-01,+2.03265022E-01,+1.51741694E+00
+8.17000000E-01,+0.00000000E+00,+5.23063164E-02,+1.60259201E-01,+1.68579246E-01,+1.25531159E+00,+1.09190843E-02,+2.02888469E-01,+2.03182079E-01,+1.51703004E+00
+8.18000000E-01,+0.00000000E+00,+5.25767255E-02,+1.59969899E-01,+1.68388482E-01,+1.25325191E+00,+1.09939500E-02,+2.02800504E-01,+2.03098280E-01,+1.51663867E+00
+8.19000000E-01,+0.00000000E+00,+5.28500374E-02,+1.59677493E-01,+1.68196397E-01,+1.25116537E+00,+1.10696195E-02,+2.02711596E-01,+2.03013614E-01,+1.51624278E+00
+8.20000000E-01,+0.00000000E+00,+5.31262986E-02,+1.59381932E-01,+1.68002987E-01,+1.24905149E+00,+1.11461055E-02,+2.02621729E-01,+2.02928067E-01,+1.51584228E+00
+8.21000000E-01,+0.00000000E+00,+5.34055564E-02,+1.59083166E-01,+1.67808245E-01,+1.24690973E+00,+1.12234211E-02,+2.02530887E-01,+2.02841626E-01,+1.51543710E+00
+8.22000000E-01,+0.00000000E+00,+5.36878592E-02,+1.58781143E-01,+1.67612164E-01,+1.24473957E+00,+1.13015798E-02,+2.02439055E-01,+2.02754276E-01,+1.51502714E+00
+8.23000000E-01,+0.00000000E+00,+5.39732565E-02,+1.58475811E-01,+1.67414740E-01,+1.24254047E+00,+1.13805953E-02,+2.02346216E-01,+2.02666004E-01,+1.51461234E+00
+8.24000000E-01,+0.00000000E+00,+5.42617987E-02,+1.58167116E-01,+1.67215966E-01,+1.24031188E+00,+1.14604815E-02,+2.02252355E-01,+2.02576795E-01,+1.51419259E+00
+8.25000000E-01,+0.00000000E+00,+5.45535374E-02,+1.57855001E-01,+1.67015837E-01,+1.23805321E+00,+1.15412527E-02,+2.02157454E-01,+2.02486634E-01,+1.51376782E+00
+8.26000000E-01,+0.00000000E+00,+5.48485256E-02,+1.57539412E-01,+1.66814349E-01,+1.23576389E+00,+1.16229236E-02,+2.02061497E-01,+2.02395506E-01,+1.51333793E+00
