s1,s2,Re(r_ap.tm),Im(r_ap.tm),Abs(r_ap.tm),Arg(r_ap.tm),Re(r_ap.te),Im(r_ap.te),Abs(r_ap.te),Arg(r_ap.te)
+1.56800000E+00,+0.00000000E+00,-8.19587977E+00,-0.00000000E+00,+8.19587977E+00,+0.00000000E+00,-3.01683129E-01,-0.00000000E+00,+3.01683129E-01,+0.00000000E+00
+1.56900000E+00,+0.00000000E+00,-8.23157726E+00,-0.00000000E+00,+8.23157726E+00,+0.00000000E+00,-3.02171255E-01,-0.00000000E+00,+3.02171255E-01,+0.00000000E+00
+1.57000000E+00,+0.00000000E+00,-8.26753724E+00,-0.00000000E+00,+8.26753724E+00,+0.00000000E+00,-3.02658486E-01,-0.00000000E+00,+3.02658486E-01,+0.00000000E+00
+1.57100000E+00,+0.00000000E+00,-8.30376264E+00,-0.00000000E+00,+8.30376264E+00,+0.00000000E+00,-3.03144827E-01,-0.00000000E+00,+3.03144827E-01,+0.00000000E+00
+1.57200000E+00,+0.00000000E+00,-8.34025647E+00,-0.00000000E+00,+8.34025647E+00,+0.00000000E+00,-3.03630279E-01,-0.00000000E+00,+3.03630279E-01,+0.00000000E+00
+1.57300000E+00,+0.00000000E+00,-8.37702175E+00,-0.00000000E+00,+8.37702175E+00,+0.00000000E+00,-3.04114846E-01,-0.00000000E+00,+3.04114846E-01,+0.00000000E+00
+1.57400000E+00,+0.00000000E+00,-8.41406157E+00,-0.00000000E+00,+8.41406157E+00,+0.00000000E+00,-3.04598531E-01,-0.00000000E+00,+3.04598531E-01,+0.00000000E+00
+1.57500000E+00,+0.00000000E+00,-8.45137905E+00,-0.00000000E+00,+8.45137905E+00,+0.00000000E+00,-3.05081336E-01,-0.00000000E+00,+3.05081336E-01,+0.00000000E+00
+1.57600000E+00,+0.00000000E+00,-8.48897738E+00,-0.00000000E+00,+8.48897738E+00,+0.00000000E+00,-3.05563264E-01,-0.00000000E+00,+3.05563264E-01,+0.00000000E+00
+1.57700000E+00,+0.00000000E+00,-8.52685977E+00,-0.00000000E+00,+8.52685977E+00,+0.00000000E+00,-3.06044319E-01,-0.00000000E+00,+3.06044319E-01,+0.00000000E+00
+1.57800000E+00,+0.00000000E+00,-8.56502950E+00,-0.00000000E+00,+8.56502950E+00,+0.00000000E+00,-3.06524504E-01,-0.00000000E+00,+3.06524504E-01,+0.00000000E+00
+1.57900000E+00,+0.00000000E+00,-8.60348990E+00,-0.00000000E+00,+8.60348990E+00,+0.00000000E+00,-3.07003820E-01,-0.00000000E+00,+3.07003820E-01,+0.00000000E+00
+1.58000000E+00,+0.00000000E+00,-8.64224432E+00,-0.00000000E+00,+8.64224432E+00,+0.00000000E+00,-3.07482272E-01,-0.00000000E+00,+3.07482272E-01,+0.00000000E+00
+1.58100000E+00,+0.00000000E+00,-8.68129621E+00,-0.00000000E+00,+8.68129621E+00,+0.00000000E+00,-3.07959861E-01,-0.00000000E+00,+3.07959861E-01,+0.00000000E+00
+1.58200000E+00,+0.00000000E+00,-8.72064905E+00,-0.00000000E+00,+8.72064905E+00,+0.00000000E+00,-3.08436591E-01,-0.00000000E+00,+3.08436591E-01,+0.00000000E+00
+1.58300000E+00,+0.00000000E+00,-8.76030636E+00,-0.00000000E+00,+8.76030636E+00,+0.00000000E+00,-3.08912465E-01,-0.00000000E+00,+3.08912465E-01,+0.00000000E+00
+1.58400000E+00,+0.00000000E+00,-8.80027174E+00,-0.00000000E+00,+8.80027174E+00,+0.00000000E+00,-3.09387485E-01,-0.00000000E+00,+3.09387485E-01,+0.00000000E+00
+1.58500000E+00,+0.00000000E+00,-8.84054883E+00,-0.00000000E+00,+8.84054883E+00,+0.00000000E+00,-3.09861655E-01,-0.00000000E+00,+3.09861655E-01,+0.00000000E+00
+1.58600000E+00,+0.00000000E+00,-8.88114134E+00,-0.00000000E+00,+8.88114134E+00,+0.00000000E+00,-3.10334976E-01,-0.00000000E+00,+3.10334976E-01,+0.00000000E+00
+1.58700000E+00,+0.00000000E+00,-8.92205303E+00,-0.00000000E+00,+8.92205303E+00,+0.00000000E+00,-3.10807452E-01,-0.00000000E+00,+3.10807452E-01,+0.00000000E+00
+1.58800000E+00,+0.00000000E+00,-8.96328773E+00,-0.00000000E+00,+8.96328773E+00,+0.00000000E+00,-3.11279085E-01,-0.00000000E+00,+3.11279085E-01,+0.00000000E+00
+1.58900000E+00,+0.00000000E+00,-9.00484931E+00,-0.00000000E+00,+9.00484931E+00,+0.00000000E+00,-3.11749879E-01,-0.00000000E+00,+3.11749879E-01,+0.00000000E+00
+1.59000000E+00,+0.00000000E+00,-9.04674173E+00,-0.00000000E+00,+9.04674173E+00,+0.00000000E+00,-3.12219835E-01,-0.00000000E+00,+3.12219835E-01,+0.00000000E+00
+1.59100000E+00,+0.00000000E+00,-9.08896899E+00,-0.00000000E+00,+9.08896899E+00,+0.00000000E+00,-3.12688958E-01,-0.00000000E+00,+3.12688958E-01,+0.00000000E+00
+1.59200000E+00,+0.00000000E+00,-9.13153517E+00,-0.00000000E+00,+9.13153517E+00,+0.00000000E+00,-3.13157248E-01,-0.00000000E+00,+3.13157248E-01,+0.00000000E+00
+1.59300000E+00,+0.00000000E+00,-9.17444441E+00,-0.00000000E+00,+9.17444441E+00,+0.00000000E+00,-3.13624710E-01,-0.00000000E+00,+3.13624710E-01,+0.00000000E+00
+1.59400000E+00,+0.00000000E+00,-9.21770092E+00,-0.00000000E+00,+9.21770092E+00,+0.00000000E+00,-3.14091345E-01,-0.00000000E+00,+3.14091345E-01,+0.00000000E+00
+1.59500000E+00,+0.00000000E+00,-9.26130897E+00,-0.00000000E+00,+9.26130897E+00,+0.00000000E+00,-3.14557157E-01,-0.00000000E+00,+3.14557157E-01,+0.00000000E+00
+1.59600000E+00,+0.00000000E+00,-9.30527291E+00,-0.00000000E+00,+9.30527291E+00,+0.00000000E+00,-3.15022147E-01,-0.00000000E+00,+3.15022147E-01,+0.00000000E+00
+1.59700000E+00,+0.00000000E+00,-9.34959716E+00,-0.00000000E+00,+9.34959716E+00,+0.00000000E+00,-3.15486320E-01,-0.00000000E+00,+3.15486320E-01,+0.00000000E+00
+1.59800000E+00,+0.00000000E+00,-9.39428622E+00,-0.00000000E+00,+9.39428622E+00,+0.00000000E+00,-3.15949676E-01,-0.00000000E+00,+3.15949676E-01,+0.00000000E+00
+1.59900000E+00,+0.00000000E+00,-9.43934466E+00,-0.00000000E+00,+9.43934466E+00,+0.00000000E+00,-3.16412220E-01,-0.00000000E+00,+3.16412220E-01,+0.00000000E+00
+1.60000000E+00,+0.00000000E+00,-9.48477710E+00,-0.00000000E+00,+9.48477710E+00,+0.00000000E+00,-3.16873953E-01,-0.00000000E+00,+3.16873953E-01,+0.00000000E+00
+1.60100000E+00,+0.00000000E+00,-9.53058829E+00,-0.00000000E+00,+9.53058829E+00,+0.00000000E+00,-3.17334878E-01,-0.00000000E+00,+3.17334878E-01,+0.00000000E+00
+1.60200000E+00,+0.00000000E+00,-9.57678302E+00,-0.00000000E+00,+9.57678302E+00,+0.00000000E+00,-3.17794998E-01,-0.00000000E+00,+3.17794998E-01,+0.00000000E+00
+1.60300000E+00,+0.00000000E+00,-9.62336617E+00,-0.00000000E+00,+9.62336617E+00,+0.00000000E+00,-3.18254315E-01,-0.00000000E+00,+3.18254315E-01,+0.00000000E+00
+1.60400000E+00,+0.00000000E+00,-9.67034271E+00,-0.00000000E+00,+9.67034271E+00,+0.00000000E+00,-3.18712832E-01,-0.00000000E+00,+3.18712832E-01,+0.00000000E+00
+1.60500000E+00,+0.00000000E+00,-9.71771769E+00,-0.00000000E+00,+9.71771769E+00,+0.00000000E+00,-3.19170551E-01,-0.00000000E+00,+3.19170551E-01,+0.00000000E+00
+1.60600000E+00,+0.00000000E+00,-9.76549624E+00,-0.00000000E+00,+9.76549624E+00,+0.00000000E+00,-3.19627475E-01,-0.00000000E+00,+3.19627475E-01,+0.00000000E+00
+1.60700000E+00,+0.00000000E+00,-9.81368360E+00,-0.00000000E+00,+9.81368360E+00,+0.00000000E+00,-3.20083606E-01,-0.00000000E+00,+3.20083606E-01,+0.00000000E+00
+1.60800000E+00,+0.00000000E+00,-9.86228508E+00,-0.00000000E+00,+9.86228508E+00,+0.00000000E+00,-3.20538947E-01,-0.00000000E+00,+3.20538947E-01,+0.00000000E+00
+1.60900000E+00,+0.00000000E+00,-9.91130609E+00,-0.00000000E+00,+9.91130609E+00,+0.00000000E+00,-3.20993501E-01,-0.00000000E+00,+3.20993501E-01,+0.00000000E+00
+1.61000000E+00,+0.00000000E+00,-9.96075214E+00,-0.00000000E+00,+9.96075214E+00,+0.00000000E+00,-3.21447269E-01,-0.00000000E+00,+3.21447269E-01,+0.00000000E+00
+1.61100000E+00,+0.00000000E+00,-1.00106288E+01,-0.00000000E+00,+1.00106288E+01,+0.00000000E+00,-3.21900254E-01,-0.00000000E+00,+3.21900254E-01,+0.00000000E+00
+1.61200000E+00,+0.00000000E+00,-1.00609418E+01,-0.00000000E+00,+1.00609418E+01,+0.00000000E+00,-3.22352460E-01,-0.00000000E+00,+3.22352460E-01,+0.00000000E+00
+1.61300000E+00,+0.00000000E+00,-1.01116969E+01,-0.00000000E+00,+1.01116969E+01,+0.00000000E+00,-3.22803887E-01,-0.00000000E+00,+3.22803887E-01,+0.00000000E+00
+1.61400000E+00,+0.00000000E+00,-1.01629001E+01,-0.00000000E+00,+1.01629001E+01,+0.00000000E+00,-3.23254539E-01,-0.00000000E+00,+3.23254539E-01,+0.00000000E+00
+1.61500000E+00,+0.00000000E+00,-1.02145573E+01,-0.00000000E+00,+1.02145573E+01,+0.00000000E+00,-3.23704418E-01,-0.00000000E+00,+3.23704418E-01,+0.00000000E+00
+1.61600000E+00,+0.00000000E+00,-1.02666747E+01,-0.00000000E+00,+1.02666747E+01,+0.00000000E+00,-3.24153527E-01,-0.00000000E+00,+3.24153527E-01,+0.00000000E+00
+1.61700000E+00,+0.00000000E+00,-1.03192584E+01,-0.00000000E+00,+1.03192584E+01,+0.00000000E+00,-3.24601867E-01,-0.00000000E+00,+3.24601867E-01,+0.00000000E+00
+1.61800000E+00,+0.00000000E+00,-1.03723149E+01,-0.00000000E+00,+1.03723149E+01,+0.00000000E+00,-3.25049441E-01,-0.00000000E+00,+3.25049441E-01,+0.00000000E+00
+1.61900000E+00,+0.00000000E+00,-1.04258505E+01,-0.00000000E+00,+1.04258505E+01,+0.00000000E+00,-3.25496252E-01,-0.00000000E+00,+3.25496252E-01,+0.00000000E+00
+1.62000000E+00,+0.00000000E+00,-1.04798719E+01,-0.00000000E+00,+1.04798719E+01,+0.00000000E+00,-3.25942303E-01,-0.00000000E+00,+3.25942303E-01,+0.00000000E+00
+1.62100000E+00,+0.00000000E+00,-1.05343857E+01,-0.00000000E+00,+1.05343857E+01,+0.00000000E+00,-3.26387594E-01,-0.00000000E+00,+3.26387594E-01,+0.00000000E+00
+1.62200000E+00,+0.00000000E+00,-1.05893988E+01,-0.00000000E+00,+1.05893988E+01,+0.00000000E+00,-3.26832129E-01,-0.00000000E+00,+3.26832129E-01,+0.00000000E+00
+1.62300000E+00,+0.00000000E+00,-1.06449180E+01,-0.00000000E+00,+1.06449180E+01,+0.00000000E+00,-3.27275910E-01,-0.00000000E+00,+3.27275910E-01,+0.00000000E+00
+1.62400000E+00,+0.00000000E+00,-1.07009505E+01,-0.00000000E+00,+1.07009505E+01,+0.00000000E+00,-3.27718939E-01,-0.00000000E+00,+3.27718939E-01,+0.00000000E+00
+1.62500000E+00,+0.00000000E+00,-1.07575035E+01,-0.00000000E+00,+1.07575035E+01,+0.00000000E+00,-3.28161219E-01,-0.00000000E+00,+3.28161219E-01,+0.00000000E+00
+1.62600000E+00,+0.00000000E+00,-1.08145843E+01,-0.00000000E+00,+1.08145843E+01,+0.00000000E+00,-3.28602752E-01,-0.00000000E+00,+3.28602752E-01,+0.00000000E+00
+1.62700000E+00,+0.00000000E+00,-1.08722003E+01,-0.00000000E+00,+1.08722003E+01,+0.00000000E+00,-3.29043540E-01,-0.00000000E+00,+3.29043540E-01,+0.00000000E+00
+1.62800000E+00,+0.00000000E+00,-1.09303592E+01,-0.00000000E+00,+1.09303592E+01,+0.00000000E+00,-3.29483586E-01,-0.00000000E+00,+3.29483586E-01,+0.00000000E+00
+1.62900000E+00,+0.00000000E+00,-1.09890688E+01,-0.00000000E+00,+1.09890688E+01,+0.00000000E+00,-3.29922891E-01,-0.00000000E+00,+3.29922891E-01,+0.00000000E+00
+1.63000000E+00,+0.00000000E+00,-1.10483370E+01,-0.00000000E+00,+1.10483370E+01,+0.00000000E+00,-3.30361458E-01,-0.00000000E+00,+3.30361458E-01,+0.00000000E+00
+1.63100000E+00,+0.00000000E+00,-1.11081718E+01,-0.00000000E+00,+1.11081718E+01,+0.00000000E+00,-3.30799290E-01,-0.00000000E+00,+3.30799290E-01,+0.00000000E+00
+1.63200000E+00,+0.00000000E+00,-1.11685814E+01,-0.00000000E+00,+1.11685814E+01,+0.00000000E+00,-3.31236388E-01,-0.00000000E+00,+3.31236388E-01,+0.00000000E+00
+1.63300000E+00,+0.00000000E+00,-1.12295743E+01,-0.00000000E+00,+1.12295743E+01,+0.00000000E+00,-3.31672755E-01,-0.00000000E+00,+3.31672755E-01,+0.00000000E+00
+1.63400000E+00,+0.00000000E+00,-1.12911589E+01,-0.00000000E+00,+1.12911589E+01,+0.00000000E+00,-3.32108392E-01,-0.00000000E+00,+3.32108392E-01,+0.00000000E+00
+1.63500000E+00,+0.00000000E+00,-1.13533440E+01,-0.00000000E+00,+1.13533440E+01,+0.00000000E+00,-3.32543303E-01,-0.00000000E+00,+3.32543303E-01,+0.00000000E+00
+1.63600000E+00,+0.00000000E+00,-1.14161385E+01,-0.00000000E+00,+1.14161385E+01,+0.00000000E+00,-3.32977489E-01,-0.00000000E+00,+3.32977489E-01,+0.00000000E+00
+1.63700000E+00,+0.00000000E+00,-1.14795513E+01,-0.00000000E+00,+1.14795513E+01,+0.00000000E+00,-3.33410953E-01,-0.00000000E+00,+3.33410953E-01,+0.00000000E+00
+1.63800000E+00,+0.00000000E+00,-1.15435918E+01,-0.00000000E+00,+1.15435918E+01,+0.00000000E+00,-3.33843696E-01,-0.00000000E+00,+3.33843696E-01,+0.00000000E+00
+1.63900000E+00,+0.00000000E+00,-1.16082694E+01,-0.00000000E+00,+1.16082694E+01,+0.00000000E+00,-3.34275721E-01,-0.00000000E+00,+3.34275721E-01,+0.00000000E+00
+1.64000000E+00,+0.00000000E+00,-1.16735937E+01,-0.00000000E+00,+1.16735937E+01,+0.00000000E+00,-3.34707030E-01,-0.00000000E+00,+3.34707030E-01,+0.00000000E+00
+1.64100000E+00,+0.00000000E+00,-1.17395744E+01,-0.00000000E+00,+1.17395744E+01,+0.00000000E+00,-3.35137626E-01,-0.00000000E+00,+3.35137626E-01,+0.00000000E+00
+1.64200000E+00,+0.00000000E+00,-1.18062217E+01,-0.00000000E+00,+1.18062217E+01,+0.00000000E+00,-3.35567509E-01,-0.00000000E+00,+3.35567509E-01,+0.00000000E+00
+1.64300000E+00,+0.00000000E+00,-1.18735456E+01,-0.00000000E+00,+1.18735456E+01,+0.00000000E+00,-3.35996684E-01,-0.00000000E+00,+3.35996684E-01,+0.00000000E+00
+1.64400000E+00,+0.00000000E+00,-1.19415567E+01,-0.00000000E+00,+1.19415567E+01,+0.00000000E+00,-3.36425150E-01,-0.00000000E+00,+3.36425150E-01,+0.00000000E+00
+1.64500000E+00,+0.00000000E+00,-1.20102654E+01,-0.00000000E+00,+1.20102654E+01,+0.00000000E+00,-3.36852912E-01,-0.00000000E+00,+3.36852912E-01,+0.00000000E+00
+1.64600000E+00,+0.00000000E+00,-1.20796828E+01,-0.00000000E+00,+1.20796828E+01,+0.00000000E+00,-3.37279970E-01,-0.00000000E+00,+3.37279970E-01,+0.00000000E+00
+1.64700000E+00,+0.00000000E+00,-1.21498199E+01,-0.00000000E+00,+1.21498199E+01,+0.00000000E+00,-3.37706327E-01,-0.00000000E+00,+3.37706327E-01,+0.00000000E+00
+1.64800000E+00,+0.00000000E+00,-1.22206879E+01,-0.00000000E+00,+1.22206879E+01,+0.00000000E+00,-3.38131984E-01,-0.00000000E+00,+3.38131984E-01,+0.00000000E+00
+1.64900000E+00,+0.00000000E+00,-1.22922985E+01,-0.00000000E+00,+1.22922985E+01,+0.00000000E+00,-3.38556945E-01,-0.00000000E+00,+3.38556945E-01,+0.00000000E+00
+1.65000000E+00,+0.00000000E+00,-1.23646633E+01,-0.00000000E+00,+1.23646633E+01,+0.00000000E+00,-3.38981211E-01,-0.00000000E+00,+3.38981211E-01,+0.00000000E+00
+1.65100000E+00,+0.00000000E+00,-1.24377946E+01,-0.00000000E+00,+1.24377946E+01,+0.00000000E+00,-3.39404784E-01,-0.00000000E+00,+3.39404784E-01,+0.00000000E+00
+1.65200000E+00,+0.00000000E+00,-1.25117045E+01,-0.00000000E+00,+1.25117045E+01,+0.00000000E+00,-3.39827666E-01,-0.00000000E+00,+3.39827666E-01,+0.00000000E+00
+1.65300000E+00,+0.00000000E+00,-1.25864056E+01,-0.00000000E+00,+1.25864056E+01,+0.00000000E+00,-3.40249860E-01,-0.00000000E+00,+3.40249860E-01,+0.00000000E+00
+1.65400000E+00,+0.00000000E+00,-1.26619108E+01,-0.00000000E+00,+1.26619108E+01,+0.00000000E+00,-3.40671366E-01,-0.00000000E+00,+3.40671366E-01,+0.00000000E+00
+1.65500000E+00,+0.00000000E+00,-1.27382332E+01,-0.00000000E+00,+1.27382332E+01,+0.00000000E+00,-3.41092188E-01,-0.00000000E+00,+3.41092188E-01,+0.00000000E+00
+1.65600000E+00,+0.00000000E+00,-1.28153861E+01,-0.00000000E+00,+1.28153861E+01,+0.00000000E+00,-3.41512327E-01,-0.00000000E+00,+3.41512327E-01,+0.00000000E+00
+1.65700000E+00,+0.00000000E+00,-1.28933834E+01,-0.00000000E+00,+1.28933834E+01,+0.00000000E+00,-3.41931786E-01,-0.00000000E+00,+3.41931786E-01,+0.00000000E+00
+1.65800000E+00,+0.00000000E+00,-1.29722389E+01,-0.00000000E+00,+1.29722389E+01,+0.00000000E+00,-3.42350565E-01,-0.00000000E+00,+3.42350565E-01,+0.00000000E+00
+1.65900000E+00,+0.00000000E+00,-1.30519670E+01,-0.00000000E+00,+1.30519670E+01,+0.00000000E+00,-3.42768668E-01,-0.00000000E+00,+3.42768668E-01,+0.00000000E+00
+1.66000000E+00,+0.00000000E+00,-1.31325823E+01,-0.00000000E+00,+1.31325823E+01,+0.00000000E+00,-3.43186096E-01,-0.00000000E+00,+3.43186096E-01,+0.00000000E+00
+1.66100000E+00,+0.00000000E+00,-1.32140997E+01,-0.00000000E+00,+1.32140997E+01,+0.00000000E+00,-3.43602851E-01,-0.00000000E+00,+3.43602851E-01,+0.00000000E+00
+1.66200000E+00,+0.00000000E+00,-1.32965347E+01,-0.00000000E+00,+1.32965347E+01,+0.00000000E+00,-3.44018935E-01,-0.00000000E+00,+3.44018935E-01,+0.00000000E+00
+1.66300000E+00,+0.00000000E+00,-1.33799027E+01,-0.00000000E+00,+1.33799027E+01,+0.00000000E+00,-3.44434350E-01,-0.00000000E+00,+3.44434350E-01,+0.00000000E+00
+1.66400000E+00,+0.00000000E+00,-1.34642198E+01,-0.00000000E+00,+1.34642198E+01,+0.00000000E+00,-3.44849099E-01,-0.00000000E+00,+3.44849099E-01,+0.00000000E+00
+1.66500000E+00,+0.00000000E+00,-1.35495025E+01,-0.00000000E+00,+1.35495025E+01,+0.00000000E+00,-3.45263182E-01,-0.00000000E+00,+3.45263182E-01,+0.00000000E+00
+1.66600000E+00,+0.00000000E+00,-1.36357673E+01,-0.00000000E+00,+1.36357673E+01,+0.00000000E+00,-3.45676602E-01,-0.00000000E+00,+3.45676602E-01,+0.00000000E+00
+1.66700000E+00,+0.00000000E+00,-1.37230315E+01,-0.00000000E+00,+1.37230315E+01,+0.00000000E+00,-3.46089361E-01,-0.00000000E+00,+3.46089361E-01,+0.00000000E+00
+1.66800000E+00,+0.00000000E+00,-1.38113126E+01,-0.00000000E+00,+1.38113126E+01,+0.00000000E+00,-3.46501460E-01,-0.00000000E+00,+3.46501460E-01,+0.00000000E+00
+1.66900000E+00,+0.00000000E+00,-1.39006286E+01,-0.00000000E+00,+1.39006286E+01,+0.00000000E+00,-3.46912903E-01,-0.00000000E+00,+3.46912903E-01,+0.00000000E+00
+1.67000000E+00,+0.00000000E+00,-1.39909977E+01,-0.00000000E+00,+1.39909977E+01,+0.00000000E+00,-3.47323689E-01,-0.00000000E+00,+3.47323689E-01,+0.00000000E+00
+1.67100000E+00,+0.00000000E+00,-1.40824389E+01,-0.00000000E+00,+1.40824389E+01,+0.00000000E+00,-3.47733822E-01,-0.00000000E+00,+3.47733822E-01,+0.00000000E+00
+1.67200000E+00,+0.00000000E+00,-1.41749714E+01,-0.00000000E+00,+1.41749714E+01,+0.00000000E+00,-3.48143303E-01,-0.00000000E+00,+3.48143303E-01,+0.00000000E+00
+1.67300000E+00,+0.00000000E+00,-1.42686149E+01,-0.00000000E+00,+1.42686149E+01,+0.00000000E+00,-3.48552134E-01,-0.00000000E+00,+3.48552134E-01,+0.00000000E+00
+1.67400000E+00,+0.00000000E+00,-1.43633896E+01,-0.00000000E+00,+1.43633896E+01,+0.00000000E+00,-3.48960317E-01,-0.00000000E+00,+3.48960317E-01,+0.00000000E+00
+1.67500000E+00,+0.00000000E+00,-1.44593162E+01,-0.00000000E+00,+1.44593162E+01,+0.00000000E+00,-3.49367854E-01,-0.00000000E+00,+3.49367854E-01,+0.00000000E+00
+1.67600000E+00,+0.00000000E+00,-1.45564160E+01,-0.00000000E+00,+1.45564160E+01,+0.00000000E+00,-3.49774747E-01,-0.00000000E+00,+3.49774747E-01,+0.00000000E+00
+1.67700000E+00,+0.00000000E+00,-1.46547105E+01,-0.00000000E+00,+1.46547105E+01,+0.00000000E+00,-3.50180997E-01,-0.00000000E+00,+3.50180997E-01,+0.00000000E+00
+1.67800000E+00,+0.00000000E+00,-1.47542222E+01,-0.00000000E+00,+1.47542222E+01,+0.00000000E+00,-3.50586606E-01,-0.00000000E+00,+3.50586606E-01,+0.00000000E+00
+1.67900000E+00,+0.00000000E+00,-1.48549739E+01,-0.00000000E+00,+1.48549739E+01,+0.00000000E+00,-3.50991576E-01,-0.00000000E+00,+3.50991576E-01,+0.00000000E+00
+1.68000000E+00,+0.00000000E+00,-1.49569888E+01,-0.00000000E+00,+1.49569888E+01,+0.00000000E+00,-3.51395910E-01,-0.00000000E+00,+3.51395910E-01,+0.00000000E+00
+1.68100000E+00,+0.00000000E+00,-1.50602911E+01,-0.00000000E+00,+1.50602911E+01,+0.00000000E+00,-3.51799608E-01,-0.00000000E+00,+3.51799608E-01,+0.00000000E+00
+1.68200000E+00,+0.00000000E+00,-1.51649053E+01,-0.00000000E+00,+1.51649053E+01,+0.00000000E+00,-3.52202672E-01,-0.00000000E+00,+3.52202672E-01,+0.00000000E+00
+1.68300000E+00,+0.00000000E+00,-1.52708566E+01,-0.00000000E+00,+1.52708566E+01,+0.00000000E+00,-3.52605105E-01,-0.00000000E+00,+3.52605105E-01,+0.00000000E+00
+1.68400000E+00,+0.00000000E+00,-1.53781709E+01,-0.00000000E+00,+1.53781709E+01,+0.00000000E+00,-3.53006908E-01,-0.00000000E+00,+3.53006908E-01,+0.00000000E+00
+1.68500000E+00,+0.00000000E+00,-1.54868749E+01,-0.00000000E+00,+1.54868749E+01,+0.00000000E+00,-3.53408083E-01,-0.00000000E+00,+3.53408083E-01,+0.00000000E+00
+1.68600000E+00,+0.00000000E+00,-1.55969957E+01,-0.00000000E+00,+1.55969957E+01,+0.00000000E+00,-3.53808631E-01,-0.00000000E+00,+3.53808631E-01,+0.00000000E+00
+1.68700000E+00,+0.00000000E+00,-1.57085612E+01,-0.00000000E+00,+1.57085612E+01,+0.00000000E+00,-3.54208555E-01,-0.00000000E+00,+3.54208555E-01,+0.00000000E+00
+1.68800000E+00,+0.00000000E+00,-1.58216003E+01,-0.00000000E+00,+1.58216003E+01,+0.00000000E+00,-3.54607856E-01,-0.00000000E+00,+3.54607856E-01,+0.00000000E+00
+1.68900000E+00,+0.00000000E+00,-1.59361423E+01,-0.00000000E+00,+1.59361423E+01,+0.00000000E+00,-3.55006535E-01,-0.00000000E+00,+3.55006535E-01,+0.00000000E+00
+1.69000000E+00,+0.00000000E+00,-1.60522175E+01,-0.00000000E+00,+1.60522175E+01,+0.00000000E+00,-3.55404596E-01,-0.00000000E+00,+3.55404596E-01,+0.00000000E+00
+1.69100000E+00,+0.00000000E+00,-1.61698571E+01,-0.00000000E+00,+1.61698571E+01,+0.00000000E+00,-3.55802038E-01,-0.00000000E+00,+3.55802038E-01,+0.00000000E+00
+1.69200000E+00,+0.00000000E+00,-1.62890928E+01,-0.00000000E+00,+1.62890928E+01,+0.00000000E+00,-3.56198865E-01,-0.00000000E+00,+3.56198865E-01,+0.00000000E+00
+1.69300000E+00,+0.00000000E+00,-1.64099576E+01,-0.00000000E+00,+1.64099576E+01,+0.00000000E+00,-3.56595077E-01,-0.00000000E+00,+3.56595077E-01,+0.00000000E+00
+1.69400000E+00,+0.00000000E+00,-1.65324852E+01,-0.00000000E+00,+1.65324852E+01,+0.00000000E+00,-3.56990677E-01,-0.00000000E+00,+3.56990677E-01,+0.00000000E+00
+1.69500000E+00,+0.00000000E+00,-1.66567100E+01,-0.00000000E+00,+1.66567100E+01,+0.00000000E+00,-3.57385666E-01,-0.00000000E+00,+3.57385666E-01,+0.00000000E+00
+1.69600000E+00,+0.00000000E+00,-1.67826679E+01,-0.00000000E+00,+1.67826679E+01,+0.00000000E+00,-3.57780046E-01,-0.00000000E+00,+3.57780046E-01,+0.00000000E+00
+1.69700000E+00,+0.00000000E+00,-1.69103953E+01,-0.00000000E+00,+1.69103953E+01,+0.00000000E+00,-3.58173819E-01,-0.00000000E+00,+3.58173819E-01,+0.00000000E+00
+1.69800000E+00,+0.00000000E+00,-1.70399299E+01,-0.00000000E+00,+1.70399299E+01,+0.00000000E+00,-3.58566986E-01,-0.00000000E+00,+3.58566986E-01,+0.00000000E+00
+1.69900000E+00,+0.00000000E+00,-1.71713105E+01,-0.00000000E+00,+1.71713105E+01,+0.00000000E+00,-3.58959548E-01,-0.00000000E+00,+3.58959548E-01,+0.00000000E+00
+1.70000000E+00,+0.00000000E+00,-1.73045769E+01,-0.00000000E+00,+1.73045769E+01,+0.00000000E+00,-3.59351509E-01,-0.00000000E+00,+3.59351509E-01,+0.00000000E+00
+1.70100000E+00,+0.00000000E+00,-1.74397700E+01,-0.00000000E+00,+1.74397700E+01,+0.00000000E+00,-3.59742868E-01,-0.00000000E+00,+3.59742868E-01,+0.00000000E+00
+1.70200000E+00,+0.00000000E+00,-1.75769321E+01,-0.00000000E+00,+1.75769321E+01,+0.00000000E+00,-3.60133628E-01,-0.00000000E+00,+3.60133628E-01,+0.00000000E+00
+1.70300000E+00,+0.00000000E+00,-1.77161066E+01,-0.00000000E+00,+1.77161066E+01,+0.00000000E+00,-3.60523791E-01,-0.00000000E+00,+3.60523791E-01,+0.00000000E+00
+1.70400000E+00,+0.00000000E+00,-1.78573381E+01,-0.00000000E+00,+1.78573381E+01,+0.00000000E+00,-3.60913358E-01,-0.00000000E+00,+3.60913358E-01,+0.00000000E+00
+1.70500000E+00,+0.00000000E+00,-1.80006728E+01,-0.00000000E+00,+1.80006728E+01,+0.00000000E+00,-3.61302331E-01,-0.00000000E+00,+3.61302331E-01,+0.00000000E+00
+1.70600000E+00,+0.00000000E+00,-1.81461581E+01,-0.00000000E+00,+1.81461581E+01,+0.00000000E+00,-3.61690711E-01,-0.00000000E+00,+3.61690711E-01,+0.00000000E+00
