s1,s2,Re(z_ibc3.11),Im(z_ibc3.11),Abs(z_ibc3.11),Arg(z_ibc3.11),Re(z_ibc3.21),Im(z_ibc3.21),Abs(z_ibc3.21),Arg(z_ibc3.21),Re(z_ibc3.12),Im(z_ibc3.12),Abs(z_ibc3.12),Arg(z_ibc3.12),Re(z_ibc3.22),Im(z_ibc3.22),Abs(z_ibc3.22),Arg(z_ibc3.22)
+3.60000000E-01,+0.00000000E+00,+9.22652551E-16,-5.34561164E+02,+5.34561164E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.15330684E-15,+5.51620195E+02,+5.51620195E+02,+1.57079633E+00
+3.70000000E-01,+0.00000000E+00,+8.33417124E-16,-5.32098179E+02,+5.32098179E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.12277802E-15,+5.50077237E+02,+5.50077237E+02,+1.57079633E+00
+3.80000000E-01,+0.00000000E+00,+7.43210820E-16,-5.29581743E+02,+5.29581743E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.09181144E-15,+5.48501687E+02,+5.48501687E+02,+1.57079633E+00
+3.90000000E-01,+0.00000000E+00,+6.52131553E-16,-5.27012871E+02,+5.27012871E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.06043351E-15,+5.46894233E+02,+5.46894233E+02,+1.57079633E+00
+4.00000000E-01,+0.00000000E+00,+5.60277336E-16,-5.24392587E+02,+5.24392587E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.02867068E-15,+5.45255575E+02,+5.45255575E+02,+1.57079633E+00
+4.10000000E-01,+0.00000000E+00,+4.67746148E-16,-5.21721927E+02,+5.21721927E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.99654937E-15,+5.43586415E+02,+5.43586415E+02,+1.57079633E+00
+4.20000000E-01,+0.00000000E+00,+3.74635791E-16,-5.19001938E+02,+5.19001938E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.96409596E-15,+5.41887464E+02,+5.41887464E+02,+1.57079633E+00
+4.30000000E-01,+0.00000000E+00,+2.81043766E-16,-5.16233675E+02,+5.16233675E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.93133675E-15,+5.40159435E+02,+5.40159435E+02,+1.57079633E+00
+4.40000000E-01,+0.00000000E+00,+1.87067137E-16,-5.13418201E+02,+5.13418201E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.89829794E-15,+5.38403049E+02,+5.38403049E+02,+1.57079633E+00
+4.50000000E-01,+0.00000000E+00,+9.28024118E-17,-5.10556588E+02,+5.10556588E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.86500553E-15,+5.36619028E+02,+5.36619028E+02,+1.57079633E+00
+4.60000000E-01,+0.00000000E+00,-1.65458659E-18,-5.07649914E+02,+5.07649914E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.83148540E-15,+5.34808098E+02,+5.34808098E+02,+1.57079633E+00
+4.70000000E-01,+0.00000000E+00,-9.62088330E-17,-5.04699261E+02,+5.04699261E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.79776317E-15,+5.32970986E+02,+5.32970986E+02,+1.57079633E+00
+4.80000000E-01,+0.00000000E+00,-1.90766217E-16,-5.01705718E+02,+5.01705718E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.76386425E-15,+5.31108425E+02,+5.31108425E+02,+1.57079633E+00
+4.90000000E-01,+0.00000000E+00,-2.85233652E-16,-4.98670375E+02,+4.98670375E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.72981376E-15,+5.29221144E+02,+5.29221144E+02,+1.57079633E+00
+5.00000000E-01,+0.00000000E+00,-3.79519183E-16,-4.95594327E+02,+4.95594327E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.69563653E-15,+5.27309877E+02,+5.27309877E+02,+1.57079633E+00
+5.10000000E-01,+0.00000000E+00,-4.73532084E-16,-4.92478671E+02,+4.92478671E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.66135708E-15,+5.25375354E+02,+5.25375354E+02,+1.57079633E+00
+5.20000000E-01,+0.00000000E+00,-5.67182962E-16,-4.89324506E+02,+4.89324506E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.62699956E-15,+5.23418309E+02,+5.23418309E+02,+1.57079633E+00
+5.30000000E-01,+0.00000000E+00,-6.60383843E-16,-4.86132929E+02,+4.86132929E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.59258776E-15,+5.21439470E+02,+5.21439470E+02,+1.57079633E+00
+5.40000000E-01,+0.00000000E+00,-7.53048263E-16,-4.82905038E+02,+4.82905038E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.55814509E-15,+5.19439568E+02,+5.19439568E+02,+1.57079633E+00
