s1,s2,Re(r_ap.tm),Im(r_ap.tm),Abs(r_ap.tm),Arg(r_ap.tm),Re(r_ap.te),Im(r_ap.te),Abs(r_ap.te),Arg(r_ap.te)
+1.56700000E+00,+0.00000000E+00,+1.67859772E+00,+2.33913328E-18,+1.67859772E+00,+1.39350438E-18,+1.87966328E-02,+1.27393632E-18,+1.87966328E-02,+6.77747093E-17
+1.56800000E+00,+0.00000000E+00,+1.67525081E+00,+2.28579518E-18,+1.67525081E+00,+1.36444953E-18,+1.85447388E-02,+1.25776546E-18,+1.85447388E-02,+6.78233042E-17
+1.56900000E+00,+0.00000000E+00,+1.67192130E+00,+2.23281245E-18,+1.67192130E+00,+1.33547701E-18,+1.82936223E-02,+1.24156294E-18,+1.82936223E-02,+6.78686224E-17
+1.57000000E+00,+0.00000000E+00,+1.66860906E+00,+2.18018163E-18,+1.66860906E+00,+1.30658624E-18,+1.80432806E-02,+1.22532880E-18,+1.80432806E-02,+6.79105328E-17
+1.57100000E+00,+0.00000000E+00,+1.66531396E+00,+2.12789930E-18,+1.66531396E+00,+1.27777665E-18,+1.77937107E-02,+1.20906304E-18,+1.77937107E-02,+6.79488981E-17
+1.57200000E+00,+0.00000000E+00,+1.66203586E+00,+2.07596206E-18,+1.66203586E+00,+1.24904770E-18,+1.75449100E-02,+1.19276569E-18,+1.75449100E-02,+6.79835740E-17
+1.57300000E+00,+0.00000000E+00,+1.65877464E+00,+2.02436660E-18,+1.65877464E+00,+1.22039881E-18,+1.72968757E-02,+1.17643677E-18,+1.72968757E-02,+6.80144087E-17
+1.57400000E+00,+0.00000000E+00,+1.65553017E+00,+1.97310961E-18,+1.65553017E+00,+1.19182945E-18,+1.70496049E-02,+1.16007630E-18,+1.70496049E-02,+6.80412428E-17
+1.57500000E+00,+0.00000000E+00,+1.65230232E+00,+1.92218783E-18,+1.65230232E+00,+1.16333906E-18,+1.68030949E-02,+1.14368431E-18,+1.68030949E-02,+6.80639083E-17
+1.57600000E+00,+0.00000000E+00,+1.64909096E+00,+1.87159805E-18,+1.64909096E+00,+1.13492712E-18,+1.65573431E-02,+1.12726081E-18,+1.65573431E-02,+6.80822284E-17
+1.57700000E+00,+0.00000000E+00,+1.64589598E+00,+1.82133710E-18,+1.64589598E+00,+1.10659308E-18,+1.63123466E-02,+1.11080583E-18,+1.63123466E-02,+6.80960169E-17
+1.57800000E+00,+0.00000000E+00,+1.64271724E+00,+1.77140184E-18,+1.64271724E+00,+1.07833643E-18,+1.60681028E-02,+1.09431938E-18,+1.60681028E-02,+6.81050774E-17
+1.57900000E+00,+0.00000000E+00,+1.63955463E+00,+1.72178917E-18,+1.63955463E+00,+1.05015663E-18,+1.58246089E-02,+1.07780149E-18,+1.58246089E-02,+6.81092025E-17
+1.58000000E+00,+0.00000000E+00,+1.63640802E+00,+1.67249603E-18,+1.63640802E+00,+1.02205318E-18,+1.55818624E-02,+1.06125218E-18,+1.55818624E-02,+6.81081733E-17
+1.58100000E+00,+0.00000000E+00,+1.63327730E+00,+1.62351940E-18,+1.63327730E+00,+9.94025573E-19,+1.53398604E-02,+1.04467147E-18,+1.53398604E-02,+6.81017585E-17
+1.58200000E+00,+0.00000000E+00,+1.63016235E+00,+1.57485630E-18,+1.63016235E+00,+9.66073291E-19,+1.50986004E-02,+1.02805938E-18,+1.50986004E-02,+6.80897135E-17
+1.58300000E+00,+0.00000000E+00,+1.62706305E+00,+1.52650378E-18,+1.62706305E+00,+9.38195840E-19,+1.48580797E-02,+1.01141592E-18,+1.48580797E-02,+6.80717794E-17
+1.58400000E+00,+0.00000000E+00,+1.62397928E+00,+1.47845892E-18,+1.62397928E+00,+9.10392725E-19,+1.46182957E-02,+9.94741132E-19,+1.46182957E-02,+6.80476817E-17
+1.58500000E+00,+0.00000000E+00,+1.62091093E+00,+1.43071885E-18,+1.62091093E+00,+8.82663458E-19,+1.43792457E-02,+9.78035022E-19,+1.43792457E-02,+6.80171298E-17
+1.58600000E+00,+0.00000000E+00,+1.61785789E+00,+1.38328072E-18,+1.61785789E+00,+8.55007553E-19,+1.41409272E-02,+9.61297616E-19,+1.41409272E-02,+6.79798151E-17
+1.58700000E+00,+0.00000000E+00,+1.61482004E+00,+1.33614172E-18,+1.61482004E+00,+8.27424531E-19,+1.39033375E-02,+9.44528932E-19,+1.39033375E-02,+6.79354099E-17
+1.58800000E+00,+0.00000000E+00,+1.61179728E+00,+1.28929908E-18,+1.61179728E+00,+7.99913918E-19,+1.36664741E-02,+9.27728993E-19,+1.36664741E-02,+6.78835657E-17
+1.58900000E+00,+0.00000000E+00,+1.60878949E+00,+1.24275005E-18,+1.60878949E+00,+7.72475244E-19,+1.34303344E-02,+9.10897819E-19,+1.34303344E-02,+6.78239120E-17
+1.59000000E+00,+0.00000000E+00,+1.60579656E+00,+1.19649194E-18,+1.60579656E+00,+7.45108044E-19,+1.31949158E-02,+8.94035430E-19,+1.31949158E-02,+6.77560540E-17
+1.59100000E+00,+0.00000000E+00,+1.60281839E+00,+1.15052205E-18,+1.60281839E+00,+7.17811858E-19,+1.29602159E-02,+8.77141847E-19,+1.29602159E-02,+6.76795707E-17
+1.59200000E+00,+0.00000000E+00,+1.59985487E+00,+1.10483775E-18,+1.59985487E+00,+6.90586231E-19,+1.27262320E-02,+8.60217090E-19,+1.27262320E-02,+6.75940131E-17
+1.59300000E+00,+0.00000000E+00,+1.59690589E+00,+1.05943641E-18,+1.59690589E+00,+6.63430713E-19,+1.24929616E-02,+8.43261181E-19,+1.24929616E-02,+6.74989012E-17
+1.59400000E+00,+0.00000000E+00,+1.59397135E+00,+1.01431547E-18,+1.59397135E+00,+6.36344855E-19,+1.22604023E-02,+8.26274139E-19,+1.22604023E-02,+6.73937218E-17
+1.59500000E+00,+0.00000000E+00,+1.59105114E+00,+9.69472355E-19,+1.59105114E+00,+6.09328218E-19,+1.20285515E-02,+8.09255985E-19,+1.20285515E-02,+6.72779252E-17
+1.59600000E+00,+0.00000000E+00,+1.58814516E+00,+9.24904556E-19,+1.58814516E+00,+5.82380363E-19,+1.17974067E-02,+7.92206739E-19,+1.17974067E-02,+6.71509222E-17
+1.59700000E+00,+0.00000000E+00,+1.58525331E+00,+8.80609575E-19,+1.58525331E+00,+5.55500858E-19,+1.15669655E-02,+7.75126423E-19,+1.15669655E-02,+6.70120804E-17
+1.59800000E+00,+0.00000000E+00,+1.58237549E+00,+8.36584950E-19,+1.58237549E+00,+5.28689274E-19,+1.13372254E-02,+7.58015056E-19,+1.13372254E-02,+6.68607201E-17
+1.59900000E+00,+0.00000000E+00,+1.57951160E+00,+7.92828245E-19,+1.57951160E+00,+5.01945187E-19,+1.11081840E-02,+7.40872658E-19,+1.11081840E-02,+6.66961096E-17
+1.60000000E+00,+0.00000000E+00,+1.57666154E+00,+7.49337053E-19,+1.57666154E+00,+4.75268176E-19,+1.08798388E-02,+7.23699251E-19,+1.08798388E-02,+6.65174608E-17
+1.60100000E+00,+0.00000000E+00,+1.57382520E+00,+7.06108995E-19,+1.57382520E+00,+4.48657826E-19,+1.06521874E-02,+7.06494854E-19,+1.06521874E-02,+6.63239228E-17
+1.60200000E+00,+0.00000000E+00,+1.57100251E+00,+6.63141721E-19,+1.57100251E+00,+4.22113726E-19,+1.04252273E-02,+6.89259488E-19,+1.04252273E-02,+6.61145762E-17
+1.60300000E+00,+0.00000000E+00,+1.56819335E+00,+6.20432905E-19,+1.56819335E+00,+3.95635466E-19,+1.01989563E-02,+6.71993173E-19,+1.01989563E-02,+6.58884257E-17
+1.60400000E+00,+0.00000000E+00,+1.56539763E+00,+5.77980251E-19,+1.56539763E+00,+3.69222644E-19,+9.97337177E-03,+6.54695929E-19,+9.97337177E-03,+6.56443923E-17
+1.60500000E+00,+0.00000000E+00,+1.56261526E+00,+5.35781488E-19,+1.56261526E+00,+3.42874860E-19,+9.74847146E-03,+6.37367777E-19,+9.74847146E-03,+6.53813041E-17
+1.60600000E+00,+0.00000000E+00,+1.55984614E+00,+4.93834370E-19,+1.55984614E+00,+3.16591718E-19,+9.52425296E-03,+6.20008737E-19,+9.52425296E-03,+6.50978863E-17
+1.60700000E+00,+0.00000000E+00,+1.55709019E+00,+4.52136679E-19,+1.55709019E+00,+2.90372826E-19,+9.30071392E-03,+6.02618829E-19,+9.30071392E-03,+6.47927496E-17
+1.60800000E+00,+0.00000000E+00,+1.55434731E+00,+4.10686221E-19,+1.55434731E+00,+2.64217796E-19,+9.07785199E-03,+5.85198072E-19,+9.07785199E-03,+6.44643769E-17
+1.60900000E+00,+0.00000000E+00,+1.55161741E+00,+3.69480827E-19,+1.55161741E+00,+2.38126245E-19,+8.85566482E-03,+5.67746489E-19,+8.85566482E-03,+6.41111086E-17
+1.61000000E+00,+0.00000000E+00,+1.54890040E+00,+3.28518352E-19,+1.54890040E+00,+2.12097790E-19,+8.63415009E-03,+5.50264098E-19,+8.63415009E-03,+6.37311249E-17
+1.61100000E+00,+0.00000000E+00,+1.54619619E+00,+2.87796676E-19,+1.54619619E+00,+1.86132057E-19,+8.41330547E-03,+5.32750919E-19,+8.41330547E-03,+6.33224267E-17
+1.61200000E+00,+0.00000000E+00,+1.54350469E+00,+2.47313704E-19,+1.54350469E+00,+1.60228671E-19,+8.19312867E-03,+5.15206973E-19,+8.19312867E-03,+6.28828124E-17
+1.61300000E+00,+0.00000000E+00,+1.54082581E+00,+2.07067363E-19,+1.54082581E+00,+1.34387263E-19,+7.97361739E-03,+4.97632280E-19,+7.97361739E-03,+6.24098519E-17
+1.61400000E+00,+0.00000000E+00,+1.53815947E+00,+1.67055604E-19,+1.53815947E+00,+1.08607466E-19,+7.75476933E-03,+4.80026860E-19,+7.75476933E-03,+6.19008560E-17
+1.61500000E+00,+0.00000000E+00,+1.53550559E+00,+1.27276400E-19,+1.53550559E+00,+8.28889198E-20,+7.53658223E-03,+4.62390733E-19,+7.53658223E-03,+6.13528412E-17
+1.61600000E+00,+0.00000000E+00,+1.53286407E+00,+8.77277480E-20,+1.53286407E+00,+5.72312637E-20,+7.31905381E-03,+4.44723918E-19,+7.31905381E-03,+6.07624879E-17
+1.61700000E+00,+0.00000000E+00,+1.53023484E+00,+4.84076673E-20,+1.53023484E+00,+3.16341427E-20,+7.10218183E-03,+4.27026437E-19,+7.10218183E-03,+6.01260919E-17
+1.61800000E+00,+0.00000000E+00,+1.52761780E+00,+9.31419855E-21,+1.52761780E+00,+6.09720476E-21,+6.88596403E-03,+4.09298309E-19,+6.88596403E-03,+5.94395072E-17
+1.61900000E+00,+0.00000000E+00,+1.52501288E+00,-2.95545956E-20,+1.52501288E+00,-1.93798990E-20,+6.67039819E-03,+3.91539553E-19,+6.67039819E-03,+5.86980779E-17
+1.62000000E+00,+0.00000000E+00,+1.52242000E+00,-6.82006310E-20,+1.52242000E+00,-4.47975138E-20,+6.45548209E-03,+3.73750190E-19,+6.45548209E-03,+5.78965576E-17
+1.62100000E+00,+0.00000000E+00,+1.51983907E+00,-1.06625802E-19,+1.51983907E+00,-7.01559819E-20,+6.24121349E-03,+3.55930241E-19,+6.24121349E-03,+5.70290122E-17
+1.62200000E+00,+0.00000000E+00,+1.51727001E+00,-1.44831983E-19,+1.51727001E+00,-9.54556422E-20,+6.02759021E-03,+3.38079723E-19,+6.02759021E-03,+5.60887040E-17
+1.62300000E+00,+0.00000000E+00,+1.51471275E+00,-1.82821027E-19,+1.51471275E+00,-1.20696830E-19,+5.81461005E-03,+3.20198659E-19,+5.81461005E-03,+5.50679506E-17
+1.62400000E+00,+0.00000000E+00,+1.51216719E+00,-2.20594766E-19,+1.51216719E+00,-1.45879878E-19,+5.60227081E-03,+3.02287066E-19,+5.60227081E-03,+5.39579532E-17
+1.62500000E+00,+0.00000000E+00,+1.50963328E+00,-2.58155014E-19,+1.50963328E+00,-1.71005116E-19,+5.39057034E-03,+2.84344966E-19,+5.39057034E-03,+5.27485866E-17
+1.62600000E+00,+0.00000000E+00,+1.50711092E+00,-2.95503563E-19,+1.50711092E+00,-1.96072870E-19,+5.17950646E-03,+2.66372378E-19,+5.17950646E-03,+5.14281390E-17
+1.62700000E+00,+0.00000000E+00,+1.50460004E+00,-3.32642187E-19,+1.50460004E+00,-2.21083463E-19,+4.96907702E-03,+2.48369323E-19,+4.96907702E-03,+4.99829891E-17
+1.62800000E+00,+0.00000000E+00,+1.50210057E+00,-3.69572640E-19,+1.50210057E+00,-2.46037215E-19,+4.75927988E-03,+2.30335818E-19,+4.75927988E-03,+4.83971996E-17
+1.62900000E+00,+0.00000000E+00,+1.49961242E+00,-4.06296656E-19,+1.49961242E+00,-2.70934443E-19,+4.55011289E-03,+2.12271886E-19,+4.55011289E-03,+4.66520042E-17
+1.63000000E+00,+0.00000000E+00,+1.49713553E+00,-4.42815953E-19,+1.49713553E+00,-2.95775461E-19,+4.34157394E-03,+1.94177544E-19,+4.34157394E-03,+4.47251497E-17
+1.63100000E+00,+0.00000000E+00,+1.49466982E+00,-4.79132228E-19,+1.49466982E+00,-3.20560582E-19,+4.13366090E-03,+1.76052814E-19,+4.13366090E-03,+4.25900475E-17
+1.63200000E+00,+0.00000000E+00,+1.49221522E+00,-5.15247161E-19,+1.49221522E+00,-3.45290112E-19,+3.92637167E-03,+1.57897714E-19,+3.92637167E-03,+4.02146632E-17
+1.63300000E+00,+0.00000000E+00,+1.48977165E+00,-5.51162412E-19,+1.48977165E+00,-3.69964358E-19,+3.71970416E-03,+1.39712265E-19,+3.71970416E-03,+3.75600477E-17
+1.63400000E+00,+0.00000000E+00,+1.48733904E+00,-5.86879626E-19,+1.48733904E+00,-3.94583622E-19,+3.51365626E-03,+1.21496487E-19,+3.51365626E-03,+3.45783644E-17
+1.63500000E+00,+0.00000000E+00,+1.48491732E+00,-6.22400429E-19,+1.48491732E+00,-4.19148205E-19,+3.30822591E-03,+1.03250398E-19,+3.30822591E-03,+3.12102016E-17
+1.63600000E+00,+0.00000000E+00,+1.48250642E+00,-6.57726430E-19,+1.48250642E+00,-4.43658402E-19,+3.10341104E-03,+8.49740184E-20,+3.10341104E-03,+2.73808456E-17
+1.63700000E+00,+0.00000000E+00,+1.48010627E+00,-6.92859219E-19,+1.48010627E+00,-4.68114510E-19,+2.89920958E-03,+6.66673682E-20,+2.89920958E-03,+2.29950152E-17
+1.63800000E+00,+0.00000000E+00,+1.47771679E+00,-7.27800373E-19,+1.47771679E+00,-4.92516818E-19,+2.69561947E-03,+4.83304669E-20,+2.69561947E-03,+1.79292617E-17
+1.63900000E+00,+0.00000000E+00,+1.47533793E+00,-7.62551448E-19,+1.47533793E+00,-5.16865617E-19,+2.49263869E-03,+2.99633342E-20,+2.49263869E-03,+1.20207290E-17
+1.64000000E+00,+0.00000000E+00,+1.47296960E+00,-7.97113986E-19,+1.47296960E+00,-5.41161192E-19,+2.29026520E-03,+1.15659895E-20,+2.29026520E-03,+5.05006558E-18
+1.64100000E+00,+0.00000000E+00,+1.47061175E+00,-8.31489513E-19,+1.47061175E+00,-5.65403828E-19,+2.08849697E-03,-6.86154754E-21,+2.08849697E-03,-3.28539981E-18
+1.64200000E+00,+0.00000000E+00,+1.46826430E+00,-8.65679538E-19,+1.46826430E+00,-5.89593805E-19,+1.88733198E-03,-2.53192573E-20,+1.88733198E-03,-1.34153702E-17
+1.64300000E+00,+0.00000000E+00,+1.46592720E+00,-8.99685554E-19,+1.46592720E+00,-6.13731403E-19,+1.68676823E-03,-4.38071201E-20,+1.68676823E-03,-2.59710370E-17
+1.64400000E+00,+0.00000000E+00,+1.46360036E+00,-9.33509039E-19,+1.46360036E+00,-6.37816896E-19,+1.48680372E-03,-6.23251166E-20,+1.48680372E-03,-4.19188597E-17
+1.64500000E+00,+0.00000000E+00,+1.46128373E+00,-9.67151455E-19,+1.46128373E+00,-6.61850559E-19,+1.28743647E-03,-8.08732272E-20,+1.28743647E-03,-6.28172568E-17
+1.64600000E+00,+0.00000000E+00,+1.45897724E+00,-1.00061425E-18,+1.45897724E+00,-6.85832663E-19,+1.08866448E-03,-9.94514323E-20,+1.08866448E-03,-9.13517743E-17
+1.64700000E+00,+0.00000000E+00,+1.45668083E+00,-1.03389885E-18,+1.45668083E+00,-7.09763477E-19,+8.90485800E-04,-1.18059712E-19,+8.90485800E-04,-1.32578995E-16
+1.64800000E+00,+0.00000000E+00,+1.45439444E+00,-1.06700669E-18,+1.45439444E+00,-7.33643266E-19,+6.92898452E-04,-1.36698048E-19,+6.92898452E-04,-1.97284389E-16
+1.64900000E+00,+0.00000000E+00,+1.45211799E+00,-1.09993915E-18,+1.45211799E+00,-7.57472295E-19,+4.95900486E-04,-1.55366420E-19,+4.95900486E-04,-3.13301608E-16
+1.65000000E+00,+0.00000000E+00,+1.44985143E+00,-1.13269763E-18,+1.44985143E+00,-7.81250825E-19,+2.99489956E-04,-1.74064808E-19,+2.99489956E-04,-5.81204159E-16
+1.65100000E+00,+0.00000000E+00,+1.44759469E+00,-1.16528350E-18,+1.44759469E+00,-8.04979115E-19,+1.03664923E-04,-1.92793193E-19,+1.03664923E-04,-1.85977270E-15
+1.65200000E+00,+0.00000000E+00,+1.44534772E+00,-1.19769812E-18,+1.44534772E+00,-8.28657422E-19,-9.15765418E-05,-2.11551556E-19,+9.15765418E-05,-3.14159265E+00
+1.65300000E+00,+0.00000000E+00,+1.44311045E+00,-1.22994283E-18,+1.44311045E+00,-8.52286000E-19,-2.86236359E-04,-2.30339878E-19,+2.86236359E-04,-3.14159265E+00
+1.65400000E+00,+0.00000000E+00,+1.44088282E+00,-1.26201898E-18,+1.44088282E+00,-8.75865102E-19,-4.80316442E-04,-2.49158138E-19,+4.80316442E-04,-3.14159265E+00
+1.65500000E+00,+0.00000000E+00,+1.43866477E+00,-1.29392787E-18,+1.43866477E+00,-8.99394979E-19,-6.73818695E-04,-2.68006317E-19,+6.73818695E-04,-3.14159265E+00
+1.65600000E+00,+0.00000000E+00,+1.43645624E+00,-1.32567081E-18,+1.43645624E+00,-9.22875876E-19,-8.66745014E-04,-2.86884397E-19,+8.66745014E-04,-3.14159265E+00
+1.65700000E+00,+0.00000000E+00,+1.43425718E+00,-1.35724910E-18,+1.43425718E+00,-9.46308041E-19,-1.05909729E-03,-3.05792357E-19,+1.05909729E-03,-3.14159265E+00
+1.65800000E+00,+0.00000000E+00,+1.43206751E+00,-1.38866401E-18,+1.43206751E+00,-9.69691717E-19,-1.25087739E-03,-3.24730179E-19,+1.25087739E-03,-3.14159265E+00
+1.65900000E+00,+0.00000000E+00,+1.42988719E+00,-1.41991680E-18,+1.42988719E+00,-9.93027145E-19,-1.44208721E-03,-3.43697842E-19,+1.44208721E-03,-3.14159265E+00
+1.66000000E+00,+0.00000000E+00,+1.42771616E+00,-1.45100873E-18,+1.42771616E+00,-1.01631456E-18,-1.63272859E-03,-3.62695328E-19,+1.63272859E-03,-3.14159265E+00
+1.66100000E+00,+0.00000000E+00,+1.42555436E+00,-1.48194104E-18,+1.42555436E+00,-1.03955421E-18,-1.82280340E-03,-3.81722617E-19,+1.82280340E-03,-3.14159265E+00
+1.66200000E+00,+0.00000000E+00,+1.42340173E+00,-1.51271495E-18,+1.42340173E+00,-1.06274632E-18,-2.01231348E-03,-4.00779690E-19,+2.01231348E-03,-3.14159265E+00
+1.66300000E+00,+0.00000000E+00,+1.42125821E+00,-1.54333169E-18,+1.42125821E+00,-1.08589113E-18,-2.20126068E-03,-4.19866528E-19,+2.20126068E-03,-3.14159265E+00
+1.66400000E+00,+0.00000000E+00,+1.41912376E+00,-1.57379245E-18,+1.41912376E+00,-1.10898886E-18,-2.38964682E-03,-4.38983111E-19,+2.38964682E-03,-3.14159265E+00
+1.66500000E+00,+0.00000000E+00,+1.41699831E+00,-1.60409843E-18,+1.41699831E+00,-1.13203976E-18,-2.57747374E-03,-4.58129420E-19,+2.57747374E-03,-3.14159265E+00
+1.66600000E+00,+0.00000000E+00,+1.41488182E+00,-1.63425080E-18,+1.41488182E+00,-1.15504403E-18,-2.76474324E-03,-4.77305436E-19,+2.76474324E-03,-3.14159265E+00
+1.66700000E+00,+0.00000000E+00,+1.41277422E+00,-1.66425073E-18,+1.41277422E+00,-1.17800191E-18,-2.95145714E-03,-4.96511139E-19,+2.95145714E-03,-3.14159265E+00
+1.66800000E+00,+0.00000000E+00,+1.41067546E+00,-1.69409938E-18,+1.41067546E+00,-1.20091363E-18,-3.13761723E-03,-5.15746511E-19,+3.13761723E-03,-3.14159265E+00
+1.66900000E+00,+0.00000000E+00,+1.40858549E+00,-1.72379789E-18,+1.40858549E+00,-1.22377939E-18,-3.32322532E-03,-5.35011531E-19,+3.32322532E-03,-3.14159265E+00
+1.67000000E+00,+0.00000000E+00,+1.40650425E+00,-1.75334739E-18,+1.40650425E+00,-1.24659943E-18,-3.50828318E-03,-5.54306181E-19,+3.50828318E-03,-3.14159265E+00
+1.67100000E+00,+0.00000000E+00,+1.40443169E+00,-1.78274901E-18,+1.40443169E+00,-1.26937395E-18,-3.69279260E-03,-5.73630442E-19,+3.69279260E-03,-3.14159265E+00
+1.67200000E+00,+0.00000000E+00,+1.40236777E+00,-1.81200386E-18,+1.40236777E+00,-1.29210319E-18,-3.87675535E-03,-5.92984293E-19,+3.87675535E-03,-3.14159265E+00
+1.67300000E+00,+0.00000000E+00,+1.40031243E+00,-1.84111304E-18,+1.40031243E+00,-1.31478733E-18,-4.06017319E-03,-6.12367717E-19,+4.06017319E-03,-3.14159265E+00
+1.67400000E+00,+0.00000000E+00,+1.39826561E+00,-1.87007763E-18,+1.39826561E+00,-1.33742661E-18,-4.24304788E-03,-6.31780694E-19,+4.24304788E-03,-3.14159265E+00
+1.67500000E+00,+0.00000000E+00,+1.39622726E+00,-1.89889872E-18,+1.39622726E+00,-1.36002123E-18,-4.42538116E-03,-6.51223205E-19,+4.42538116E-03,-3.14159265E+00
+1.67600000E+00,+0.00000000E+00,+1.39419734E+00,-1.92757737E-18,+1.39419734E+00,-1.38257140E-18,-4.60717478E-03,-6.70695230E-19,+4.60717478E-03,-3.14159265E+00
+1.67700000E+00,+0.00000000E+00,+1.39217580E+00,-1.95611464E-18,+1.39217580E+00,-1.40507732E-18,-4.78843047E-03,-6.90196750E-19,+4.78843047E-03,-3.14159265E+00
+1.67800000E+00,+0.00000000E+00,+1.39016258E+00,-1.98451157E-18,+1.39016258E+00,-1.42753920E-18,-4.96914996E-03,-7.09727747E-19,+4.96914996E-03,-3.14159265E+00
+1.67900000E+00,+0.00000000E+00,+1.38815764E+00,-2.01276921E-18,+1.38815764E+00,-1.44995724E-18,-5.14933496E-03,-7.29288200E-19,+5.14933496E-03,-3.14159265E+00
+1.68000000E+00,+0.00000000E+00,+1.38616092E+00,-2.04088859E-18,+1.38616092E+00,-1.47233164E-18,-5.32898720E-03,-7.48878092E-19,+5.32898720E-03,-3.14159265E+00
+1.68100000E+00,+0.00000000E+00,+1.38417238E+00,-2.06887071E-18,+1.38417238E+00,-1.49466261E-18,-5.50810838E-03,-7.68497402E-19,+5.50810838E-03,-3.14159265E+00
+1.68200000E+00,+0.00000000E+00,+1.38219198E+00,-2.09671658E-18,+1.38219198E+00,-1.51695033E-18,-5.68670019E-03,-7.88146112E-19,+5.68670019E-03,-3.14159265E+00
+1.68300000E+00,+0.00000000E+00,+1.38021965E+00,-2.12442721E-18,+1.38021965E+00,-1.53919502E-18,-5.86476432E-03,-8.07824203E-19,+5.86476432E-03,-3.14159265E+00
+1.68400000E+00,+0.00000000E+00,+1.37825536E+00,-2.15200358E-18,+1.37825536E+00,-1.56139685E-18,-6.04230247E-03,-8.27531655E-19,+6.04230247E-03,-3.14159265E+00
+1.68500000E+00,+0.00000000E+00,+1.37629905E+00,-2.17944667E-18,+1.37629905E+00,-1.58355603E-18,-6.21931630E-03,-8.47268450E-19,+6.21931630E-03,-3.14159265E+00
+1.68600000E+00,+0.00000000E+00,+1.37435069E+00,-2.20675745E-18,+1.37435069E+00,-1.60567275E-18,-6.39580750E-03,-8.67034567E-19,+6.39580750E-03,-3.14159265E+00
+1.68700000E+00,+0.00000000E+00,+1.37241022E+00,-2.23393687E-18,+1.37241022E+00,-1.62774719E-18,-6.57177771E-03,-8.86829989E-19,+6.57177771E-03,-3.14159265E+00
+1.68800000E+00,+0.00000000E+00,+1.37047759E+00,-2.26098590E-18,+1.37047759E+00,-1.64977954E-18,-6.74722861E-03,-9.06654696E-19,+6.74722861E-03,-3.14159265E+00
+1.68900000E+00,+0.00000000E+00,+1.36855278E+00,-2.28790547E-18,+1.36855278E+00,-1.67177000E-18,-6.92216183E-03,-9.26508669E-19,+6.92216183E-03,-3.14159265E+00
+1.69000000E+00,+0.00000000E+00,+1.36663571E+00,-2.31469651E-18,+1.36663571E+00,-1.69371874E-18,-7.09657902E-03,-9.46391889E-19,+7.09657902E-03,-3.14159265E+00
+1.69100000E+00,+0.00000000E+00,+1.36472636E+00,-2.34135995E-18,+1.36472636E+00,-1.71562594E-18,-7.27048182E-03,-9.66304337E-19,+7.27048182E-03,-3.14159265E+00
+1.69200000E+00,+0.00000000E+00,+1.36282468E+00,-2.36789671E-18,+1.36282468E+00,-1.73749180E-18,-7.44387186E-03,-9.86245995E-19,+7.44387186E-03,-3.14159265E+00
+1.69300000E+00,+0.00000000E+00,+1.36093062E+00,-2.39430768E-18,+1.36093062E+00,-1.75931649E-18,-7.61675076E-03,-1.00621684E-18,+7.61675076E-03,-3.14159265E+00
+1.69400000E+00,+0.00000000E+00,+1.35904414E+00,-2.42059378E-18,+1.35904414E+00,-1.78110019E-18,-7.78912014E-03,-1.02621686E-18,+7.78912014E-03,-3.14159265E+00
+1.69500000E+00,+0.00000000E+00,+1.35716520E+00,-2.44675588E-18,+1.35716520E+00,-1.80284307E-18,-7.96098160E-03,-1.04624603E-18,+7.96098160E-03,-3.14159265E+00
+1.69600000E+00,+0.00000000E+00,+1.35529375E+00,-2.47279487E-18,+1.35529375E+00,-1.82454532E-18,-8.13233675E-03,-1.06630433E-18,+8.13233675E-03,-3.14159265E+00
+1.69700000E+00,+0.00000000E+00,+1.35342975E+00,-2.49871163E-18,+1.35342975E+00,-1.84620711E-18,-8.30318719E-03,-1.08639175E-18,+8.30318719E-03,-3.14159265E+00
+1.69800000E+00,+0.00000000E+00,+1.35157316E+00,-2.52450701E-18,+1.35157316E+00,-1.86782861E-18,-8.47353450E-03,-1.10650826E-18,+8.47353450E-03,-3.14159265E+00
+1.69900000E+00,+0.00000000E+00,+1.34972393E+00,-2.55018188E-18,+1.34972393E+00,-1.88940999E-18,-8.64338028E-03,-1.12665385E-18,+8.64338028E-03,-3.14159265E+00
+1.70000000E+00,+0.00000000E+00,+1.34788203E+00,-2.57573709E-18,+1.34788203E+00,-1.91095142E-18,-8.81272609E-03,-1.14682849E-18,+8.81272609E-03,-3.14159265E+00
+1.70100000E+00,+0.00000000E+00,+1.34604741E+00,-2.60117347E-18,+1.34604741E+00,-1.93245308E-18,-8.98157351E-03,-1.16703217E-18,+8.98157351E-03,-3.14159265E+00
+1.70200000E+00,+0.00000000E+00,+1.34422003E+00,-2.62649185E-18,+1.34422003E+00,-1.95391513E-18,-9.14992410E-03,-1.18726488E-18,+9.14992410E-03,-3.14159265E+00
+1.70300000E+00,+0.00000000E+00,+1.34239985E+00,-2.65169308E-18,+1.34239985E+00,-1.97533773E-18,-9.31777942E-03,-1.20752658E-18,+9.31777942E-03,-3.14159265E+00
+1.70400000E+00,+0.00000000E+00,+1.34058683E+00,-2.67677795E-18,+1.34058683E+00,-1.99672106E-18,-9.48514103E-03,-1.22781726E-18,+9.48514103E-03,-3.14159265E+00
+1.70500000E+00,+0.00000000E+00,+1.33878093E+00,-2.70174729E-18,+1.33878093E+00,-2.01806527E-18,-9.65201046E-03,-1.24813690E-18,+9.65201046E-03,-3.14159265E+00
