s1,s2,Re(r_ex.11),Im(r_ex.11),Abs(r_ex.11),Arg(r_ex.11),Re(r_ex.21),Im(r_ex.21),Abs(r_ex.21),Arg(r_ex.21),Re(r_ex.12),Im(r_ex.12),Abs(r_ex.12),Arg(r_ex.12),Re(r_ex.22),Im(r_ex.22),Abs(r_ex.22),Arg(r_ex.22)
+1.51000000E+00,+0.00000000E+00,+1.91301799E+00,-0.00000000E+00,+1.91301799E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.45976557E-02,-0.00000000E+00,+3.45976557E-02,-0.00000000E+00
+1.52000000E+00,+0.00000000E+00,+1.86772174E+00,-0.00000000E+00,+1.86772174E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.16230075E-02,-0.00000000E+00,+3.16230075E-02,-0.00000000E+00
+1.53000000E+00,+0.00000000E+00,+1.82502499E+00,-0.00000000E+00,+1.82502499E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.87414379E-02,-0.00000000E+00,+2.87414379E-02,-0.00000000E+00
+1.54000000E+00,+0.00000000E+00,+1.78470991E+00,-0.00000000E+00,+1.78470991E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.59494292E-02,-0.00000000E+00,+2.59494292E-02,-0.00000000E+00
+1.55000000E+00,+0.00000000E+00,+1.74658259E+00,-0.00000000E+00,+1.74658259E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.32436449E-02,-0.00000000E+00,+2.32436449E-02,-0.00000000E+00
+1.56000000E+00,+0.00000000E+00,+1.71046980E+00,-0.00000000E+00,+1.71046980E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.06209174E-02,-0.00000000E+00,+2.06209174E-02,-0.00000000E+00
+1.57000000E+00,+0.00000000E+00,+1.67621632E+00,-0.00000000E+00,+1.67621632E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.80782365E-02,-0.00000000E+00,+1.80782365E-02,-0.00000000E+00
+1.58000000E+00,+0.00000000E+00,+1.64368263E+00,-0.00000000E+00,+1.64368263E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.56127391E-02,-0.00000000E+00,+1.56127391E-02,-0.00000000E+00
+1.59000000E+00,+0.00000000E+00,+1.61274296E+00,-0.00000000E+00,+1.61274296E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.32216999E-02,-0.00000000E+00,+1.32216999E-02,-0.00000000E+00
+1.60000000E+00,+0.00000000E+00,+1.58328366E+00,-0.00000000E+00,+1.58328366E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.09025229E-02,-0.00000000E+00,+1.09025229E-02,-0.00000000E+00
+1.61000000E+00,+0.00000000E+00,+1.55520173E+00,-0.00000000E+00,+1.55520173E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.65273274E-03,-0.00000000E+00,+8.65273274E-03,-0.00000000E+00
+1.62000000E+00,+0.00000000E+00,+1.52840361E+00,-0.00000000E+00,+1.52840361E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.46996786E-03,-0.00000000E+00,+6.46996786E-03,-0.00000000E+00
+1.63000000E+00,+0.00000000E+00,+1.50280411E+00,-0.00000000E+00,+1.50280411E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.35197339E-03,-0.00000000E+00,+4.35197339E-03,-0.00000000E+00
+1.64000000E+00,+0.00000000E+00,+1.47832550E+00,-0.00000000E+00,+1.47832550E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.29659487E-03,-0.00000000E+00,+2.29659487E-03,-0.00000000E+00
+1.65000000E+00,+0.00000000E+00,+1.45489671E+00,-0.00000000E+00,+1.45489671E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.01772416E-04,-0.00000000E+00,+3.01772416E-04,-0.00000000E+00
+1.66000000E+00,+0.00000000E+00,+1.43245259E+00,-0.00000000E+00,+1.43245259E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.63446475E-03,-0.00000000E+00,+1.63446475E-03,+0.00000000E+00
+1.67000000E+00,+0.00000000E+00,+1.41093335E+00,-0.00000000E+00,+1.41093335E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.51400335E-03,-0.00000000E+00,+3.51400335E-03,+0.00000000E+00
+1.68000000E+00,+0.00000000E+00,+1.39028399E+00,-0.00000000E+00,+1.39028399E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-5.33865074E-03,-0.00000000E+00,+5.33865074E-03,+0.00000000E+00
+1.69000000E+00,+0.00000000E+00,+1.37045383E+00,-0.00000000E+00,+1.37045383E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-7.11013924E-03,-0.00000000E+00,+7.11013924E-03,+0.00000000E+00
+1.70000000E+00,+0.00000000E+00,+1.35139609E+00,-0.00000000E+00,+1.35139609E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-8.83013027E-03,-0.00000000E+00,+8.83013027E-03,+0.00000000E+00
+1.71000000E+00,+0.00000000E+00,+1.33306753E+00,-0.00000000E+00,+1.33306753E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.05002181E-02,-0.00000000E+00,+1.05002181E-02,+0.00000000E+00
+1.72000000E+00,+0.00000000E+00,+1.31542809E+00,-0.00000000E+00,+1.31542809E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.21219334E-02,-0.00000000E+00,+1.21219334E-02,+0.00000000E+00
+1.73000000E+00,+0.00000000E+00,+1.29844065E+00,-0.00000000E+00,+1.29844065E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.36967465E-02,-0.00000000E+00,+1.36967465E-02,+0.00000000E+00
+1.74000000E+00,+0.00000000E+00,+1.28207071E+00,-0.00000000E+00,+1.28207071E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.52260705E-02,-0.00000000E+00,+1.52260705E-02,+0.00000000E+00
+1.75000000E+00,+0.00000000E+00,+1.26628620E+00,-0.00000000E+00,+1.26628620E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.67112644E-02,-0.00000000E+00,+1.67112644E-02,+0.00000000E+00
+1.76000000E+00,+0.00000000E+00,+1.25105723E+00,-0.00000000E+00,+1.25105723E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.81536354E-02,-0.00000000E+00,+1.81536354E-02,+0.00000000E+00
+1.77000000E+00,+0.00000000E+00,+1.23635597E+00,-0.00000000E+00,+1.23635597E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.95544417E-02,-0.00000000E+00,+1.95544417E-02,+0.00000000E+00
+1.78000000E+00,+0.00000000E+00,+1.22215639E+00,-0.00000000E+00,+1.22215639E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.09148949E-02,-0.00000000E+00,+2.09148949E-02,+0.00000000E+00
+1.79000000E+00,+0.00000000E+00,+1.20843419E+00,-0.00000000E+00,+1.20843419E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.22361621E-02,-0.00000000E+00,+2.22361621E-02,+0.00000000E+00
+1.80000000E+00,+0.00000000E+00,+1.19516660E+00,-0.00000000E+00,+1.19516660E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.35193680E-02,-0.00000000E+00,+2.35193680E-02,+0.00000000E+00
+1.81000000E+00,+0.00000000E+00,+1.18233232E+00,-0.00000000E+00,+1.18233232E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.47655973E-02,-0.00000000E+00,+2.47655973E-02,+0.00000000E+00
+1.82000000E+00,+0.00000000E+00,+1.16991134E+00,-0.00000000E+00,+1.16991134E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.59758959E-02,-0.00000000E+00,+2.59758959E-02,+0.00000000E+00
+1.83000000E+00,+0.00000000E+00,+1.15788488E+00,-0.00000000E+00,+1.15788488E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.71512731E-02,-0.00000000E+00,+2.71512731E-02,+0.00000000E+00
+1.84000000E+00,+0.00000000E+00,+1.14623530E+00,-0.00000000E+00,+1.14623530E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.82927032E-02,-0.00000000E+00,+2.82927032E-02,+0.00000000E+00
+1.85000000E+00,+0.00000000E+00,+1.13494598E+00,-0.00000000E+00,+1.13494598E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.94011270E-02,-0.00000000E+00,+2.94011270E-02,+0.00000000E+00
+1.86000000E+00,+0.00000000E+00,+1.12400130E+00,-0.00000000E+00,+1.12400130E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.04774533E-02,-0.00000000E+00,+3.04774533E-02,+0.00000000E+00
+1.87000000E+00,+0.00000000E+00,+1.11338649E+00,-0.00000000E+00,+1.11338649E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.15225603E-02,-0.00000000E+00,+3.15225603E-02,+0.00000000E+00
+1.88000000E+00,+0.00000000E+00,+1.10308767E+00,-0.00000000E+00,+1.10308767E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.25372970E-02,-0.00000000E+00,+3.25372970E-02,+0.00000000E+00
+1.89000000E+00,+0.00000000E+00,+1.09309168E+00,-0.00000000E+00,+1.09309168E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.35224841E-02,-0.00000000E+00,+3.35224841E-02,+0.00000000E+00
+1.90000000E+00,+0.00000000E+00,+1.08338612E+00,-0.00000000E+00,+1.08338612E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.44789158E-02,-0.00000000E+00,+3.44789158E-02,+0.00000000E+00
+1.91000000E+00,+0.00000000E+00,+1.07395924E+00,-0.00000000E+00,+1.07395924E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.54073603E-02,-0.00000000E+00,+3.54073603E-02,+0.00000000E+00
+1.92000000E+00,+0.00000000E+00,+1.06479992E+00,-0.00000000E+00,+1.06479992E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.63085612E-02,-0.00000000E+00,+3.63085612E-02,+0.00000000E+00
+1.93000000E+00,+0.00000000E+00,+1.05589763E+00,-0.00000000E+00,+1.05589763E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.71832386E-02,-0.00000000E+00,+3.71832386E-02,+0.00000000E+00
+1.94000000E+00,+0.00000000E+00,+1.04724238E+00,-0.00000000E+00,+1.04724238E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.80320896E-02,-0.00000000E+00,+3.80320896E-02,+0.00000000E+00
+1.95000000E+00,+0.00000000E+00,+1.03882470E+00,-0.00000000E+00,+1.03882470E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.88557898E-02,-0.00000000E+00,+3.88557898E-02,+0.00000000E+00
+1.96000000E+00,+0.00000000E+00,+1.03063559E+00,-0.00000000E+00,+1.03063559E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.96549937E-02,-0.00000000E+00,+3.96549937E-02,+0.00000000E+00
+1.97000000E+00,+0.00000000E+00,+1.02266649E+00,-0.00000000E+00,+1.02266649E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-4.04303357E-02,-0.00000000E+00,+4.04303357E-02,+0.00000000E+00
+1.98000000E+00,+0.00000000E+00,+1.01490929E+00,-0.00000000E+00,+1.01490929E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-4.11824309E-02,-0.00000000E+00,+4.11824309E-02,+0.00000000E+00
+1.99000000E+00,+0.00000000E+00,+1.00735625E+00,-0.00000000E+00,+1.00735625E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-4.19118759E-02,-0.00000000E+00,+4.19118759E-02,+0.00000000E+00
