s1,s2,Re(z_ibc6.tm),Im(z_ibc6.tm),Abs(z_ibc6.tm),Arg(z_ibc6.tm),Re(z_ibc6.te),Im(z_ibc6.te),Abs(z_ibc6.te),Arg(z_ibc6.te)
+0.00000000E+00,+1.24710097E+00,+6.70658018E-15,+5.36161149E-01,+5.36161149E-01,+1.57079633E+00,+7.57610861E-15,+7.33027156E-01,+7.33027156E-01,+1.57079633E+00
+0.00000000E+00,+1.26288706E+00,+6.52109114E-15,+5.28537163E-01,+5.28537163E-01,+1.57079633E+00,+7.38690076E-15,+7.29175465E-01,+7.29175465E-01,+1.57079633E+00
+0.00000000E+00,+1.27867314E+00,+6.33743694E-15,+5.20898718E-01,+5.20898718E-01,+1.57079633E+00,+7.19921590E-15,+7.25321560E-01,+7.25321560E-01,+1.57079633E+00
+0.00000000E+00,+1.29445923E+00,+6.15567090E-15,+5.13247546E-01,+5.13247546E-01,+1.57079633E+00,+7.01309968E-15,+7.21466331E-01,+7.21466331E-01,+1.57079633E+00
+0.00000000E+00,+1.31024532E+00,+5.97584364E-15,+5.05585346E-01,+5.05585346E-01,+1.57079633E+00,+6.82859522E-15,+7.17610651E-01,+7.17610651E-01,+1.57079633E+00
+0.00000000E+00,+1.32603141E+00,+5.79800311E-15,+4.97913788E-01,+4.97913788E-01,+1.57079633E+00,+6.64574323E-15,+7.13755367E-01,+7.13755367E-01,+1.57079633E+00
+0.00000000E+00,+1.34181750E+00,+5.62219461E-15,+4.90234506E-01,+4.90234506E-01,+1.57079633E+00,+6.46458201E-15,+7.09901310E-01,+7.09901310E-01,+1.57079633E+00
+0.00000000E+00,+1.35760359E+00,+5.44846083E-15,+4.82549106E-01,+4.82549106E-01,+1.57079633E+00,+6.28514749E-15,+7.06049287E-01,+7.06049287E-01,+1.57079633E+00
+0.00000000E+00,+1.37338967E+00,+5.27684192E-15,+4.74859158E-01,+4.74859158E-01,+1.57079633E+00,+6.10747330E-15,+7.02200087E-01,+7.02200087E-01,+1.57079633E+00
+0.00000000E+00,+1.38917576E+00,+5.10737549E-15,+4.67166201E-01,+4.67166201E-01,+1.57079633E+00,+5.93159081E-15,+6.98354478E-01,+6.98354478E-01,+1.57079633E+00
+0.00000000E+00,+1.40496185E+00,+4.94009666E-15,+4.59471742E-01,+4.59471742E-01,+1.57079633E+00,+5.75752916E-15,+6.94513207E-01,+6.94513207E-01,+1.57079633E+00
+0.00000000E+00,+1.42074794E+00,+4.77503814E-15,+4.51777254E-01,+4.51777254E-01,+1.57079633E+00,+5.58531535E-15,+6.90677001E-01,+6.90677001E-01,+1.57079633E+00
+0.00000000E+00,+1.43653403E+00,+4.61223023E-15,+4.44084177E-01,+4.44084177E-01,+1.57079633E+00,+5.41497427E-15,+6.86846567E-01,+6.86846567E-01,+1.57079633E+00
+0.00000000E+00,+1.45232011E+00,+4.45170091E-15,+4.36393921E-01,+4.36393921E-01,+1.57079633E+00,+5.24652872E-15,+6.83022592E-01,+6.83022592E-01,+1.57079633E+00
+0.00000000E+00,+1.46810620E+00,+4.29347584E-15,+4.28707860E-01,+4.28707860E-01,+1.57079633E+00,+5.07999954E-15,+6.79205742E-01,+6.79205742E-01,+1.57079633E+00
+0.00000000E+00,+1.48389229E+00,+4.13757847E-15,+4.21027337E-01,+4.21027337E-01,+1.57079633E+00,+4.91540559E-15,+6.75396665E-01,+6.75396665E-01,+1.57079633E+00
+0.00000000E+00,+1.49967838E+00,+3.98403003E-15,+4.13353663E-01,+4.13353663E-01,+1.57079633E+00,+4.75276385E-15,+6.71595990E-01,+6.71595990E-01,+1.57079633E+00
+0.00000000E+00,+1.51546447E+00,+3.83284963E-15,+4.05688115E-01,+4.05688115E-01,+1.57079633E+00,+4.59208945E-15,+6.67804324E-01,+6.67804324E-01,+1.57079633E+00
+0.00000000E+00,+1.53125056E+00,+3.68405430E-15,+3.98031940E-01,+3.98031940E-01,+1.57079633E+00,+4.43339573E-15,+6.64022256E-01,+6.64022256E-01,+1.57079633E+00
+0.00000000E+00,+1.54703664E+00,+3.53765902E-15,+3.90386350E-01,+3.90386350E-01,+1.57079633E+00,+4.27669430E-15,+6.60250358E-01,+6.60250358E-01,+1.57079633E+00
+0.00000000E+00,+1.56282273E+00,+3.39367682E-15,+3.82752529E-01,+3.82752529E-01,+1.57079633E+00,+4.12199511E-15,+6.56489181E-01,+6.56489181E-01,+1.57079633E+00
+0.00000000E+00,+1.57860882E+00,+3.25211877E-15,+3.75131626E-01,+3.75131626E-01,+1.57079633E+00,+3.96930646E-15,+6.52739258E-01,+6.52739258E-01,+1.57079633E+00
+0.00000000E+00,+1.59439491E+00,+3.11299411E-15,+3.67524760E-01,+3.67524760E-01,+1.57079633E+00,+3.81863510E-15,+6.49001105E-01,+6.49001105E-01,+1.57079633E+00
+0.00000000E+00,+1.61018100E+00,+2.97631025E-15,+3.59933018E-01,+3.59933018E-01,+1.57079633E+00,+3.66998626E-15,+6.45275218E-01,+6.45275218E-01,+1.57079633E+00
+0.00000000E+00,+1.62596708E+00,+2.84207285E-15,+3.52357459E-01,+3.52357459E-01,+1.57079633E+00,+3.52336370E-15,+6.41562078E-01,+6.41562078E-01,+1.57079633E+00
+0.00000000E+00,+1.64175317E+00,+2.71028586E-15,+3.44799108E-01,+3.44799108E-01,+1.57079633E+00,+3.37876979E-15,+6.37862145E-01,+6.37862145E-01,+1.57079633E+00
