s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+0.00000000E+00,+2.05219147E-01,+5.55111512E-17,+9.04839207E-01,+9.04839207E-01,+1.57079633E+00,+1.38777878E-16,+9.24672077E-01,+9.24672077E-01,+1.57079633E+00
+0.00000000E+00,+2.21005235E-01,-1.38777878E-17,+9.02739237E-01,+9.02739237E-01,+1.57079633E+00,-1.94289029E-16,+9.23568358E-01,+9.23568358E-01,+1.57079633E+00
+0.00000000E+00,+2.36791323E-01,+3.88578059E-16,+9.00489543E-01,+9.00489543E-01,+1.57079633E+00,+6.93889390E-17,+9.22386117E-01,+9.22386117E-01,+1.57079633E+00
+0.00000000E+00,+2.52577411E-01,+1.52655666E-16,+8.98091345E-01,+8.98091345E-01,+1.57079633E+00,+7.91033905E-16,+9.21126034E-01,+9.21126034E-01,+1.57079633E+00
+0.00000000E+00,+2.68363499E-01,+6.78901380E-14,+8.95545938E-01,+8.95545938E-01,+1.57079633E+00,-4.13558077E-15,+9.19788825E-01,+9.19788825E-01,+1.57079633E+00
+0.00000000E+00,+2.84149588E-01,+2.02615702E-14,+8.92854691E-01,+8.92854691E-01,+1.57079633E+00,+3.06976666E-14,+9.18375252E-01,+9.18375252E-01,+1.57079633E+00
+0.00000000E+00,+2.99935676E-01,+2.28705943E-14,+8.90019043E-01,+8.90019043E-01,+1.57079633E+00,+2.73114864E-14,+9.16886112E-01,+9.16886112E-01,+1.57079633E+00
+0.00000000E+00,+3.15721764E-01,+3.15303339E-14,+8.87040503E-01,+8.87040503E-01,+1.57079633E+00,+1.83186799E-14,+9.15322243E-01,+9.15322243E-01,+1.57079633E+00
+0.00000000E+00,+3.31507852E-01,+1.08801856E-14,+8.83920646E-01,+8.83920646E-01,+1.57079633E+00,+3.91908728E-14,+9.13684519E-01,+9.13684519E-01,+1.57079633E+00
+0.00000000E+00,+3.47293940E-01,+4.22994972E-14,+8.80661112E-01,+8.80661112E-01,+1.57079633E+00,+6.60582700E-15,+9.11973850E-01,+9.11973850E-01,+1.57079633E+00
+0.00000000E+00,+3.63080029E-01,+1.94289029E-15,+8.77263605E-01,+8.77263605E-01,+1.57079633E+00,+4.79616347E-14,+9.10191181E-01,+9.10191181E-01,+1.57079633E+00
+0.00000000E+00,+3.78866117E-01,+4.71289674E-14,+8.73729887E-01,+8.73729887E-01,+1.57079633E+00,+3.33066907E-16,+9.08337489E-01,+9.08337489E-01,+1.57079633E+00
+0.00000000E+00,+3.94652205E-01,+6.93889390E-16,+8.70061779E-01,+8.70061779E-01,+1.57079633E+00,+4.93494134E-14,+9.06413785E-01,+9.06413785E-01,+1.57079633E+00
+0.00000000E+00,+4.10438293E-01,+4.43117765E-14,+8.66261159E-01,+8.66261159E-01,+1.57079633E+00,+3.62210262E-15,+9.04421110E-01,+9.04421110E-01,+1.57079633E+00
+0.00000000E+00,+4.26224381E-01,+8.54871729E-15,+8.62329956E-01,+8.62329956E-01,+1.57079633E+00,+4.02872180E-14,+9.02360533E-01,+9.02360533E-01,+1.57079633E+00
+0.00000000E+00,+4.42010470E-01,+3.05311332E-14,+8.58270151E-01,+8.58270151E-01,+1.57079633E+00,+1.61537450E-14,+9.00233154E-01,+9.00233154E-01,+1.57079633E+00
+0.00000000E+00,+4.57796558E-01,+2.34812170E-14,+8.54083774E-01,+8.54083774E-01,+1.57079633E+00,+2.39253062E-14,+8.98040098E-01,+8.98040098E-01,+1.57079633E+00
+0.00000000E+00,+4.73582646E-01,+1.40998324E-14,+8.49772899E-01,+8.49772899E-01,+1.57079633E+00,+3.32511796E-14,+8.95782514E-01,+8.95782514E-01,+1.57079633E+00
+0.00000000E+00,+4.89368734E-01,+3.81361609E-14,+8.45339645E-01,+8.45339645E-01,+1.57079633E+00,+7.66053887E-15,+8.93461577E-01,+8.93461577E-01,+1.57079633E+00
+0.00000000E+00,+5.05154822E-01,+2.55351296E-15,+8.40786170E-01,+8.40786170E-01,+1.57079633E+00,+4.55746552E-14,+8.91078483E-01,+8.91078483E-01,+1.57079633E+00
+0.00000000E+00,+5.20940911E-01,+4.35762537E-14,+8.36114671E-01,+8.36114671E-01,+1.57079633E+00,+1.11022302E-15,+8.88634449E-01,+8.88634449E-01,+1.57079633E+00
+0.00000000E+00,+5.36726999E-01,+3.51108032E-15,+8.31327380E-01,+8.31327380E-01,+1.57079633E+00,+4.44366766E-14,+8.86130713E-01,+8.86130713E-01,+1.57079633E+00
