s1,s2,Re(r_ibc3.tm),Im(r_ibc3.tm),Abs(r_ibc3.tm),Arg(r_ibc3.tm),Re(r_ibc3.te),Im(r_ibc3.te),Abs(r_ibc3.te),Arg(r_ibc3.te)
+0.00000000E+00,+1.00000000E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00,-1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+3.14159265E+00
+0.00000000E+00,+1.01000000E+00,+7.99601897E-01,+2.73636556E-20,+7.99601897E-01,+3.42215991E-20,-1.55588148E+00,-2.78244190E-19,+1.55588148E+00,-3.14159265E+00
+0.00000000E+00,+1.02000000E+00,+7.27995664E-01,+3.54633886E-20,+7.27995664E-01,+4.87137360E-20,-1.90073517E+00,-5.07144574E-19,+1.90073517E+00,-3.14159265E+00
+0.00000000E+00,+1.03000000E+00,+6.76877020E-01,+4.05746832E-20,+6.76877020E-01,+5.99439514E-20,-2.24658265E+00,-7.77136682E-19,+2.24658265E+00,-3.14159265E+00
+0.00000000E+00,+1.04000000E+00,+6.36142097E-01,+4.41566710E-20,+6.36142097E-01,+6.94132195E-20,-2.62098004E+00,-1.11282565E-18,+2.62098004E+00,-3.14159265E+00
+0.00000000E+00,+1.05000000E+00,+6.01921334E-01,+4.67524792E-20,+6.01921334E-01,+7.76720753E-20,-3.04354495E+00,-1.54360596E-18,+3.04354495E+00,-3.14159265E+00
+0.00000000E+00,+1.06000000E+00,+5.72250677E-01,+4.86299953E-20,+5.72250677E-01,+8.49802319E-20,-3.53573203E+00,-2.11219980E-18,+3.53573203E+00,-3.14159265E+00
+0.00000000E+00,+1.07000000E+00,+5.45974780E-01,+4.99421942E-20,+5.45974780E-01,+9.14734453E-20,-4.12582830E+00,-2.88575643E-18,+4.12582830E+00,-3.14159265E+00
+0.00000000E+00,+1.08000000E+00,+5.22347903E-01,+5.07847890E-20,+5.22347903E-01,+9.72240699E-20,-4.85499393E+00,-3.97640971E-18,+4.85499393E+00,-3.14159265E+00
+0.00000000E+00,+1.09000000E+00,+5.00856704E-01,+5.12215299E-20,+5.00856704E-01,+1.02267833E-19,-5.78763201E+00,-5.58409050E-18,+5.78763201E+00,-3.14159265E+00
+0.00000000E+00,+1.10000000E+00,+4.81130662E-01,+5.12968460E-20,+4.81130662E-01,+1.06617287E-19,-7.03208616E+00,-8.09512656E-18,+7.03208616E+00,-3.14159265E+00
+0.00000000E+00,+1.11000000E+00,+4.62892409E-01,+5.10427732E-20,+4.62892409E-01,+1.10269195E-19,-8.78718810E+00,-1.23390243E-17,+8.78718810E+00,-3.14159265E+00
