s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+6.00000000E-01,+0.00000000E+00,+0.00000000E+00,+8.17703413E-01,+8.17703413E-01,+1.57079633E+00,+0.00000000E+00,+8.69897248E-01,+8.69897248E-01,+1.57079633E+00
+6.10000000E-01,+0.00000000E+00,+0.00000000E+00,+8.14328294E-01,+8.14328294E-01,+1.57079633E+00,+0.00000000E+00,+8.68169257E-01,+8.68169257E-01,+1.57079633E+00
+6.20000000E-01,+0.00000000E+00,+0.00000000E+00,+8.10911825E-01,+8.10911825E-01,+1.57079633E+00,+0.00000000E+00,+8.66420498E-01,+8.66420498E-01,+1.57079633E+00
+6.30000000E-01,+0.00000000E+00,+0.00000000E+00,+8.07454618E-01,+8.07454618E-01,+1.57079633E+00,+0.00000000E+00,+8.64651301E-01,+8.64651301E-01,+1.57079633E+00
+6.40000000E-01,+0.00000000E+00,+0.00000000E+00,+8.03957284E-01,+8.03957284E-01,+1.57079633E+00,+0.00000000E+00,+8.62861997E-01,+8.62861997E-01,+1.57079633E+00
+6.50000000E-01,+0.00000000E+00,+0.00000000E+00,+8.00420440E-01,+8.00420440E-01,+1.57079633E+00,+0.00000000E+00,+8.61052916E-01,+8.61052916E-01,+1.57079633E+00
+6.60000000E-01,+0.00000000E+00,+0.00000000E+00,+7.96844702E-01,+7.96844702E-01,+1.57079633E+00,+0.00000000E+00,+8.59224393E-01,+8.59224393E-01,+1.57079633E+00
+6.70000000E-01,+0.00000000E+00,+0.00000000E+00,+7.93230690E-01,+7.93230690E-01,+1.57079633E+00,+0.00000000E+00,+8.57376762E-01,+8.57376762E-01,+1.57079633E+00
+6.80000000E-01,+0.00000000E+00,+0.00000000E+00,+7.89579026E-01,+7.89579026E-01,+1.57079633E+00,+0.00000000E+00,+8.55510357E-01,+8.55510357E-01,+1.57079633E+00
+6.90000000E-01,+0.00000000E+00,+0.00000000E+00,+7.85890331E-01,+7.85890331E-01,+1.57079633E+00,+0.00000000E+00,+8.53625516E-01,+8.53625516E-01,+1.57079633E+00
+7.00000000E-01,+0.00000000E+00,+0.00000000E+00,+7.82165231E-01,+7.82165231E-01,+1.57079633E+00,+0.00000000E+00,+8.51722574E-01,+8.51722574E-01,+1.57079633E+00
+7.10000000E-01,+0.00000000E+00,+0.00000000E+00,+7.78404349E-01,+7.78404349E-01,+1.57079633E+00,+0.00000000E+00,+8.49801869E-01,+8.49801869E-01,+1.57079633E+00
+7.20000000E-01,+0.00000000E+00,+0.00000000E+00,+7.74608312E-01,+7.74608312E-01,+1.57079633E+00,+0.00000000E+00,+8.47863739E-01,+8.47863739E-01,+1.57079633E+00
+7.30000000E-01,+0.00000000E+00,+0.00000000E+00,+7.70777746E-01,+7.70777746E-01,+1.57079633E+00,+0.00000000E+00,+8.45908521E-01,+8.45908521E-01,+1.57079633E+00
+7.40000000E-01,+0.00000000E+00,+0.00000000E+00,+7.66913278E-01,+7.66913278E-01,+1.57079633E+00,+0.00000000E+00,+8.43936554E-01,+8.43936554E-01,+1.57079633E+00
+7.50000000E-01,+0.00000000E+00,+0.00000000E+00,+7.63015534E-01,+7.63015534E-01,+1.57079633E+00,+0.00000000E+00,+8.41948175E-01,+8.41948175E-01,+1.57079633E+00
+7.60000000E-01,+0.00000000E+00,+0.00000000E+00,+7.59085141E-01,+7.59085141E-01,+1.57079633E+00,+0.00000000E+00,+8.39943723E-01,+8.39943723E-01,+1.57079633E+00
+7.70000000E-01,+0.00000000E+00,+0.00000000E+00,+7.55122725E-01,+7.55122725E-01,+1.57079633E+00,+0.00000000E+00,+8.37923535E-01,+8.37923535E-01,+1.57079633E+00
+7.80000000E-01,+0.00000000E+00,+0.00000000E+00,+7.51128912E-01,+7.51128912E-01,+1.57079633E+00,+0.00000000E+00,+8.35887950E-01,+8.35887950E-01,+1.57079633E+00
+7.90000000E-01,+0.00000000E+00,+0.00000000E+00,+7.47104326E-01,+7.47104326E-01,+1.57079633E+00,+0.00000000E+00,+8.33837303E-01,+8.33837303E-01,+1.57079633E+00
+8.00000000E-01,+0.00000000E+00,+0.00000000E+00,+7.43049593E-01,+7.43049593E-01,+1.57079633E+00,+0.00000000E+00,+8.31771932E-01,+8.31771932E-01,+1.57079633E+00
+8.10000000E-01,+0.00000000E+00,+0.00000000E+00,+7.38965334E-01,+7.38965334E-01,+1.57079633E+00,+0.00000000E+00,+8.29692173E-01,+8.29692173E-01,+1.57079633E+00
+8.20000000E-01,+0.00000000E+00,+0.00000000E+00,+7.34852171E-01,+7.34852171E-01,+1.57079633E+00,+0.00000000E+00,+8.27598361E-01,+8.27598361E-01,+1.57079633E+00
+8.30000000E-01,+0.00000000E+00,+0.00000000E+00,+7.30710724E-01,+7.30710724E-01,+1.57079633E+00,+0.00000000E+00,+8.25490829E-01,+8.25490829E-01,+1.57079633E+00
+8.40000000E-01,+0.00000000E+00,+0.00000000E+00,+7.26541611E-01,+7.26541611E-01,+1.57079633E+00,+0.00000000E+00,+8.23369913E-01,+8.23369913E-01,+1.57079633E+00
+8.50000000E-01,+0.00000000E+00,+0.00000000E+00,+7.22345448E-01,+7.22345448E-01,+1.57079633E+00,+0.00000000E+00,+8.21235942E-01,+8.21235942E-01,+1.57079633E+00
+8.60000000E-01,+0.00000000E+00,+0.00000000E+00,+7.18122849E-01,+7.18122849E-01,+1.57079633E+00,+0.00000000E+00,+8.19089250E-01,+8.19089250E-01,+1.57079633E+00
