s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+1.09000000E+00,+0.00000000E+00,+4.49277682E-14,+5.60354239E-01,+5.60354239E-01,+1.57079633E+00,+1.15740348E-15,+8.08134772E-01,+8.08134772E-01,+1.57079633E+00
+1.10000000E+00,+0.00000000E+00,-5.69979095E-14,+5.55806233E-01,+5.55806233E-01,+1.57079633E+00,+2.09121127E-17,+8.05421705E-01,+8.05421705E-01,+1.57079633E+00
+1.11000000E+00,+0.00000000E+00,+9.77451008E-14,+5.51247130E-01,+5.51247130E-01,+1.57079633E+00,-5.38147889E-17,+8.02704511E-01,+8.02704511E-01,+1.57079633E+00
+1.12000000E+00,+0.00000000E+00,+8.86620806E-14,+5.46677428E-01,+5.46677428E-01,+1.57079633E+00,+1.15373708E-15,+7.99983514E-01,+7.99983514E-01,+1.57079633E+00
+1.13000000E+00,+0.00000000E+00,+1.84213782E-14,+5.42097619E-01,+5.42097619E-01,+1.57079633E+00,-9.79477543E-17,+7.97259034E-01,+7.97259034E-01,+1.57079633E+00
+1.14000000E+00,+0.00000000E+00,+2.36452176E-14,+5.37508188E-01,+5.37508188E-01,+1.57079633E+00,+2.64965304E-15,+7.94531388E-01,+7.94531388E-01,+1.57079633E+00
+1.15000000E+00,+0.00000000E+00,+7.02936164E-14,+5.32909617E-01,+5.32909617E-01,+1.57079633E+00,+1.35829455E-14,+7.91800886E-01,+7.91800886E-01,+1.57079633E+00
+1.16000000E+00,+0.00000000E+00,+3.12878726E-14,+5.28302379E-01,+5.28302379E-01,+1.57079633E+00,+7.04108894E-15,+7.89067836E-01,+7.89067836E-01,+1.57079633E+00
+1.17000000E+00,+0.00000000E+00,+1.99681070E-14,+5.23686943E-01,+5.23686943E-01,+1.57079633E+00,+8.09234237E-15,+7.86332541E-01,+7.86332541E-01,+1.57079633E+00
+1.18000000E+00,+0.00000000E+00,+7.92546948E-14,+5.19063772E-01,+5.19063772E-01,+1.57079633E+00,+4.46591577E-14,+7.83595300E-01,+7.83595300E-01,+1.57079633E+00
+1.19000000E+00,+0.00000000E+00,+1.26111327E-14,+5.14433323E-01,+5.14433323E-01,+1.57079633E+00,+7.87540688E-15,+7.80856407E-01,+7.80856407E-01,+1.57079633E+00
+1.20000000E+00,+0.00000000E+00,-6.07208176E-15,+5.09796046E-01,+5.09796046E-01,+1.57079633E+00,-4.65073746E-15,+7.78116151E-01,+7.78116151E-01,+1.57079633E+00
+1.21000000E+00,+0.00000000E+00,+1.17813944E-14,+5.05152388E-01,+5.05152388E-01,+1.57079633E+00,+1.17569173E-14,+7.75374820E-01,+7.75374820E-01,+1.57079633E+00
+1.22000000E+00,+0.00000000E+00,+7.11886771E-15,+5.00502785E-01,+5.00502785E-01,+1.57079633E+00,+1.30574730E-14,+7.72632695E-01,+7.72632695E-01,+1.57079633E+00
+1.23000000E+00,+0.00000000E+00,+6.65272927E-15,+4.95847673E-01,+4.95847673E-01,+1.57079633E+00,+2.21104706E-14,+7.69890052E-01,+7.69890052E-01,+1.57079633E+00
+1.24000000E+00,+0.00000000E+00,-9.01942634E-15,+4.91187477E-01,+4.91187477E-01,+1.57079633E+00,-2.07151225E-14,+7.67147164E-01,+7.67147164E-01,+1.57079633E+00
+1.25000000E+00,+0.00000000E+00,+1.23224770E-14,+4.86522618E-01,+4.86522618E-01,+1.57079633E+00,+4.86069853E-14,+7.64404301E-01,+7.64404301E-01,+1.57079633E+00
+1.26000000E+00,+0.00000000E+00,+2.03849597E-14,+4.81853511E-01,+4.81853511E-01,+1.57079633E+00,+9.21167482E-14,+7.61661725E-01,+7.61661725E-01,+1.57079633E+00
+1.27000000E+00,+0.00000000E+00,+2.40587518E-14,+4.77180564E-01,+4.77180564E-01,+1.57079633E+00,+1.52693965E-13,+7.58919697E-01,+7.58919697E-01,+1.57079633E+00
+1.28000000E+00,+0.00000000E+00,+9.69690458E-15,+4.72504180E-01,+4.72504180E-01,+1.57079633E+00,+8.45536345E-14,+7.56178472E-01,+7.56178472E-01,+1.57079633E+00
+1.29000000E+00,+0.00000000E+00,+1.61568337E-15,+4.67824756E-01,+4.67824756E-01,+1.57079633E+00,+2.31082923E-14,+7.53438301E-01,+7.53438301E-01,+1.57079633E+00
+1.30000000E+00,+0.00000000E+00,+1.22986173E-14,+4.63142681E-01,+4.63142681E-01,+1.57079633E+00,+2.50426737E-13,+7.50699432E-01,+7.50699432E-01,+1.57079633E+00
+1.31000000E+00,+0.00000000E+00,+1.32410329E-15,+4.58458340E-01,+4.58458340E-01,+1.57079633E+00,+5.45531764E-14,+7.47962106E-01,+7.47962106E-01,+1.57079633E+00
+1.32000000E+00,+0.00000000E+00,+1.63171227E-15,+4.53772112E-01,+4.53772112E-01,+1.57079633E+00,+9.85924196E-14,+7.45226561E-01,+7.45226561E-01,+1.57079633E+00
+1.33000000E+00,+0.00000000E+00,+3.42315868E-16,+4.49084367E-01,+4.49084367E-01,+1.57079633E+00,+5.60312037E-14,+7.42493032E-01,+7.42493032E-01,+1.57079633E+00
+1.34000000E+00,+0.00000000E+00,+3.27795871E-16,+4.44395472E-01,+4.44395472E-01,+1.57079633E+00,+1.04113790E-13,+7.39761748E-01,+7.39761748E-01,+1.57079633E+00
