s1,s2,Re(z_ibc01.tm),Im(z_ibc01.tm),Abs(z_ibc01.tm),Arg(z_ibc01.tm),Re(z_ibc01.te),Im(z_ibc01.te),Abs(z_ibc01.te),Arg(z_ibc01.te)
+1.09000000E+00,+0.00000000E+00,+6.38850239E-02,+1.46372847E-01,+1.59706940E-01,+1.15926412E+00,+6.38850239E-02,+1.46372847E-01,+1.59706940E-01,+1.15926412E+00
+1.10000000E+00,+0.00000000E+00,+6.49981263E-02,+1.45157618E-01,+1.59045561E-01,+1.14979325E+00,+6.49981263E-02,+1.45157618E-01,+1.59045561E-01,+1.14979325E+00
+1.11000000E+00,+0.00000000E+00,+6.61213940E-02,+1.43931290E-01,+1.58392724E-01,+1.14015659E+00,+6.61213940E-02,+1.43931290E-01,+1.58392724E-01,+1.14015659E+00
+1.12000000E+00,+0.00000000E+00,+6.72548270E-02,+1.42693865E-01,+1.57749012E-01,+1.13035279E+00,+6.72548270E-02,+1.42693865E-01,+1.57749012E-01,+1.13035279E+00
+1.13000000E+00,+0.00000000E+00,+6.83984253E-02,+1.41445341E-01,+1.57115019E-01,+1.12038061E+00,+6.83984253E-02,+1.41445341E-01,+1.57115019E-01,+1.12038061E+00
+1.14000000E+00,+0.00000000E+00,+6.95521890E-02,+1.40185720E-01,+1.56491351E-01,+1.11023893E+00,+6.95521890E-02,+1.40185720E-01,+1.56491351E-01,+1.11023893E+00
+1.15000000E+00,+0.00000000E+00,+7.07161180E-02,+1.38915000E-01,+1.55878628E-01,+1.09992674E+00,+7.07161180E-02,+1.38915000E-01,+1.55878628E-01,+1.09992674E+00
+1.16000000E+00,+0.00000000E+00,+7.18902123E-02,+1.37633182E-01,+1.55277479E-01,+1.08944316E+00,+7.18902123E-02,+1.37633182E-01,+1.55277479E-01,+1.08944316E+00
+1.17000000E+00,+0.00000000E+00,+7.30744719E-02,+1.36340267E-01,+1.54688548E-01,+1.07878746E+00,+7.30744719E-02,+1.36340267E-01,+1.54688548E-01,+1.07878746E+00
+1.18000000E+00,+0.00000000E+00,+7.42688968E-02,+1.35036253E-01,+1.54112487E-01,+1.06795904E+00,+7.42688968E-02,+1.35036253E-01,+1.54112487E-01,+1.06795904E+00
+1.19000000E+00,+0.00000000E+00,+7.54734871E-02,+1.33721142E-01,+1.53549963E-01,+1.05695749E+00,+7.54734871E-02,+1.33721142E-01,+1.53549963E-01,+1.05695749E+00
+1.20000000E+00,+0.00000000E+00,+7.66882426E-02,+1.32394932E-01,+1.53001649E-01,+1.04578253E+00,+7.66882426E-02,+1.32394932E-01,+1.53001649E-01,+1.04578253E+00
+1.21000000E+00,+0.00000000E+00,+7.79131635E-02,+1.31057625E-01,+1.52468233E-01,+1.03443411E+00,+7.79131635E-02,+1.31057625E-01,+1.52468233E-01,+1.03443411E+00
