s1,s2,Re(r_ibc3.tm),Im(r_ibc3.tm),Abs(r_ibc3.tm),Arg(r_ibc3.tm),Re(r_ibc3.te),Im(r_ibc3.te),Abs(r_ibc3.te),Arg(r_ibc3.te)
+9.80000000E-02,+0.00000000E+00,+2.72530370E-01,+9.62147181E-01,+1.00000000E+00,+1.29477435E+00,+2.82075037E-01,+9.59392346E-01,+1.00000000E+00,+1.28484004E+00
+9.90000000E-02,+0.00000000E+00,+2.72516356E-01,+9.62151150E-01,+1.00000000E+00,+1.29478892E+00,+2.82257391E-01,+9.59338712E-01,+1.00000000E+00,+1.28464996E+00
+1.00000000E-01,+0.00000000E+00,+2.72502182E-01,+9.62155165E-01,+1.00000000E+00,+1.29480365E+00,+2.82441602E-01,+9.59284494E-01,+1.00000000E+00,+1.28445793E+00
+1.01000000E-01,+0.00000000E+00,+2.72487847E-01,+9.62159225E-01,+1.00000000E+00,+1.29481855E+00,+2.82627671E-01,+9.59229691E-01,+1.00000000E+00,+1.28426396E+00
+1.02000000E-01,+0.00000000E+00,+2.72473350E-01,+9.62163330E-01,+1.00000000E+00,+1.29483361E+00,+2.82815597E-01,+9.59174300E-01,+1.00000000E+00,+1.28406804E+00
+1.03000000E-01,+0.00000000E+00,+2.72458692E-01,+9.62167481E-01,+1.00000000E+00,+1.29484885E+00,+2.83005381E-01,+9.59118321E-01,+1.00000000E+00,+1.28387018E+00
+1.04000000E-01,+0.00000000E+00,+2.72443871E-01,+9.62171678E-01,+1.00000000E+00,+1.29486425E+00,+2.83197023E-01,+9.59061753E-01,+1.00000000E+00,+1.28367036E+00
+1.05000000E-01,+0.00000000E+00,+2.72428888E-01,+9.62175920E-01,+1.00000000E+00,+1.29487982E+00,+2.83390523E-01,+9.59004594E-01,+1.00000000E+00,+1.28346859E+00
+1.06000000E-01,+0.00000000E+00,+2.72413740E-01,+9.62180209E-01,+1.00000000E+00,+1.29489557E+00,+2.83585881E-01,+9.58946843E-01,+1.00000000E+00,+1.28326488E+00
+1.07000000E-01,+0.00000000E+00,+2.72398429E-01,+9.62184544E-01,+1.00000000E+00,+1.29491148E+00,+2.83783098E-01,+9.58888499E-01,+1.00000000E+00,+1.28305921E+00
+1.08000000E-01,+0.00000000E+00,+2.72382953E-01,+9.62188925E-01,+1.00000000E+00,+1.29492756E+00,+2.83982173E-01,+9.58829560E-01,+1.00000000E+00,+1.28285160E+00
+1.09000000E-01,+0.00000000E+00,+2.72367311E-01,+9.62193353E-01,+1.00000000E+00,+1.29494382E+00,+2.84183107E-01,+9.58770026E-01,+1.00000000E+00,+1.28264203E+00
+1.10000000E-01,+0.00000000E+00,+2.72351504E-01,+9.62197827E-01,+1.00000000E+00,+1.29496025E+00,+2.84385900E-01,+9.58709894E-01,+1.00000000E+00,+1.28243051E+00
+1.11000000E-01,+0.00000000E+00,+2.72335530E-01,+9.62202348E-01,+1.00000000E+00,+1.29497685E+00,+2.84590552E-01,+9.58649163E-01,+1.00000000E+00,+1.28221704E+00
+1.12000000E-01,+0.00000000E+00,+2.72319389E-01,+9.62206917E-01,+1.00000000E+00,+1.29499363E+00,+2.84797063E-01,+9.58587833E-01,+1.00000000E+00,+1.28200161E+00
+1.13000000E-01,+0.00000000E+00,+2.72303080E-01,+9.62211532E-01,+1.00000000E+00,+1.29501058E+00,+2.85005434E-01,+9.58525901E-01,+1.00000000E+00,+1.28178423E+00
+1.14000000E-01,+0.00000000E+00,+2.72286602E-01,+9.62216195E-01,+1.00000000E+00,+1.29502770E+00,+2.85215665E-01,+9.58463366E-01,+1.00000000E+00,+1.28156490E+00
+1.15000000E-01,+0.00000000E+00,+2.72269956E-01,+9.62220906E-01,+1.00000000E+00,+1.29504500E+00,+2.85427755E-01,+9.58400228E-01,+1.00000000E+00,+1.28134361E+00
+1.16000000E-01,+0.00000000E+00,+2.72253140E-01,+9.62225664E-01,+1.00000000E+00,+1.29506248E+00,+2.85641706E-01,+9.58336484E-01,+1.00000000E+00,+1.28112036E+00
+1.17000000E-01,+0.00000000E+00,+2.72236153E-01,+9.62230470E-01,+1.00000000E+00,+1.29508013E+00,+2.85857516E-01,+9.58272133E-01,+1.00000000E+00,+1.28089516E+00
