s1,s2,Re(r_ap.tm),Im(r_ap.tm),Abs(r_ap.tm),Arg(r_ap.tm),Re(r_ap.te),Im(r_ap.te),Abs(r_ap.te),Arg(r_ap.te)
+9.51000000E-01,+0.00000000E+00,-7.51077495E-01,-6.60214053E-01,+1.00000000E+00,-2.42048893E+00,+7.99372867E-01,-6.00835268E-01,+1.00000000E+00,-6.44545603E-01
+9.52000000E-01,+0.00000000E+00,-7.53086879E-01,-6.57921084E-01,+1.00000000E+00,-2.42353776E+00,+8.04793029E-01,-5.93555542E-01,+1.00000000E+00,-6.35469639E-01
+9.53000000E-01,+0.00000000E+00,-7.55181066E-01,-6.55516252E-01,+1.00000000E+00,-2.42672662E+00,+8.10153030E-01,-5.86218448E-01,+1.00000000E+00,-6.26383213E-01
+9.54000000E-01,+0.00000000E+00,-7.57361872E-01,-6.52995402E-01,+1.00000000E+00,-2.43005988E+00,+8.15453133E-01,-5.78823106E-01,+1.00000000E+00,-6.17284711E-01
+9.55000000E-01,+0.00000000E+00,-7.59631160E-01,-6.50354134E-01,+1.00000000E+00,-2.43354212E+00,+8.20693607E-01,-5.71368536E-01,+1.00000000E+00,-6.08172425E-01
+9.56000000E-01,+0.00000000E+00,-7.61990854E-01,-6.47587785E-01,+1.00000000E+00,-2.43717817E+00,+8.25874727E-01,-5.63853648E-01,+1.00000000E+00,-5.99044549E-01
+9.57000000E-01,+0.00000000E+00,-7.64442930E-01,-6.44691404E-01,+1.00000000E+00,-2.44097313E+00,+8.30996772E-01,-5.56277237E-01,+1.00000000E+00,-5.89899171E-01
+9.58000000E-01,+0.00000000E+00,-7.66989429E-01,-6.41659735E-01,+1.00000000E+00,-2.44493238E+00,+8.36060030E-01,-5.48637973E-01,+1.00000000E+00,-5.80734264E-01
+9.59000000E-01,+0.00000000E+00,-7.69632451E-01,-6.38487189E-01,+1.00000000E+00,-2.44906162E+00,+8.41064793E-01,-5.40934390E-01,+1.00000000E+00,-5.71547674E-01
+9.60000000E-01,+0.00000000E+00,-7.72374161E-01,-6.35167816E-01,+1.00000000E+00,-2.45336688E+00,+8.46011356E-01,-5.33164876E-01,+1.00000000E+00,-5.62337113E-01
+9.61000000E-01,+0.00000000E+00,-7.75216793E-01,-6.31695277E-01,+1.00000000E+00,-2.45785454E+00,+8.50900023E-01,-5.25327660E-01,+1.00000000E+00,-5.53100143E-01
+9.62000000E-01,+0.00000000E+00,-7.78162650E-01,-6.28062808E-01,+1.00000000E+00,-2.46253139E+00,+8.55731100E-01,-5.17420801E-01,+1.00000000E+00,-5.43834165E-01
+9.63000000E-01,+0.00000000E+00,-7.81214108E-01,-6.24263180E-01,+1.00000000E+00,-2.46740465E+00,+8.60504898E-01,-5.09442166E-01,+1.00000000E+00,-5.34536403E-01
+9.64000000E-01,+0.00000000E+00,-7.84373619E-01,-6.20288663E-01,+1.00000000E+00,-2.47248199E+00,+8.65221733E-01,-5.01389422E-01,+1.00000000E+00,-5.25203887E-01
+9.65000000E-01,+0.00000000E+00,-7.87643716E-01,-6.16130974E-01,+1.00000000E+00,-2.47777160E+00,+8.69881925E-01,-4.93260009E-01,+1.00000000E+00,-5.15833433E-01
+9.66000000E-01,+0.00000000E+00,-7.91027012E-01,-6.11781224E-01,+1.00000000E+00,-2.48328223E+00,+8.74485799E-01,-4.85051119E-01,+1.00000000E+00,-5.06421622E-01
+9.67000000E-01,+0.00000000E+00,-7.94526209E-01,-6.07229861E-01,+1.00000000E+00,-2.48902326E+00,+8.79033681E-01,-4.76759674E-01,+1.00000000E+00,-4.96964776E-01
+9.68000000E-01,+0.00000000E+00,-7.98144097E-01,-6.02466597E-01,+1.00000000E+00,-2.49500472E+00,+8.83525904E-01,-4.68382298E-01,+1.00000000E+00,-4.87458925E-01
+9.69000000E-01,+0.00000000E+00,-8.01883560E-01,-5.97480339E-01,+1.00000000E+00,-2.50123742E+00,+8.87962802E-01,-4.59915277E-01,+1.00000000E+00,-4.77899783E-01
+9.70000000E-01,+0.00000000E+00,-8.05747582E-01,-5.92259093E-01,+1.00000000E+00,-2.50773297E+00,+8.92344714E-01,-4.51354530E-01,+1.00000000E+00,-4.68282702E-01
+9.71000000E-01,+0.00000000E+00,-8.09739247E-01,-5.86789870E-01,+1.00000000E+00,-2.51450393E+00,+8.96671980E-01,-4.42695561E-01,+1.00000000E+00,-4.58602635E-01
+9.72000000E-01,+0.00000000E+00,-8.13861747E-01,-5.81058565E-01,+1.00000000E+00,-2.52156390E+00,+9.00944945E-01,-4.33933412E-01,+1.00000000E+00,-4.48854084E-01
+9.73000000E-01,+0.00000000E+00,-8.18118385E-01,-5.75049831E-01,+1.00000000E+00,-2.52892760E+00,+9.05163956E-01,-4.25062599E-01,+1.00000000E+00,-4.39031042E-01
+9.74000000E-01,+0.00000000E+00,-8.22512581E-01,-5.68746915E-01,+1.00000000E+00,-2.53661109E+00,+9.09329362E-01,-4.16077050E-01,+1.00000000E+00,-4.29126927E-01
+9.75000000E-01,+0.00000000E+00,-8.27047877E-01,-5.62131487E-01,+1.00000000E+00,-2.54463188E+00,+9.13441515E-01,-4.06970022E-01,+1.00000000E+00,-4.19134500E-01
+9.76000000E-01,+0.00000000E+00,-8.31727943E-01,-5.55183418E-01,+1.00000000E+00,-2.55300918E+00,+9.17500769E-01,-3.97734005E-01,+1.00000000E+00,-4.09045773E-01
+9.77000000E-01,+0.00000000E+00,-8.36556583E-01,-5.47880538E-01,+1.00000000E+00,-2.56176408E+00,+9.21507481E-01,-3.88360609E-01,+1.00000000E+00,-3.98851893E-01
+9.78000000E-01,+0.00000000E+00,-8.41537738E-01,-5.40198330E-01,+1.00000000E+00,-2.57091989E+00,+9.25462009E-01,-3.78840429E-01,+1.00000000E+00,-3.88543010E-01
+9.79000000E-01,+0.00000000E+00,-8.46675499E-01,-5.32109575E-01,+1.00000000E+00,-2.58050244E+00,+9.29364712E-01,-3.69162880E-01,+1.00000000E+00,-3.78108115E-01
+9.80000000E-01,+0.00000000E+00,-8.51974108E-01,-5.23583918E-01,+1.00000000E+00,-2.59054051E+00,+9.33215953E-01,-3.59315996E-01,+1.00000000E+00,-3.67534837E-01
+9.81000000E-01,+0.00000000E+00,-8.57437969E-01,-5.14587339E-01,+1.00000000E+00,-2.60106635E+00,+9.37016095E-01,-3.49286184E-01,+1.00000000E+00,-3.56809198E-01
+9.82000000E-01,+0.00000000E+00,-8.63071655E-01,-5.05081498E-01,+1.00000000E+00,-2.61211626E+00,+9.40765502E-01,-3.39057916E-01,+1.00000000E+00,-3.45915315E-01
+9.83000000E-01,+0.00000000E+00,-8.68879913E-01,-4.95022925E-01,+1.00000000E+00,-2.62373144E+00,+9.44464540E-01,-3.28613347E-01,+1.00000000E+00,-3.34835010E-01
+9.84000000E-01,+0.00000000E+00,-8.74867680E-01,-4.84361995E-01,+1.00000000E+00,-2.63595889E+00,+9.48113577E-01,-3.17931824E-01,+1.00000000E+00,-3.23547328E-01
+9.85000000E-01,+0.00000000E+00,-8.81040084E-01,-4.73041616E-01,+1.00000000E+00,-2.64885276E+00,+9.51712981E-01,-3.06989255E-01,+1.00000000E+00,-3.12027910E-01
+9.86000000E-01,+0.00000000E+00,-8.87402460E-01,-4.60995525E-01,+1.00000000E+00,-2.66247594E+00,+9.55263119E-01,-2.95757287E-01,+1.00000000E+00,-3.00248174E-01
+9.87000000E-01,+0.00000000E+00,-8.93960357E-01,-4.48146048E-01,+1.00000000E+00,-2.67690226E+00,+9.58764363E-01,-2.84202210E-01,+1.00000000E+00,-2.88174223E-01
+9.88000000E-01,+0.00000000E+00,-9.00719550E-01,-4.34401073E-01,+1.00000000E+00,-2.69221943E+00,+9.62217082E-01,-2.72283468E-01,+1.00000000E+00,-2.75765369E-01
+9.89000000E-01,+0.00000000E+00,-9.07686054E-01,-4.19649887E-01,+1.00000000E+00,-2.70853309E+00,+9.65621647E-01,-2.59951599E-01,+1.00000000E+00,-2.62972079E-01
+9.90000000E-01,+0.00000000E+00,-9.14866131E-01,-4.03757306E-01,+1.00000000E+00,-2.72597257E+00,+9.68978430E-01,-2.47145305E-01,+1.00000000E+00,-2.49733056E-01
+9.91000000E-01,+0.00000000E+00,-9.22266310E-01,-3.86555110E-01,+1.00000000E+00,-2.74469924E+00,+9.72287802E-01,-2.33787146E-01,+1.00000000E+00,-2.35970958E-01
+9.92000000E-01,+0.00000000E+00,-9.29893397E-01,-3.67829133E-01,+1.00000000E+00,-2.76491925E+00,+9.75550135E-01,-2.19777010E-01,+1.00000000E+00,-2.21585886E-01
+9.93000000E-01,+0.00000000E+00,-9.37754488E-01,-3.47298891E-01,+1.00000000E+00,-2.78690349E+00,+9.78765801E-01,-2.04981725E-01,+1.00000000E+00,-2.06445035E-01
+9.94000000E-01,+0.00000000E+00,-9.45856993E-01,-3.24583653E-01,+1.00000000E+00,-2.81102114E+00,+9.81935171E-01,-1.89217652E-01,+1.00000000E+00,-1.90365344E-01
+9.95000000E-01,+0.00000000E+00,-9.54208645E-01,-2.99141876E-01,+1.00000000E+00,-2.83779943E+00,+9.85058618E-01,-1.72219392E-01,+1.00000000E+00,-1.73082283E-01
+9.96000000E-01,+0.00000000E+00,-9.62817520E-01,-2.70152591E-01,+1.00000000E+00,-2.86804114E+00,+9.88136513E-01,-1.53578093E-01,+1.00000000E+00,-1.54188314E-01
+9.97000000E-01,+0.00000000E+00,-9.71692062E-01,-2.36251004E-01,+1.00000000E+00,-2.90308684E+00,+9.91169229E-01,-1.32603018E-01,+1.00000000E+00,-1.32994731E-01
+9.98000000E-01,+0.00000000E+00,-9.80841095E-01,-1.94809512E-01,+1.00000000E+00,-2.94552942E+00,+9.94157134E-01,-1.07942542E-01,+1.00000000E+00,-1.08153266E-01
+9.99000000E-01,+0.00000000E+00,-9.90273853E-01,-1.39131935E-01,+1.00000000E+00,-3.00200788E+00,+9.97100601E-01,-7.60946164E-02,+1.00000000E+00,-7.61682447E-02
+1.00000000E+00,+0.00000000E+00,-1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+3.14159265E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00
+1.00100000E+00,+0.00000000E+00,-1.15201523E+00,-1.81523218E-18,+1.15201523E+00,-3.14159265E+00,+9.27227966E-01,-2.18060991E-19,+9.27227966E-01,-2.35175166E-19
+1.00200000E+00,+0.00000000E+00,-1.22325742E+00,-2.72052463E-18,+1.22325742E+00,-3.14159265E+00,+8.99046004E-01,-3.05447685E-19,+8.99046004E-01,-3.39746446E-19
+1.00300000E+00,+0.00000000E+00,-1.28213694E+00,-3.48558529E-18,+1.28213694E+00,-3.14159265E+00,+8.78260124E-01,-3.73041237E-19,+8.78260124E-01,-4.24750284E-19
+1.00400000E+00,+0.00000000E+00,-1.33507501E+00,-4.18304905E-18,+1.33507501E+00,-3.14159265E+00,+8.61320310E-01,-4.30924604E-19,+8.61320310E-01,-5.00307027E-19
+1.00500000E+00,+0.00000000E+00,-1.38455059E+00,-4.84110231E-18,+1.38455059E+00,-3.14159265E+00,+8.46847270E-01,-4.82886734E-19,+8.46847270E-01,-5.70217029E-19
+1.00600000E+00,+0.00000000E+00,-1.43183713E+00,-5.47431922E-18,+1.43183713E+00,-3.14159265E+00,+8.34131625E-01,-5.30814168E-19,+8.34131625E-01,-6.36367393E-19
+1.00700000E+00,+0.00000000E+00,-1.47769666E+00,-6.09149327E-18,+1.47769666E+00,-3.14159265E+00,+8.22750857E-01,-5.75794966E-19,+8.22750857E-01,-6.99841224E-19
+1.00800000E+00,+0.00000000E+00,-1.52263262E+00,-6.69849410E-18,+1.52263262E+00,-3.14159265E+00,+8.12428978E-01,-6.18517345E-19,+8.12428978E-01,-7.61318665E-19
+1.00900000E+00,+0.00000000E+00,-1.56700228E+00,-7.29953962E-18,+1.56700228E+00,-3.14159265E+00,+8.02973832E-01,-6.59445297E-19,+8.02973832E-01,-8.21253783E-19
+1.01000000E+00,+0.00000000E+00,-1.61107370E+00,-7.89784143E-18,+1.61107370E+00,-3.14159265E+00,+7.94245194E-01,-6.98906674E-19,+7.94245194E-01,-8.79963366E-19
+1.01100000E+00,+0.00000000E+00,-1.65505728E+00,-8.49596441E-18,+1.65505728E+00,-3.14159265E+00,+7.86136979E-01,-7.37141633E-19,+7.86136979E-01,-9.37675816E-19
+1.01200000E+00,+0.00000000E+00,-1.69912470E+00,-9.09604191E-18,+1.69912470E+00,-3.14159265E+00,+7.78566600E-01,-7.74331187E-19,+7.78566600E-01,-9.94559986E-19
+1.01300000E+00,+0.00000000E+00,-1.74342081E+00,-9.69991220E-18,+1.74342081E+00,-3.14159265E+00,+7.71468257E-01,-8.10614977E-19,+7.71468257E-01,-1.05074314E-18
+1.01400000E+00,+0.00000000E+00,-1.78807147E+00,-1.03092091E-17,+1.78807147E+00,-3.14159265E+00,+7.64788501E-01,-8.46102821E-19,+7.64788501E-01,-1.10632262E-18
+1.01500000E+00,+0.00000000E+00,-1.83318899E+00,-1.09254249E-17,+1.83318899E+00,-3.14159265E+00,+7.58483207E-01,-8.80882499E-19,+7.58483207E-01,-1.16137377E-18
+1.01600000E+00,+0.00000000E+00,-1.87887595E+00,-1.15499558E-17,+1.87887595E+00,-3.14159265E+00,+7.52515442E-01,-9.15025149E-19,+7.52515442E-01,-1.21595531E-18
+1.01700000E+00,+0.00000000E+00,-1.92522803E+00,-1.21841358E-17,+1.92522803E+00,-3.14159265E+00,+7.46853916E-01,-9.48589124E-19,+7.46853916E-01,-1.27011334E-18
+1.01800000E+00,+0.00000000E+00,-1.97233618E+00,-1.28292626E-17,+1.97233618E+00,-3.14159265E+00,+7.41471844E-01,-9.81622789E-19,+7.41471844E-01,-1.32388410E-18
+1.01900000E+00,+0.00000000E+00,-2.02028823E+00,-1.34866194E-17,+2.02028823E+00,-3.14159265E+00,+7.36346087E-01,-1.01416660E-18,+7.36346087E-01,-1.37729611E-18
+1.02000000E+00,+0.00000000E+00,-2.06917030E+00,-1.41574917E-17,+2.06917030E+00,-3.14159265E+00,+7.31456489E-01,-1.04625469E-18,+7.31456489E-01,-1.43037174E-18
+1.02100000E+00,+0.00000000E+00,-2.11906786E+00,-1.48431831E-17,+2.11906786E+00,-3.14159265E+00,+7.26785367E-01,-1.07791604E-18,+7.26785367E-01,-1.48312843E-18
+1.02200000E+00,+0.00000000E+00,-2.17006669E+00,-1.55450284E-17,+2.17006669E+00,-3.14159265E+00,+7.22317104E-01,-1.10917544E-18,+7.22317104E-01,-1.53557965E-18
+1.02300000E+00,+0.00000000E+00,-2.22225375E+00,-1.62644068E-17,+2.22225375E+00,-3.14159265E+00,+7.18037826E-01,-1.14005423E-18,+7.18037826E-01,-1.58773561E-18
+1.02400000E+00,+0.00000000E+00,-2.27571786E+00,-1.70027535E-17,+2.27571786E+00,-3.14159265E+00,+7.13935144E-01,-1.17057083E-18,+7.13935144E-01,-1.63960388E-18
+1.02500000E+00,+0.00000000E+00,-2.33055047E+00,-1.77615719E-17,+2.33055047E+00,-3.14159265E+00,+7.09997936E-01,-1.20074128E-18,+7.09997936E-01,-1.69118981E-18
+1.02600000E+00,+0.00000000E+00,-2.38684632E+00,-1.85424457E-17,+2.38684632E+00,-3.14159265E+00,+7.06216178E-01,-1.23057956E-18,+7.06216178E-01,-1.74249699E-18
+1.02700000E+00,+0.00000000E+00,-2.44470410E+00,-1.93470514E-17,+2.44470410E+00,-3.14159265E+00,+7.02580796E-01,-1.26009794E-18,+7.02580796E-01,-1.79352745E-18
+1.02800000E+00,+0.00000000E+00,-2.50422710E+00,-2.01771717E-17,+2.50422710E+00,-3.14159265E+00,+6.99083544E-01,-1.28930720E-18,+6.99083544E-01,-1.84428201E-18
+1.02900000E+00,+0.00000000E+00,-2.56552397E+00,-2.10347093E-17,+2.56552397E+00,-3.14159265E+00,+6.95716903E-01,-1.31821686E-18,+6.95716903E-01,-1.89476043E-18
+1.03000000E+00,+0.00000000E+00,-2.62870934E+00,-2.19217027E-17,+2.62870934E+00,-3.14159265E+00,+6.92473995E-01,-1.34683533E-18,+6.92473995E-01,-1.94496160E-18
+1.03100000E+00,+0.00000000E+00,-2.69390468E+00,-2.28403428E-17,+2.69390468E+00,-3.14159265E+00,+6.89348512E-01,-1.37517011E-18,+6.89348512E-01,-1.99488370E-18
+1.03200000E+00,+0.00000000E+00,-2.76123906E+00,-2.37929913E-17,+2.76123906E+00,-3.14159265E+00,+6.86334646E-01,-1.40322784E-18,+6.86334646E-01,-2.04452428E-18
+1.03300000E+00,+0.00000000E+00,-2.83085003E+00,-2.47822016E-17,+2.83085003E+00,-3.14159265E+00,+6.83427040E-01,-1.43101448E-18,+6.83427040E-01,-2.09388039E-18
+1.03400000E+00,+0.00000000E+00,-2.90288463E+00,-2.58107415E-17,+2.90288463E+00,-3.14159265E+00,+6.80620743E-01,-1.45853531E-18,+6.80620743E-01,-2.14294866E-18
+1.03500000E+00,+0.00000000E+00,-2.97750040E+00,-2.68816196E-17,+2.97750040E+00,-3.14159265E+00,+6.77911163E-01,-1.48579510E-18,+6.77911163E-01,-2.19172538E-18
+1.03600000E+00,+0.00000000E+00,-3.05486661E+00,-2.79981139E-17,+3.05486661E+00,-3.14159265E+00,+6.75294034E-01,-1.51279812E-18,+6.75294034E-01,-2.24020655E-18
+1.03700000E+00,+0.00000000E+00,-3.13516549E+00,-2.91638054E-17,+3.13516549E+00,-3.14159265E+00,+6.72765388E-01,-1.53954819E-18,+6.72765388E-01,-2.28838792E-18
+1.03800000E+00,+0.00000000E+00,-3.21859376E+00,-3.03826156E-17,+3.21859376E+00,-3.14159265E+00,+6.70321523E-01,-1.56604876E-18,+6.70321523E-01,-2.33626507E-18
+1.03900000E+00,+0.00000000E+00,-3.30536421E+00,-3.16588497E-17,+3.30536421E+00,-3.14159265E+00,+6.67958980E-01,-1.59230293E-18,+6.67958980E-01,-2.38383340E-18
+1.04000000E+00,+0.00000000E+00,-3.39570757E+00,-3.29972458E-17,+3.39570757E+00,-3.14159265E+00,+6.65674523E-01,-1.61831350E-18,+6.65674523E-01,-2.43108823E-18
+1.04100000E+00,+0.00000000E+00,-3.48987458E+00,-3.44030318E-17,+3.48987458E+00,-3.14159265E+00,+6.63465117E-01,-1.64408298E-18,+6.63465117E-01,-2.47802475E-18
+1.04200000E+00,+0.00000000E+00,-3.58813833E+00,-3.58819908E-17,+3.58813833E+00,-3.14159265E+00,+6.61327915E-01,-1.66961366E-18,+6.61327915E-01,-2.52463811E-18
+1.04300000E+00,+0.00000000E+00,-3.69079696E+00,-3.74405374E-17,+3.69079696E+00,-3.14159265E+00,+6.59260239E-01,-1.69490757E-18,+6.59260239E-01,-2.57092340E-18
+1.04400000E+00,+0.00000000E+00,-3.79817670E+00,-3.90858059E-17,+3.79817670E+00,-3.14159265E+00,+6.57259567E-01,-1.71996657E-18,+6.57259567E-01,-2.61687567E-18
+1.04500000E+00,+0.00000000E+00,-3.91063542E+00,-4.08257531E-17,+3.91063542E+00,-3.14159265E+00,+6.55323524E-01,-1.74479232E-18,+6.55323524E-01,-2.66248999E-18
+1.04600000E+00,+0.00000000E+00,-4.02856663E+00,-4.26692799E-17,+4.02856663E+00,-3.14159265E+00,+6.53449866E-01,-1.76938633E-18,+6.53449866E-01,-2.70776140E-18
+1.04700000E+00,+0.00000000E+00,-4.15240416E+00,-4.46263731E-17,+4.15240416E+00,-3.14159265E+00,+6.51636473E-01,-1.79374993E-18,+6.51636473E-01,-2.75268497E-18
+1.04800000E+00,+0.00000000E+00,-4.28262754E+00,-4.67082735E-17,+4.28262754E+00,-3.14159265E+00,+6.49881340E-01,-1.81788433E-18,+6.49881340E-01,-2.79725578E-18
+1.04900000E+00,+0.00000000E+00,-4.41976833E+00,-4.89276756E-17,+4.41976833E+00,-3.14159265E+00,+6.48182567E-01,-1.84179063E-18,+6.48182567E-01,-2.84146894E-18
+1.05000000E+00,+0.00000000E+00,-4.56441740E+00,-5.12989657E-17,+4.56441740E+00,-3.14159265E+00,+6.46538353E-01,-1.86546979E-18,+6.46538353E-01,-2.88531961E-18
+1.05100000E+00,+0.00000000E+00,-4.71723358E+00,-5.38385069E-17,+4.71723358E+00,-3.14159265E+00,+6.44946989E-01,-1.88892267E-18,+6.44946989E-01,-2.92880299E-18
+1.05200000E+00,+0.00000000E+00,-4.87895382E+00,-5.65649827E-17,+4.87895382E+00,-3.14159265E+00,+6.43406852E-01,-1.91215003E-18,+6.43406852E-01,-2.97191431E-18
+1.05300000E+00,+0.00000000E+00,-5.05040516E+00,-5.94998130E-17,+5.05040516E+00,-3.14159265E+00,+6.41916398E-01,-1.93515255E-18,+6.41916398E-01,-3.01464888E-18
+1.05400000E+00,+0.00000000E+00,-5.23251904E+00,-6.26676608E-17,+5.23251904E+00,-3.14159265E+00,+6.40474158E-01,-1.95793081E-18,+6.40474158E-01,-3.05700204E-18
+1.05500000E+00,+0.00000000E+00,-5.42634844E+00,-6.60970532E-17,+5.42634844E+00,-3.14159265E+00,+6.39078733E-01,-1.98048533E-18,+6.39078733E-01,-3.09896923E-18
+1.05600000E+00,+0.00000000E+00,-5.63308837E+00,-6.98211469E-17,+5.63308837E+00,-3.14159265E+00,+6.37728789E-01,-2.00281654E-18,+6.37728789E-01,-3.14054591E-18
+1.05700000E+00,+0.00000000E+00,-5.85410080E+00,-7.38786797E-17,+5.85410080E+00,-3.14159265E+00,+6.36423054E-01,-2.02492481E-18,+6.36423054E-01,-3.18172762E-18
+1.05800000E+00,+0.00000000E+00,-6.09094495E+00,-7.83151595E-17,+6.09094495E+00,-3.14159265E+00,+6.35160314E-01,-2.04681046E-18,+6.35160314E-01,-3.22250999E-18
+1.05900000E+00,+0.00000000E+00,-6.34541439E+00,-8.31843643E-17,+6.34541439E+00,-3.14159265E+00,+6.33939408E-01,-2.06847372E-18,+6.33939408E-01,-3.26288868E-18
+1.06000000E+00,+0.00000000E+00,-6.61958289E+00,-8.85502486E-17,+6.61958289E+00,-3.14159265E+00,+6.32759227E-01,-2.08991479E-18,+6.32759227E-01,-3.30285945E-18
+1.06100000E+00,+0.00000000E+00,-6.91586143E+00,-9.44893884E-17,+6.91586143E+00,-3.14159265E+00,+6.31618710E-01,-2.11113381E-18,+6.31618710E-01,-3.34241811E-18
+1.06200000E+00,+0.00000000E+00,-7.23706978E+00,-1.01094149E-16,+7.23706978E+00,-3.14159265E+00,+6.30516842E-01,-2.13213088E-18,+6.30516842E-01,-3.38156055E-18
+1.06300000E+00,+0.00000000E+00,-7.58652699E+00,-1.08476829E-16,+7.58652699E+00,-3.14159265E+00,+6.29452650E-01,-2.15290603E-18,+6.29452650E-01,-3.42028273E-18
+1.06400000E+00,+0.00000000E+00,-7.96816711E+00,-1.16775146E-16,+7.96816711E+00,-3.14159265E+00,+6.28425202E-01,-2.17345926E-18,+6.28425202E-01,-3.45858068E-18
+1.06500000E+00,+0.00000000E+00,-8.38668870E+00,-1.26159590E-16,+8.38668870E+00,-3.14159265E+00,+6.27433603E-01,-2.19379054E-18,+6.27433603E-01,-3.49645050E-18
+1.06600000E+00,+0.00000000E+00,-8.84775007E+00,-1.36843400E-16,+8.84775007E+00,-3.14159265E+00,+6.26476997E-01,-2.21389977E-18,+6.26476997E-01,-3.53388836E-18
+1.06700000E+00,+0.00000000E+00,-9.35822761E+00,-1.49096321E-16,+9.35822761E+00,-3.14159265E+00,+6.25554560E-01,-2.23378684E-18,+6.25554560E-01,-3.57089051E-18
+1.06800000E+00,+0.00000000E+00,-9.92656231E+00,-1.63263861E-16,+9.92656231E+00,-3.14159265E+00,+6.24665502E-01,-2.25345159E-18,+6.24665502E-01,-3.60745325E-18
+1.06900000E+00,+0.00000000E+00,-1.05632317E+01,-1.79794743E-16,+1.05632317E+01,-3.14159265E+00,+6.23809063E-01,-2.27289383E-18,+6.23809063E-01,-3.64357296E-18
+1.07000000E+00,+0.00000000E+00,-1.12814038E+01,-1.99280821E-16,+1.12814038E+01,-3.14159265E+00,+6.22984513E-01,-2.29211333E-18,+6.22984513E-01,-3.67924609E-18
+1.07100000E+00,+0.00000000E+00,-1.20978593E+01,-2.22516394E-16,+1.20978593E+01,-3.14159265E+00,+6.22191149E-01,-2.31110983E-18,+6.22191149E-01,-3.71446916E-18
+1.07200000E+00,+0.00000000E+00,-1.30343232E+01,-2.50588608E-16,+1.30343232E+01,-3.14159265E+00,+6.21428296E-01,-2.32988304E-18,+6.21428296E-01,-3.74923874E-18
+1.07300000E+00,+0.00000000E+00,-1.41194294E+01,-2.85019117E-16,+1.41194294E+01,-3.14159265E+00,+6.20695304E-01,-2.34843265E-18,+6.20695304E-01,-3.78355150E-18
+1.07400000E+00,+0.00000000E+00,-1.53917052E+01,-3.27993396E-16,+1.53917052E+01,-3.14159265E+00,+6.19991546E-01,-2.36675829E-18,+6.19991546E-01,-3.81740414E-18
+1.07500000E+00,+0.00000000E+00,-1.69042483E+01,-3.82745994E-16,+1.69042483E+01,-3.14159265E+00,+6.19316419E-01,-2.38485960E-18,+6.19316419E-01,-3.85079343E-18
+1.07600000E+00,+0.00000000E+00,-1.87323341E+01,-4.54236581E-16,+1.87323341E+01,-3.14159265E+00,+6.18669341E-01,-2.40273616E-18,+6.18669341E-01,-3.88371623E-18
+1.07700000E+00,+0.00000000E+00,-2.09863444E+01,-5.50399189E-16,+2.09863444E+01,-3.14159265E+00,+6.18049752E-01,-2.42038755E-18,+6.18049752E-01,-3.91616943E-18
+1.07800000E+00,+0.00000000E+00,-2.38349357E+01,-6.84599029E-16,+2.38349357E+01,-3.14159265E+00,+6.17457113E-01,-2.43781330E-18,+6.17457113E-01,-3.94815000E-18
+1.07900000E+00,+0.00000000E+00,-2.75493420E+01,-8.80849900E-16,+2.75493420E+01,-3.14159265E+00,+6.16890900E-01,-2.45501292E-18,+6.16890900E-01,-3.97965495E-18
+1.08000000E+00,+0.00000000E+00,-3.25953466E+01,-1.18602592E-15,+3.25953466E+01,-3.14159265E+00,+6.16350611E-01,-2.47198592E-18,+6.16350611E-01,-4.01068138E-18
+1.08100000E+00,+0.00000000E+00,-3.98458253E+01,-1.70233885E-15,+3.98458253E+01,-3.14159265E+00,+6.15835760E-01,-2.48873175E-18,+6.15835760E-01,-4.04122642E-18
+1.08200000E+00,+0.00000000E+00,-5.11498417E+01,-2.69040190E-15,+5.11498417E+01,-3.14159265E+00,+6.15345879E-01,-2.50524985E-18,+6.15345879E-01,-4.07128728E-18
+1.08300000E+00,+0.00000000E+00,-7.12269284E+01,-4.99537192E-15,+7.12269284E+01,-3.14159265E+00,+6.14880515E-01,-2.52153964E-18,+6.14880515E-01,-4.10086119E-18
+1.08400000E+00,+0.00000000E+00,-1.16770034E+02,-1.28333889E-14,+1.16770034E+02,-3.14159265E+00,+6.14439229E-01,-2.53760051E-18,+6.14439229E-01,-4.12994547E-18
+1.08500000E+00,+0.00000000E+00,-3.20260649E+02,-9.21025744E-14,+3.20260649E+02,-3.14159265E+00,+6.14021599E-01,-2.55343183E-18,+6.14021599E-01,-4.15853747E-18
+1.08600000E+00,+0.00000000E+00,+4.37623616E+02,-1.63745491E-13,+4.37623616E+02,-3.74169687E-16,+6.13627216E-01,-2.56903295E-18,+6.13627216E-01,-4.18663462E-18
+1.08700000E+00,+0.00000000E+00,+1.30560773E+02,-1.38463071E-14,+1.30560773E+02,-1.06052582E-16,+6.13255686E-01,-2.58440319E-18,+6.13255686E-01,-4.21423437E-18
+1.08800000E+00,+0.00000000E+00,+7.69191700E+01,-4.55474629E-15,+7.69191700E+01,-5.92147092E-17,+6.12906626E-01,-2.59954185E-18,+6.12906626E-01,-4.24133423E-18
+1.08900000E+00,+0.00000000E+00,+5.46157192E+01,-2.17048366E-15,+5.46157192E+01,-3.97410067E-17,+6.12579666E-01,-2.61444821E-18,+6.12579666E-01,-4.26793176E-18
