s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+1.59700000E+00,+0.00000000E+00,+0.00000000E+00,-8.66413183E-01,+8.66413183E-01,-1.57079633E+00,+0.00000000E+00,-2.39077970E+00,+2.39077970E+00,-1.57079633E+00
+1.59800000E+00,+0.00000000E+00,+0.00000000E+00,-8.81246974E-01,+8.81246974E-01,-1.57079633E+00,+0.00000000E+00,-2.43708355E+00,+2.43708355E+00,-1.57079633E+00
+1.59900000E+00,+0.00000000E+00,+0.00000000E+00,-8.96595902E-01,+8.96595902E-01,-1.57079633E+00,+0.00000000E+00,-2.48502362E+00,+2.48502362E+00,-1.57079633E+00
+1.60000000E+00,+0.00000000E+00,+0.00000000E+00,-9.12488556E-01,+9.12488556E-01,-1.57079633E+00,+0.00000000E+00,-2.53469043E+00,+2.53469043E+00,-1.57079633E+00
+1.60100000E+00,+0.00000000E+00,+0.00000000E+00,-9.28955678E-01,+9.28955678E-01,-1.57079633E+00,+0.00000000E+00,-2.58618130E+00,+2.58618130E+00,-1.57079633E+00
+1.60200000E+00,+0.00000000E+00,+0.00000000E+00,-9.46030368E-01,+9.46030368E-01,-1.57079633E+00,+0.00000000E+00,-2.63960103E+00,+2.63960103E+00,-1.57079633E+00
+1.60300000E+00,+0.00000000E+00,+0.00000000E+00,-9.63748318E-01,+9.63748318E-01,-1.57079633E+00,+0.00000000E+00,-2.69506259E+00,+2.69506259E+00,-1.57079633E+00
+1.60400000E+00,+0.00000000E+00,+0.00000000E+00,-9.82148065E-01,+9.82148065E-01,-1.57079633E+00,+0.00000000E+00,-2.75268799E+00,+2.75268799E+00,-1.57079633E+00
+1.60500000E+00,+0.00000000E+00,+0.00000000E+00,-1.00127129E+00,+1.00127129E+00,-1.57079633E+00,+0.00000000E+00,-2.81260917E+00,+2.81260917E+00,-1.57079633E+00
+1.60600000E+00,+0.00000000E+00,+0.00000000E+00,-1.02116312E+00,+1.02116312E+00,-1.57079633E+00,+0.00000000E+00,-2.87496901E+00,+2.87496901E+00,-1.57079633E+00
+1.60700000E+00,+0.00000000E+00,+0.00000000E+00,-1.04187254E+00,+1.04187254E+00,-1.57079633E+00,+0.00000000E+00,-2.93992254E+00,+2.93992254E+00,-1.57079633E+00
+1.60800000E+00,+0.00000000E+00,+0.00000000E+00,-1.06345275E+00,+1.06345275E+00,-1.57079633E+00,+0.00000000E+00,-3.00763822E+00,+3.00763822E+00,-1.57079633E+00
+1.60900000E+00,+0.00000000E+00,+0.00000000E+00,-1.08596171E+00,+1.08596171E+00,-1.57079633E+00,+0.00000000E+00,-3.07829944E+00,+3.07829944E+00,-1.57079633E+00
+1.61000000E+00,+0.00000000E+00,+0.00000000E+00,-1.10946258E+00,+1.10946258E+00,-1.57079633E+00,+0.00000000E+00,-3.15210621E+00,+3.15210621E+00,-1.57079633E+00
+1.61100000E+00,+0.00000000E+00,+0.00000000E+00,-1.13402443E+00,+1.13402443E+00,-1.57079633E+00,+0.00000000E+00,-3.22927709E+00,+3.22927709E+00,-1.57079633E+00
+1.61200000E+00,+0.00000000E+00,+0.00000000E+00,-1.15972285E+00,+1.15972285E+00,-1.57079633E+00,+0.00000000E+00,-3.31005139E+00,+3.31005139E+00,-1.57079633E+00
+1.61300000E+00,+0.00000000E+00,+0.00000000E+00,-1.18664079E+00,+1.18664079E+00,-1.57079633E+00,+0.00000000E+00,-3.39469169E+00,+3.39469169E+00,-1.57079633E+00
+1.61400000E+00,+0.00000000E+00,+0.00000000E+00,-1.21486949E+00,+1.21486949E+00,-1.57079633E+00,+0.00000000E+00,-3.48348675E+00,+3.48348675E+00,-1.57079633E+00
+1.61500000E+00,+0.00000000E+00,+0.00000000E+00,-1.24450949E+00,+1.24450949E+00,-1.57079633E+00,+0.00000000E+00,-3.57675484E+00,+3.57675484E+00,-1.57079633E+00
+1.61600000E+00,+0.00000000E+00,+0.00000000E+00,-1.27567191E+00,+1.27567191E+00,-1.57079633E+00,+0.00000000E+00,-3.67484763E+00,+3.67484763E+00,-1.57079633E+00
+1.61700000E+00,+0.00000000E+00,+0.00000000E+00,-1.30847980E+00,+1.30847980E+00,-1.57079633E+00,+0.00000000E+00,-3.77815465E+00,+3.77815465E+00,-1.57079633E+00
+1.61800000E+00,+0.00000000E+00,+0.00000000E+00,-1.34306987E+00,+1.34306987E+00,-1.57079633E+00,+0.00000000E+00,-3.88710859E+00,+3.88710859E+00,-1.57079633E+00
+1.61900000E+00,+0.00000000E+00,+0.00000000E+00,-1.37959440E+00,+1.37959440E+00,-1.57079633E+00,+0.00000000E+00,-4.00219140E+00,+4.00219140E+00,-1.57079633E+00
+1.62000000E+00,+0.00000000E+00,+0.00000000E+00,-1.41822348E+00,+1.41822348E+00,-1.57079633E+00,+0.00000000E+00,-4.12394150E+00,+4.12394150E+00,-1.57079633E+00
+1.62100000E+00,+0.00000000E+00,+0.00000000E+00,-1.45914779E+00,+1.45914779E+00,-1.57079633E+00,+0.00000000E+00,-4.25296235E+00,+4.25296235E+00,-1.57079633E+00
+1.62200000E+00,+0.00000000E+00,+0.00000000E+00,-1.50258172E+00,+1.50258172E+00,-1.57079633E+00,+0.00000000E+00,-4.38993253E+00,+4.38993253E+00,-1.57079633E+00
+1.62300000E+00,+0.00000000E+00,+0.00000000E+00,-1.54876721E+00,+1.54876721E+00,-1.57079633E+00,+0.00000000E+00,-4.53561783E+00,+4.53561783E+00,-1.57079633E+00
+1.62400000E+00,+0.00000000E+00,+0.00000000E+00,-1.59797836E+00,+1.59797836E+00,-1.57079633E+00,+0.00000000E+00,-4.69088571E+00,+4.69088571E+00,-1.57079633E+00
+1.62500000E+00,+0.00000000E+00,+0.00000000E+00,-1.65052688E+00,+1.65052688E+00,-1.57079633E+00,+0.00000000E+00,-4.85672279E+00,+4.85672279E+00,-1.57079633E+00
+1.62600000E+00,+0.00000000E+00,+0.00000000E+00,-1.70676883E+00,+1.70676883E+00,-1.57079633E+00,+0.00000000E+00,-5.03425596E+00,+5.03425596E+00,-1.57079633E+00
+1.62700000E+00,+0.00000000E+00,+0.00000000E+00,-1.76711278E+00,+1.76711278E+00,-1.57079633E+00,+0.00000000E+00,-5.22477834E+00,+5.22477834E+00,-1.57079633E+00
+1.62800000E+00,+0.00000000E+00,+0.00000000E+00,-1.83202983E+00,+1.83202983E+00,-1.57079633E+00,+0.00000000E+00,-5.42978101E+00,+5.42978101E+00,-1.57079633E+00
+1.62900000E+00,+0.00000000E+00,+0.00000000E+00,-1.90206613E+00,+1.90206613E+00,-1.57079633E+00,+0.00000000E+00,-5.65099244E+00,+5.65099244E+00,-1.57079633E+00
+1.63000000E+00,+0.00000000E+00,+0.00000000E+00,-1.97785836E+00,+1.97785836E+00,-1.57079633E+00,+0.00000000E+00,-5.89042771E+00,+5.89042771E+00,-1.57079633E+00
+1.63100000E+00,+0.00000000E+00,+0.00000000E+00,-2.06015334E+00,+2.06015334E+00,-1.57079633E+00,+0.00000000E+00,-6.15045042E+00,+6.15045042E+00,-1.57079633E+00
+1.63200000E+00,+0.00000000E+00,+0.00000000E+00,-2.14983289E+00,+2.14983289E+00,-1.57079633E+00,+0.00000000E+00,-6.43385156E+00,+6.43385156E+00,-1.57079633E+00
+1.63300000E+00,+0.00000000E+00,+0.00000000E+00,-2.24794587E+00,+2.24794587E+00,-1.57079633E+00,+0.00000000E+00,-6.74395056E+00,+6.74395056E+00,-1.57079633E+00
+1.63400000E+00,+0.00000000E+00,+0.00000000E+00,-2.35574955E+00,+2.35574955E+00,-1.57079633E+00,+0.00000000E+00,-7.08472667E+00,+7.08472667E+00,-1.57079633E+00
+1.63500000E+00,+0.00000000E+00,+0.00000000E+00,-2.47476422E+00,+2.47476422E+00,-1.57079633E+00,+0.00000000E+00,-7.46099143E+00,+7.46099143E+00,-1.57079633E+00
+1.63600000E+00,+0.00000000E+00,+0.00000000E+00,-2.60684571E+00,+2.60684571E+00,-1.57079633E+00,+0.00000000E+00,-7.87861829E+00,+7.87861829E+00,-1.57079633E+00
+1.63700000E+00,+0.00000000E+00,+0.00000000E+00,-2.75428331E+00,+2.75428331E+00,-1.57079633E+00,+0.00000000E+00,-8.34485270E+00,+8.34485270E+00,-1.57079633E+00
+1.63800000E+00,+0.00000000E+00,+0.00000000E+00,-2.91993428E+00,+2.91993428E+00,-1.57079633E+00,+0.00000000E+00,-8.86873753E+00,+8.86873753E+00,-1.57079633E+00
+1.63900000E+00,+0.00000000E+00,+0.00000000E+00,-3.10741156E+00,+3.10741156E+00,-1.57079633E+00,+0.00000000E+00,-9.46170735E+00,+9.46170735E+00,-1.57079633E+00
+1.64000000E+00,+0.00000000E+00,+0.00000000E+00,-3.32135133E+00,+3.32135133E+00,-1.57079633E+00,+0.00000000E+00,-1.01384351E+01,+1.01384351E+01,-1.57079633E+00
+1.64100000E+00,+0.00000000E+00,+0.00000000E+00,-3.56780280E+00,+3.56780280E+00,-1.57079633E+00,+0.00000000E+00,-1.09180658E+01,+1.09180658E+01,-1.57079633E+00
+1.64200000E+00,+0.00000000E+00,+0.00000000E+00,-3.85481100E+00,+3.85481100E+00,-1.57079633E+00,+0.00000000E+00,-1.18260610E+01,+1.18260610E+01,-1.57079633E+00
+1.64300000E+00,+0.00000000E+00,+0.00000000E+00,-4.19331389E+00,+4.19331389E+00,-1.57079633E+00,+0.00000000E+00,-1.28970379E+01,+1.28970379E+01,-1.57079633E+00
+1.64400000E+00,+0.00000000E+00,+0.00000000E+00,-4.59857109E+00,+4.59857109E+00,-1.57079633E+00,+0.00000000E+00,-1.41792915E+01,+1.41792915E+01,-1.57079633E+00
+1.64500000E+00,+0.00000000E+00,+0.00000000E+00,-5.09253225E+00,+5.09253225E+00,-1.57079633E+00,+0.00000000E+00,-1.57422894E+01,+1.57422894E+01,-1.57079633E+00
+1.64600000E+00,+0.00000000E+00,+0.00000000E+00,-5.70795460E+00,+5.70795460E+00,-1.57079633E+00,+0.00000000E+00,-1.76897044E+01,+1.76897044E+01,-1.57079633E+00
+1.64700000E+00,+0.00000000E+00,+0.00000000E+00,-6.49598852E+00,+6.49598852E+00,-1.57079633E+00,+0.00000000E+00,-2.01834206E+01,+2.01834206E+01,-1.57079633E+00
+1.64800000E+00,+0.00000000E+00,+0.00000000E+00,-7.54119527E+00,+7.54119527E+00,-1.57079633E+00,+0.00000000E+00,-2.34910638E+01,+2.34910638E+01,-1.57079633E+00
+1.64900000E+00,+0.00000000E+00,+0.00000000E+00,-8.99415067E+00,+8.99415067E+00,-1.57079633E+00,+0.00000000E+00,-2.80891871E+01,+2.80891871E+01,-1.57079633E+00
+1.65000000E+00,+0.00000000E+00,+0.00000000E+00,-1.11514861E+01,+1.11514861E+01,-1.57079633E+00,+0.00000000E+00,-3.49165906E+01,+3.49165906E+01,-1.57079633E+00
+1.65100000E+00,+0.00000000E+00,+0.00000000E+00,-1.46896676E+01,+1.46896676E+01,-1.57079633E+00,+0.00000000E+00,-4.61142021E+01,+4.61142021E+01,-1.57079633E+00
+1.65200000E+00,+0.00000000E+00,+0.00000000E+00,-2.15592311E+01,+2.15592311E+01,-1.57079633E+00,+0.00000000E+00,-6.78552174E+01,+6.78552174E+01,-1.57079633E+00
+1.65300000E+00,+0.00000000E+00,+0.00000000E+00,-4.06533871E+01,+4.06533871E+01,-1.57079633E+00,+0.00000000E+00,-1.28285502E+02,+1.28285502E+02,-1.57079633E+00
+1.65400000E+00,+0.00000000E+00,+0.00000000E+00,-3.68217657E+02,+3.68217657E+02,-1.57079633E+00,+0.00000000E+00,-1.16498400E+03,+1.16498400E+03,-1.57079633E+00
