s1,s2,Re(r_ibc7.tm),Im(r_ibc7.tm),Abs(r_ibc7.tm),Arg(r_ibc7.tm),Re(r_ibc7.te),Im(r_ibc7.te),Abs(r_ibc7.te),Arg(r_ibc7.te)
+8.50000000E-02,+0.00000000E+00,+1.17604918E-01,+9.93060463E-01,+1.00000000E+00,+1.45291861E+00,+1.14480780E-01,+9.93425463E-01,+1.00000000E+00,+1.45606400E+00
+8.60000000E-02,+0.00000000E+00,+1.17365127E-01,+9.93088831E-01,+1.00000000E+00,+1.45316007E+00,+1.14167040E-01,+9.93461568E-01,+1.00000000E+00,+1.45637981E+00
+8.70000000E-02,+0.00000000E+00,+1.17122411E-01,+9.93117486E-01,+1.00000000E+00,+1.45340448E+00,+1.13849509E-01,+9.93498007E-01,+1.00000000E+00,+1.45669942E+00
+8.80000000E-02,+0.00000000E+00,+1.16876765E-01,+9.93146425E-01,+1.00000000E+00,+1.45365182E+00,+1.13528184E-01,+9.93534776E-01,+1.00000000E+00,+1.45702285E+00
+8.90000000E-02,+0.00000000E+00,+1.16628185E-01,+9.93175647E-01,+1.00000000E+00,+1.45390211E+00,+1.13203061E-01,+9.93571873E-01,+1.00000000E+00,+1.45735008E+00
+9.00000000E-02,+0.00000000E+00,+1.16376666E-01,+9.93205151E-01,+1.00000000E+00,+1.45415535E+00,+1.12874134E-01,+9.93609294E-01,+1.00000000E+00,+1.45768113E+00
+9.10000000E-02,+0.00000000E+00,+1.16122205E-01,+9.93234934E-01,+1.00000000E+00,+1.45441155E+00,+1.12541399E-01,+9.93647037E-01,+1.00000000E+00,+1.45801600E+00
+9.20000000E-02,+0.00000000E+00,+1.15864796E-01,+9.93264994E-01,+1.00000000E+00,+1.45467071E+00,+1.12204853E-01,+9.93685096E-01,+1.00000000E+00,+1.45835469E+00
+9.30000000E-02,+0.00000000E+00,+1.15604436E-01,+9.93295331E-01,+1.00000000E+00,+1.45493283E+00,+1.11864490E-01,+9.93723471E-01,+1.00000000E+00,+1.45869721E+00
+9.40000000E-02,+0.00000000E+00,+1.15341119E-01,+9.93325942E-01,+1.00000000E+00,+1.45519792E+00,+1.11520306E-01,+9.93762155E-01,+1.00000000E+00,+1.45904356E+00
+9.50000000E-02,+0.00000000E+00,+1.15074841E-01,+9.93356825E-01,+1.00000000E+00,+1.45546599E+00,+1.11172297E-01,+9.93801147E-01,+1.00000000E+00,+1.45939375E+00
+9.60000000E-02,+0.00000000E+00,+1.14805597E-01,+9.93387978E-01,+1.00000000E+00,+1.45573703E+00,+1.10820457E-01,+9.93840443E-01,+1.00000000E+00,+1.45974777E+00
+9.70000000E-02,+0.00000000E+00,+1.14533383E-01,+9.93419400E-01,+1.00000000E+00,+1.45601105E+00,+1.10464782E-01,+9.93880039E-01,+1.00000000E+00,+1.46010564E+00
+9.80000000E-02,+0.00000000E+00,+1.14258192E-01,+9.93451089E-01,+1.00000000E+00,+1.45628806E+00,+1.10105268E-01,+9.93919931E-01,+1.00000000E+00,+1.46046737E+00
+9.90000000E-02,+0.00000000E+00,+1.13980022E-01,+9.93483042E-01,+1.00000000E+00,+1.45656806E+00,+1.09741908E-01,+9.93960117E-01,+1.00000000E+00,+1.46083294E+00
+1.00000000E-01,+0.00000000E+00,+1.13698866E-01,+9.93515258E-01,+1.00000000E+00,+1.45685105E+00,+1.09374700E-01,+9.94000591E-01,+1.00000000E+00,+1.46120237E+00
+1.01000000E-01,+0.00000000E+00,+1.13414720E-01,+9.93547735E-01,+1.00000000E+00,+1.45713705E+00,+1.09003636E-01,+9.94041351E-01,+1.00000000E+00,+1.46157567E+00
+1.02000000E-01,+0.00000000E+00,+1.13127578E-01,+9.93580470E-01,+1.00000000E+00,+1.45742605E+00,+1.08628713E-01,+9.94082392E-01,+1.00000000E+00,+1.46195283E+00
+1.03000000E-01,+0.00000000E+00,+1.12837436E-01,+9.93613463E-01,+1.00000000E+00,+1.45771806E+00,+1.08249926E-01,+9.94123711E-01,+1.00000000E+00,+1.46233387E+00
+1.04000000E-01,+0.00000000E+00,+1.12544288E-01,+9.93646709E-01,+1.00000000E+00,+1.45801309E+00,+1.07867269E-01,+9.94165304E-01,+1.00000000E+00,+1.46271878E+00
+1.05000000E-01,+0.00000000E+00,+1.12248129E-01,+9.93680209E-01,+1.00000000E+00,+1.45831114E+00,+1.07480738E-01,+9.94207167E-01,+1.00000000E+00,+1.46310757E+00
+1.06000000E-01,+0.00000000E+00,+1.11948954E-01,+9.93713959E-01,+1.00000000E+00,+1.45861221E+00,+1.07090326E-01,+9.94249296E-01,+1.00000000E+00,+1.46350025E+00
+1.07000000E-01,+0.00000000E+00,+1.11646758E-01,+9.93747957E-01,+1.00000000E+00,+1.45891631E+00,+1.06696029E-01,+9.94291686E-01,+1.00000000E+00,+1.46389681E+00
+1.08000000E-01,+0.00000000E+00,+1.11341534E-01,+9.93782201E-01,+1.00000000E+00,+1.45922345E+00,+1.06297842E-01,+9.94334335E-01,+1.00000000E+00,+1.46429728E+00
+1.09000000E-01,+0.00000000E+00,+1.11033278E-01,+9.93816689E-01,+1.00000000E+00,+1.45953363E+00,+1.05895759E-01,+9.94377236E-01,+1.00000000E+00,+1.46470164E+00
+1.10000000E-01,+0.00000000E+00,+1.10721984E-01,+9.93851419E-01,+1.00000000E+00,+1.45984686E+00,+1.05489774E-01,+9.94420388E-01,+1.00000000E+00,+1.46510992E+00
+1.11000000E-01,+0.00000000E+00,+1.10407647E-01,+9.93886388E-01,+1.00000000E+00,+1.46016313E+00,+1.05079883E-01,+9.94463784E-01,+1.00000000E+00,+1.46552210E+00
+1.12000000E-01,+0.00000000E+00,+1.10090260E-01,+9.93921594E-01,+1.00000000E+00,+1.46048246E+00,+1.04666080E-01,+9.94507422E-01,+1.00000000E+00,+1.46593820E+00
+1.13000000E-01,+0.00000000E+00,+1.09769819E-01,+9.93957035E-01,+1.00000000E+00,+1.46080486E+00,+1.04248358E-01,+9.94551296E-01,+1.00000000E+00,+1.46635822E+00
+1.14000000E-01,+0.00000000E+00,+1.09446317E-01,+9.93992708E-01,+1.00000000E+00,+1.46113032E+00,+1.03826713E-01,+9.94595402E-01,+1.00000000E+00,+1.46678216E+00
+1.15000000E-01,+0.00000000E+00,+1.09119748E-01,+9.94028612E-01,+1.00000000E+00,+1.46145886E+00,+1.03401139E-01,+9.94639736E-01,+1.00000000E+00,+1.46721004E+00
+1.16000000E-01,+0.00000000E+00,+1.08790108E-01,+9.94064743E-01,+1.00000000E+00,+1.46179047E+00,+1.02971630E-01,+9.94684293E-01,+1.00000000E+00,+1.46764185E+00
+1.17000000E-01,+0.00000000E+00,+1.08457389E-01,+9.94101099E-01,+1.00000000E+00,+1.46212517E+00,+1.02538181E-01,+9.94729069E-01,+1.00000000E+00,+1.46807761E+00
+1.18000000E-01,+0.00000000E+00,+1.08121586E-01,+9.94137678E-01,+1.00000000E+00,+1.46246296E+00,+1.02100785E-01,+9.94774060E-01,+1.00000000E+00,+1.46851731E+00
+1.19000000E-01,+0.00000000E+00,+1.07782692E-01,+9.94174477E-01,+1.00000000E+00,+1.46280385E+00,+1.01659436E-01,+9.94819260E-01,+1.00000000E+00,+1.46896097E+00
+1.20000000E-01,+0.00000000E+00,+1.07440703E-01,+9.94211494E-01,+1.00000000E+00,+1.46314784E+00,+1.01214129E-01,+9.94864664E-01,+1.00000000E+00,+1.46940859E+00
+1.21000000E-01,+0.00000000E+00,+1.07095611E-01,+9.94248727E-01,+1.00000000E+00,+1.46349493E+00,+1.00764857E-01,+9.94910269E-01,+1.00000000E+00,+1.46986017E+00
+1.22000000E-01,+0.00000000E+00,+1.06747410E-01,+9.94286171E-01,+1.00000000E+00,+1.46384514E+00,+1.00311615E-01,+9.94956069E-01,+1.00000000E+00,+1.47031572E+00
+1.23000000E-01,+0.00000000E+00,+1.06396094E-01,+9.94323826E-01,+1.00000000E+00,+1.46419847E+00,+9.98543963E-02,+9.95002060E-01,+1.00000000E+00,+1.47077524E+00
+1.24000000E-01,+0.00000000E+00,+1.06041656E-01,+9.94361688E-01,+1.00000000E+00,+1.46455492E+00,+9.93931947E-02,+9.95048236E-01,+1.00000000E+00,+1.47123875E+00
+1.25000000E-01,+0.00000000E+00,+1.05684091E-01,+9.94399755E-01,+1.00000000E+00,+1.46491451E+00,+9.89280041E-02,+9.95094594E-01,+1.00000000E+00,+1.47170624E+00
+1.26000000E-01,+0.00000000E+00,+1.05323392E-01,+9.94438024E-01,+1.00000000E+00,+1.46527723E+00,+9.84588180E-02,+9.95141126E-01,+1.00000000E+00,+1.47217773E+00
+1.27000000E-01,+0.00000000E+00,+1.04959552E-01,+9.94476492E-01,+1.00000000E+00,+1.46564310E+00,+9.79856303E-02,+9.95187830E-01,+1.00000000E+00,+1.47265322E+00
+1.28000000E-01,+0.00000000E+00,+1.04592564E-01,+9.94515156E-01,+1.00000000E+00,+1.46601212E+00,+9.75084345E-02,+9.95234699E-01,+1.00000000E+00,+1.47313271E+00
+1.29000000E-01,+0.00000000E+00,+1.04222423E-01,+9.94554014E-01,+1.00000000E+00,+1.46638429E+00,+9.70272241E-02,+9.95281728E-01,+1.00000000E+00,+1.47361621E+00
+1.30000000E-01,+0.00000000E+00,+1.03849121E-01,+9.94593063E-01,+1.00000000E+00,+1.46675963E+00,+9.65419926E-02,+9.95328912E-01,+1.00000000E+00,+1.47410373E+00
+1.31000000E-01,+0.00000000E+00,+1.03472651E-01,+9.94632299E-01,+1.00000000E+00,+1.46713814E+00,+9.60527334E-02,+9.95376247E-01,+1.00000000E+00,+1.47459528E+00
+1.32000000E-01,+0.00000000E+00,+1.03093007E-01,+9.94671721E-01,+1.00000000E+00,+1.46751983E+00,+9.55594400E-02,+9.95423726E-01,+1.00000000E+00,+1.47509085E+00
+1.33000000E-01,+0.00000000E+00,+1.02710181E-01,+9.94711324E-01,+1.00000000E+00,+1.46790469E+00,+9.50621056E-02,+9.95471344E-01,+1.00000000E+00,+1.47559046E+00
+1.34000000E-01,+0.00000000E+00,+1.02324167E-01,+9.94751107E-01,+1.00000000E+00,+1.46829275E+00,+9.45607234E-02,+9.95519096E-01,+1.00000000E+00,+1.47609411E+00
