s1,s2,Re(z_ibc7.11),Im(z_ibc7.11),Abs(z_ibc7.11),Arg(z_ibc7.11),Re(z_ibc7.21),Im(z_ibc7.21),Abs(z_ibc7.21),Arg(z_ibc7.21),Re(z_ibc7.12),Im(z_ibc7.12),Abs(z_ibc7.12),Arg(z_ibc7.12),Re(z_ibc7.22),Im(z_ibc7.22),Abs(z_ibc7.22),Arg(z_ibc7.22)
+5.80000000E-02,+0.00000000E+00,-1.21882479E-17,-8.86444910E-01,+8.86444910E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.22326831E-17,-8.87760785E-01,+8.87760785E-01,-1.57079633E+00
+5.90000000E-02,+0.00000000E+00,-1.21812078E-17,-8.86642962E-01,+8.86642962E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.22272104E-17,-8.88004884E-01,+8.88004884E-01,-1.57079633E+00
+6.00000000E-02,+0.00000000E+00,-1.21740422E-17,-8.86844495E-01,+8.86844495E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.22216406E-17,-8.88253272E-01,+8.88253272E-01,-1.57079633E+00
+6.10000000E-02,+0.00000000E+00,-1.21667507E-17,-8.87049516E-01,+8.87049516E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.22159733E-17,-8.88505954E-01,+8.88505954E-01,-1.57079633E+00
+6.20000000E-02,+0.00000000E+00,-1.21593331E-17,-8.87258028E-01,+8.87258028E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.22102083E-17,-8.88762937E-01,+8.88762937E-01,-1.57079633E+00
+6.30000000E-02,+0.00000000E+00,-1.21517891E-17,-8.87470037E-01,+8.87470037E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.22043456E-17,-8.89024226E-01,+8.89024226E-01,-1.57079633E+00
+6.40000000E-02,+0.00000000E+00,-1.21441184E-17,-8.87685548E-01,+8.87685548E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.21983848E-17,-8.89289828E-01,+8.89289828E-01,-1.57079633E+00
+6.50000000E-02,+0.00000000E+00,-1.21363208E-17,-8.87904567E-01,+8.87904567E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.21923258E-17,-8.89559750E-01,+8.89559750E-01,-1.57079633E+00
+6.60000000E-02,+0.00000000E+00,-1.21283960E-17,-8.88127099E-01,+8.88127099E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.21861684E-17,-8.89833998E-01,+8.89833998E-01,-1.57079633E+00
+6.70000000E-02,+0.00000000E+00,-1.21203435E-17,-8.88353149E-01,+8.88353149E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.21799124E-17,-8.90112578E-01,+8.90112578E-01,-1.57079633E+00
